operatingSys,subcategory,description,what_is_new,url,NumInstall,DatePublished,softwareVersion,size,topDeveloper,reviews_num,Num_star,app_name
      2.3 and up    ,Racing," 911, What's your emergency? , ,  Rescue Simulator: 911 City 3D, will have you rescuing people arround this 3D city. Nighttime is when rescue workers are mostly active and when the majority of the accidents happen. This means that you mostly work in night shifts. The amount of vehicles in rescue simulators range from Ambulance rescue vehicles to cop police cars and fire trucks! So get ready to start your shift and become an legendary hero! , Nighttime is when you rescue people and become the hero this city needs! ,Drive around in this beautiful 3D world and locate where you can help. As a legendary hero you are the only one who can help all these people with there problems. Sometimes someone needs to be driven to another location, another time you need to pick up special packages. The missions ares very divers and therefore, unique. , 911 Rescue Simulator: City 3D , will make you feel like a real hero! , Ambulance, Police and Firefighters in one game! , , Rescue Simulator: 911 City 3D , is a ambulance game, a police game and a firetruck game. All of these combines into one epic emergency rescue game and you get , Rescue Simulator: 911 City 3D ,. As a ambulance game, police game or firefighter game it does all these things perfectly. , , Rescue Simulator: 911 City 3D , - Game Features: , ,▶ Drive around in a beautiful 3D city! ,▶ You work at night, so be carefull! ,▶ Ambulance, Police and Fire Truck vehicles! ,▶ Unlimited amount of missions! ,Please give us some support by rating our game on Google Play or following us on:,Facebook - ,https://www.facebook.com/VascoGames,Twitter - ,https://twitter.com/VascoGames,YouTube - ,http://goo.gl/HChVVx",,,"  5,000 - 10,000  ",6-Apr-16,1.3, 50M  ,,14,3.1,Rescue Simulator: 911 City 3D
      2.3 and up    ,Simulation,"Ever wanted to stunt sport cars? Maybe drive a car? This game is perfect for you! Now you can drive your super Hawk sports car do stunts and drifts in dirty off-road. You are free in a world that you can do what you want.Drive through amazing islands! Discover beautiful landscapes!,Crash car the World and become the best stunt pilot!,Crash or Crush Car : Sport Car 3D is made for all fans of free car driving games, Crash games, Simulation games and crush games,CRASH CAR : CRUSH CAR 3D - GAME FEATURES:,✔ Test your Car Driving Skills,✔ Crash with other car,✔ Stunning HD Graphics,✔ Beautiful Mountains and islands,✔ Realistic and dynamic car physics,✔ Advanced crush physics,✔ Easy and Free to use,✔ No WiFi? No Problem.,✔ Offline Play,Install now and feel the crash car experience!",,,"  1,000 - 5,000  ",6-Apr-16,1, 45M  ,,32,4.2,Crash Car - Crush Simulation
      2.3 and up    ,Casual,"From the makers of the hit game Garden Mania series and Ice Crush, comes a brand new game: Cooking Dash Hexa!,Cooking Dash Hexa is an new match three game you have never experienced before!,Cooking Dash Hexa is a brilliant match three puzzle with a hexagonal twist. It offers unique gameplay experience with an engaging graphics. ,Take on your friends to begin this mind blowing adventure!,☆☆☆☆☆ Highlighted New Features ☆☆☆☆☆,★ brand new gameplay with a hexagonal twist.,★ Sweet and delicious food accompany you all the way!,★ Challenge sly chef to unlock new episode.,★ Magical power ups to help with tough levels!,★ Hundreds of well-designed free levels! Free levels and game modes will be added regularly! ,★ Facebook connected, easy to sync progress on different devices.,★ Easy and fun to play, yet challenging to fully master!,☆☆☆☆☆ How to Play ☆☆☆☆☆,★ Switch and match 3 or more same food in a line to reach the target.,★ Less moves you pass a level, higher score you'll get. Can you score high enough to earn 3 stars on every level?,★ Cooking Dash Hexa is completely free to play but some in-game items may require payment.",,,"  50,000 - 100,000  ",11-Apr-16, 1.0.6  , 14M  ,,946,4.5,Cooking Dash Hexa
      3.0 and up    ,Role Playing,"華麗角色設定，正統三國世界,日韓台繪師攜手創作精美角色，CG級畫質構建壯闊唯美的大世界,輕鬆託管內政，真實語音國戰,經典內政完全託管，任性君主只需要做自己喜歡的事。熱血國戰策略鬥智，最強戰神帝王爭霸當然要用語音指揮！,可能是贈送福利最多的遊戲,最快的首抽記錄，最多的元寶贈送，每天都能輕鬆免費十連抽,可能是唯一不需要練等的遊戲,輕鬆更換角色陣型，真戰略，不練等，主公說了算,全新上帝戰鬥視角，仿佛親臨戰鬥現場,武將技和主公技雙向戰鬥，帶來華麗3D特效猶如“螢幕顫抖”的體感互動,豪華聲優陣容,『置鮎 龍太郎』 灌籃高手 三井壽，死神 朽木白哉,『茅野 愛衣』 我們仍未知道那天所看見的花的名字 本間芽衣子，罪惡王冠 楪祈,『種田 梨沙』 來自新世界 渡邊早季，境界的彼方 栗山未來,『下地 紫野』 來自風平浪靜的明天 山下雅美，偶像大師灰姑娘女孩 中野有香,『新井 良平』 境界觸發者 早乙女、見物人，戰鬥之魂烈火魂 炎利家,『金本 涼輔』 境界觸發者 片桐龍鳴，七大罪 西蒙,正統三國世界，恭迎吾王開國,遊戲官網,http://hs.txwy.tw/,官方Facebook粉絲團,https://www.facebook.com/hs.txwy.tw,Gorgeous setting role, the three countries of the world Orthodoxy,Japan and South Korea Taiwan painting division hand in the creation of fine character, CG-class quality build magnificent beautiful World,Easily Managed internal affairs, real national war speech,Classic internal affairs fully managed, self-willed monarch only need to do the things you like. Blood national war strategy battle of wits, the strongest Ares imperial hegemony course, to use voice command!,Get the most likely to be the welfare of the game,Fastest first pumping records, most of the gold gifts, every day can easily ten even smoke free,Do not need to practice and so may be the only game,Easily replace the role of formation, strategy really, not practice, etc., lord have the final say,God fighting the new perspective, as if the person at the battle site,Technical skills lord generals and two-way battle, bring gorgeous 3D effects like ""shaking the screen"" interactive somatosensory,Luxury seiyuu lineup,""Okiayu Ryotaro"" Slamdunk Mitsui Life, Death Kuchiki Byakuya,""Ai Kayano,"" we still do not know the day saw the name of the flower bud clothing sub Honma, Guilty Crown Ye pray,""Risa Taneda"" from the New World early season Watanabe, beyond the boundary Kuriyama future,""Shimoji Murasakino"" from tomorrow calm mountain Masami, The Idolmaster Cinderella Girls Nakano Yuka,""Ryohei Arai"" World Trigger Saotome, people see things, the soul of the soul of fire fighting inflammation Cilicia,""The cool auxiliary gold"" World Trigger Katagiri Long-ming, seven deadly sins Simon,Three Orthodox world, I welcome Wang Kaiguo,Games official website,http://hs.txwy.tw/,The official Facebook fan group,https://www.facebook.com/hs.txwy.tw",,,"  100,000 - 500,000  ",24-Mar-16, 5.4.0  , 171M  ,,"3,282",4.5,橫掃千軍
      2.3 and up    ,Sports,"Tap your way to glory! Collect cash, recruit players, and manage your team as you battle against real opponents from all over the world.,• TEAM UP WITH FRIENDS •,Play alone, or form a team with your friends to compete for fame and riches in weekly tournaments.,• MANAGE A FRANCHISE •,Draft, sign, and train players into an unstoppable roster of superstars.,• JOIN OVER 50 MILLION GAMERS WORLDWIDE •,Follow @Naquatic on Facebook and Twitter to find out why our apps like MonsterCrafter and Shooting Showdown have been featured by everyone from Google to Apple, Amazon, Microsoft, and IGN.",,,  100 - 500  ,10-Apr-16, 1.2.4  , 42M  ,Top Developer,178,4.6,Soccer Clicker
      2.3 and up    ,Racing,"My trucks - my rules! This is the first law of monster truck. Passenger cars and buses on the road - the lowest link in the food chain trucks and ATVs are track predators. Choose your Bigfoot and go on a spirited race off-road. Press the gas pedal unlimit, destroy everything and dominate! Place primitive boring race to hell - a monster truck approaching!,Racing off-road cars have a lot of varieties and today you are familiar with one of the best versions of the game Monster Truck class. Explore trucks that are available, and choose your own personal wheel punisher. You will manage this road monster, destroy obstacles and fabricate breathtaking stunts and jumps. What could be more fun than to smash the trash car mountain or crease by your wheels the buses or fly above the earth after the barrels of fuel exploding? And do not think that it is a simple exercise that does not require skills or dexterity. Our off-road racing have very devious routes, designed the road mazes. And to get them, you need to be smart.,Now jump into the cockpit and firmly grasp the steering wheel, roaring trucks rush forward. Show who is boss! Make mad tricks, jumps and do not forget to destroy everything. Ready or not, here I come. This off-road racing! This is Monster Truck!",,,"  1,000 - 5,000  ",6-Apr-16, 1.0.3  , 36M  ,,29,4,Monster Truck: Rampage
      4.0 and up    ,Puzzle,"During his US trip, a tourist trapped inside The  Summer Beach .There are some clues, puzzles and objects left. Find those objects and hints, solve the puzzles and help the tourist to escape out.,Enjoy with eightgames!!!!!!!!, +++ Instant Alerts On New Escape Games For Your  ,Mobile Device. —>>, ,http://goo.gl/forms/5jkais8qVL,       ++ Get Updates On New Games For Your Mobile Via  ,Facebook —>> ,https://www.facebook.com/EightGames,            +Get Latest Games Updates On Google+ —>> ,https://goo.gl/3ZTEvP",,,"  1,000 - 5,000  ",5-Apr-16, 1.0.2  , 17M  ,,131,4.3,Escape From The Summer Beach
      4.0 and up    ,Action,"Get ready for some military commando action. Storm into battle arena driving heavy artillery tanks loaded with missile and rocket launcher for destroying enemy army transport vehicles and trucks in 3D war simulator game. Play Army Tank Battle Commander WW2 lead your battalion on desert warfields. ,Your mission is to attack rival base destroy transport vehicles, army cargo and nuclear warheads in warfield. Inspired from World War II events enter tank battles at deserted war-field. In this tank war game storm into battle arena with artillery and soldiers to wipe out enemy troops camps. Enemies caused havoc for border security police. It's your duty to destroy enemy cargo flyover and airplanes parked inside hanger. Drive army tank to the warzone and fire missile & rockets. Mobilize tank heroes for a real combat and turn the rival warzone into a wasteland. Kill army airplane pilot of rivals before he fly cargo plane and transport military jeeps and panzer war tanks in the battlefield. Show battle skills eliminate enemies base camp in a real tanks battle. At Army Tank Battle Commander WW2, destroy jeeps and vehicle truck with the tank blitz you have. ,Fire rockets and missiles at the enemy airplane fly over your tank. Disarm nuclear warhead and shot missiles at airliner parked in the enemy hanger. Destroy all armed vehicle like army transport truck and luggage transporter. Destroy rival f18 jets & airfighters in tank battle game. It's not some driving school simulator game; it's a war. Exhibit soldier skills for driving armed vehicle with the real tank simulator. Take the challenge to fight the in tank battles. Destroy luggage & cargo army transport to stop weapon transport convoy. Mobilize your military team to fight attacks heading from the airdrop and parachute in World War II blitz. Destroy their radar satellite, airplane, f18 jets and airliner to defeat enemy and bring peace to your country.,Features:,★ Real desert panzer War field environment,★ Multiple Tanks available for selection at hangar,★ Challenging Tank blitz Missions,★ Realistic Explosive Sounds,★ Smooth & Realistic Driving Controls,Lead tank attack in this war simulator game as real tank warriors. Download Army Tank Battle Commander WW2 in android smartphone and tablets for best driving and shooting game for action lovers to kill free time.",,,"  5,000 - 10,000  ",31-Mar-16, 1.0.1  , 60M  ,,62,3.9,Army Tank Battle Commander WW2
      2.3 and up    ,Action,"Realistic Ragdoll Fail Fighter is figther ragdoll game in Very cool styl!!,Features:,Realistic Ragdoll Fail Fighterhave the real figther ragdoll you never seen before!,Its the best simulator  figther ragdoll Fail extreme entertainment ultimate .,Play one of the best simulation of ragdoll games,Use gadget like a new turbo rocket ride on a horse.,Also new gadget is turbo launcher !! Or use the best rocket to fly in the world!!,Or use a Horse with a rocket for the best speed!!,Use also the Cars good cars with high speed and equipment it with rockets or a horse on the roof ?!!^^,FEATURES:,-UltimateRealistic Ragdoll ,-Fighter Simulation,-Every weeks new features,-Realistic Ragdoll for ever,-The ultimate boss is include,-Ultra Mega simulation ragdolls,Features that comes:,-New traps ,-extremes New chanllanges,-slow motion feature,-New warriors,-paintball will come ,-New gadgets are coming like Horse riding ragdoll ,rocket ,turbo ... or use only a skateboard for best ragdoll simulation,-A new year and new updates like the crash update that come soon,Go on Facebook or Twitter for more information",,,  100 - 500  ,7-Apr-16,1.01, 27M  ,,23,3.7,Realistic Ragdoll Fail Fighter
      2.3 and up    ,Simulation,"It's about hoverboard game and you have to ride it! Hoverboard for your support, and you are doing tricks on it in the urban race. Try to come first if you can, the other contenders on the hoverboard will disturb you, but you are the best athlete of the race. Do not forget that this is a simulator hoverboard and will not play just like in real life. You have to balance and spins in the air at the same time remain on hoverbore!,Best game of the 2015 version HOVERPRO,Best simulator hoverboard recognized international association hoverboard Top",,,"  500 - 1,000  ",26-Mar-16,1, 45M  ,,9,3.8,Hoverboard City Racing 2016
      2.3 and up    ,Simulation,"Police Dog & Prisoners rivalry is getting serious. The police game takes a new twist by making you in-charge of the prison security job. Become a real police suit dog to keep a watch on gangsters, robbers and criminals. As an in charge police dog of jail security job, prevent prison escape and catch jail break prisoners. The city crime rate is almost zero at the moment. But the thugs escaping jail can lead to an increased crime rate in the city. As a trained frontline police dog, take up the challenge to chase down the jail break prisoner and stop prison escape. A prisoner escape game gets more adventurous with an angry German shepherd sniff dog. An ultimate action packed game that tests your skills to stay alert all the time. Breaking laws is no more an option when a real brave police dog is there to catch the jail escaping prisoner to save the city from crime. Police Dog Prison Escape is an amazing Police Dog Simulator game that involves a true challenge of making the crime prison escape missions unsuccessful. You have been chosen as an expert police dog to stop and hunt the robber involved in the prison break crime. Use your sniffing skills for chasing down and lockup dangerous criminals in Police Dog Prison Escape. Assist the police officer as a skilled K-9 cops dog to end up the criminal activities. An unlimited Police Dog chase adventure game!, ,Police Dog Prison Escape is an action packed crime games with the best chasing jail break prisoners and catch the criminal. As a trained security police dog officer, your duty is to keep an eye on any suspicious activity involving fighting prisoners, jail break criminal escape and bomb alert missions. The Prison security is on high alert. Catch the approaching criminal with weapons to attack you by attacking him with your razor sharp canine teeth and nails. Aim the target to attack the prisoner, catch him and send him back to jail. You are a super trained German Shepherd sniff dog to track down any prison break criminal escaped from the jail security officers. The police security squad of the prison has to deal with a lot of prisoner chasing. Police Dog Prison Escape involves angry prisoner, brave police dog on duty, sniper riffles, gun shots, prison break escape missions and criminal chasing. Your chance of survival depends upon your wisdom and careful planning of a prison break out chase. Put on your extreme stealth mode to chase sneak out prisoner and his criminal cell inmates and gang members in this amazing jail break & police chase game., ,Police Dog Prison Escape features:,√ Clever hunting & sniffing police dog simulator game play,√ Chase criminals in amazing prison environment,√ K-9 Dog catching criminals action pack simulation game,√ Thrilling & challenging police dog prisoner chase missions,√ Smooth & intuitive controls,√ Stunning & High quality 3D graphics",,,"  10,000 - 50,000  ",25-Mar-16,1.1, 56M  ,,84,3.5,Police Dog Prison Escape 3D
      2.3 and up    ,Casual,"Hi girls. Everybody loves magic and as you know a mermaid is a legendary creature who lives deep in the ocean far away from humanity. Start the game and you will meet a mermaid princess who had an accident and now is asking for your help because is feeling bad. Follow the instruction and start treating the wounds with medical solution. After it, clean the princess carefully so finally she can get rid of pain and smile again. In the next level you can check out her wardrobe and give some ideas about fashion trends. Our mermaid princess will be very grateful about it. Have fun and don't forget to leave us a review if you like this game. Enjoy this beautiful mermaid princess treatment game and if you want to play more princess games with mermaid you can access our profile mGamey, there you will find a lot of similar games for girls that you can play everyday for free with your best friends!",,,"  5,000 - 10,000  ",22-Mar-16, 1.0.0  , 18M  ,,23,3,Mermaid Princess Treatment
      4.0 and up    ,Puzzle,"During his US trip, a tourist trapped inside The  Forestiere Underground Garden .There are some clues, puzzles and objects left. Find those objects and hints, solve the puzzles and help the tourist to escape out.,Enjoy with eightgames!!!!!!!!, +++ Instant Alerts On New Escape Games For Your  ,Mobile Device. —>>, ,http://goo.gl/forms/5jkais8qVL,       ++ Get Updates On New Games For Your Mobile Via  ,Facebook —>> ,https://www.facebook.com/EightGames,            +Get Latest Games Updates On Google+ —>> ,https://goo.gl/3ZTEvP",,,"  1,000 - 5,000  ",8-Apr-16, 1.0.2  , 28M  ,,215,4.6,Forestiere Underground Escape
      2.3 and up    ,Casino,"This amazing selection of authentic casino slots features All the casino favorites!,Feel the thrill of real Las Vegas slots and mini games as you spin to win treasures and coins!,Spin your way into a Jackpot today!,* ... Addicting Slots Straight inspiration from the Las Vegas Casino Floor,* ... Bet on fun slots like real Las Vegas casinos!,* ... Addictive  slot machines will have you coming back again and again,* ... Las Vegas slots are filled with addicting games and unique winning opportunities!,* ... Slot Games Offer Coin Bonuses and Free Spins,* ... Free cash from your favorite Vegas style games! ,* ... Join rich, and get richer as you win time after time,* ... Spin to win big on these authentic bonus games,* ... Free Slot Machine Spins & Wins,* ... Join rich friends and share the wealth! ,* ... Invite friends to join in on these fun addicting games!,* ... Free Slot Games & Generous Bonuses You’ve Come to Expect From Katz Slots,* ... Vegas slot machines free from the burden of gambling real money!,* ... Mini games and other incredible bonuses!,* ... Mini Games Offer Even More Las Vegas Fun,* ... Addicting mini games free from price bumps or hidden expenses!,* ... Each mini game offers even more chances to boost your cash payout!,* ... The most exciting and thrilling free casino slots game on mobile, tablet and Facebook!,* ... Amazing slot machines with all of the Vegas casino features you love - Wilds, Free Spins and Bonus Games!,Don’t travel all the way to a Las Vegas casino to collect your big win! Bet big on this slots app, the authentic Las Vegas slots game with real  slot machines and mini games in your pocket. ,Keno, blackjack and poker fans will lose themselves in this realistic Vegas style casino! And Vegas slots fans already know – Slots is the best combo in Las Vegas!,Play Vegas slot machines free in the Slots casino! Download now and start winning big!,Like Double Rich Give us a 5-Star Review and spread the word to other fans of slots!,The games are intended for an adult audience. (E.g Intended for use by those 21 or older) ,The games do not offer “real money gambling” or an opportunity to win real money or prizes. Practice or success at social casino gaming does not imply future success at “real money gambling.”",,,  100 - 500  ,4-Apr-16,1, 33M  ,,3,3.3,LOL Double Wizard Slots Vegas
      2.3 and up    ,Simulation,Stickman Rope Hero,,,"  1,000 - 5,000  ",16-Mar-16,1, 58M  ,,57,3.8,Stickman Rope Hero
      2.3 and up    ,Simulation,"A lot of people will tell you, it’s impossible to hack whatsapp account. It’s one of the most secure messaging system ever and you are trying in vain to get past it’s security. It’s true somewhat… the whatsapp server are highly fortified behind sophisticated firewalls and after facebook’s acquisition of whatsapp, it’s almost impossible to hack directly into their server and anybody claiming so is either a fraud or an imposter looking for getting hands on your own account. So how do we claim that we can hack the wassapp account for you…,WhatsHacker Features:,Spy on Whatsup Messages and Chats.,Spy on Group Messages.,Spy on Internet activity including social media like Facebook, Whatsup, Twitter and Gmail.,Spy on GPS locations in real-time.,Spy on Whatsup Contacts.,Spy on keystrokes, photos and videos.,Spy operation works in a complete stealth mode and thus remains undetected!.,Hacking Whatsup account has never been this easier, now you can hack anyones Whatsup account on any platform Android, iPhone, BlackBerry, Windows Phone almost all! If you want to hack someones Whatsup account just to investigate on something or just for fun, it's very easy. Or if you want to hack your own Whatsup account just to recover some files and text messages it's now even possible! But before using our Whatsup Hacking Tool first check out what this amazing tool can do by reading the Features we provide below, If you want to know more you are welcome to read our How to use section and the Status of our Tool to check the current hacking status.,Declaimer:,Please remember that WhatsHacker app was made only for fun and it will NOT do a real hacking. It is only a simulation, so all are randomly generated and fake!.",,,"  10,000 - 50,000  ",18-Mar-16,1, 3.5M  ,,602,3.5,WhatsSpy
      4.0.3 and up    ,Puzzle,"Sudoku is one of the most popular puzzle games of all time. As a logic puzzle, Sudoku is also an excellent brain game. If you play Sudoku daily, you will soon start to see improvements in your concentration and overall brain power., ,Sudoku doesn’t require any calculation nor special math skills; all that is needed are brains and concentration.,The goal of Sudoku is to fill in a 9×9 grid with digits so that each column, row, and 3×3 section contain the numbers between 1 to 9. At the beginning of the game, the 9×9 grid will have some of the squares filled in.,Sudoku is a fun puzzle game once you get the hang of it.,Within no time Sudoku will be your favorite free game.,Brain Games!! Play Daily Sudoku!!",,,"  500 - 1,000  ",10-Apr-16,1.1, 2.8M  ,,52,5,Sudoku
      2.3 and up    ,Racing,"Steve Driver is back! Steer your car on the roads of the city block and kill zombies! Or zombies kill you. You can improve your car in the garage of Steve. Survive and craft in a large city block!,- Large block area and two small town,- Driving from the 3rd person,- Modern graphics and realistic physics,- Kill more zombies,- Collect coins to craft machines,- In the garage of Steve - you can improve your car and crafting,- You can call a tow truck, if your car is stuck,This is not an official application Mojang. SBlazer company is not associated with Mojang AB. Minecraft is a trademark of Mojang AB, and this product is not affiliated with the creator of this game or its licensors, and is not approved by them.",,,"  5,000 - 10,000  ",17-Mar-16,1, 25M  ,,103,3.6,Blocky Town Craft: Survival
      2.3 and up    ,Role Playing,"Take a journey into the world of Catlandia where innocent kittens are being brainwashed by the evil ChowCorp and held from their free will! Save and collect as many kittens as you can by breading them, travel through each region to find unique kittens, and bake delicious bread to wear on your cat to help in battles!,- Collect tons of RARE and UNIQUE kittens in every region!,- BREAD your favorite cat breed and try not to laugh!,- Unlock BREAD RECIPES to make your kittens STRONGER!,- Enjoy the BEAUTIFUL HD art and animations!,- Capture and NAME your own kitten!,- LEVEL UP your kittens to prepare for boss battles!,Only YOU can help and save them all from ChowCorp! Kittens are waiting!,FEATURES,- FREE TO PLAY! ,- Play with your favorite kitten and rescue MANY more into your collection,- Fun, easy to play, and entertaining for all ages,- Beautiful HD art and animation to capture the experience,- Train your team to beat your opponents,- Earn TONS of achievements and earn in-game rewards,- Unlock NEW recipes to bread your kittens and give them a boost  in battles!,- Each kittens has unique attack, health, and speed stats,- Capture all the Rare and Unique kittens to make your team undefeatable,Having problems? Any suggestions? We would love to hear from you!,http://www.facebook.com/BreadKittens,info@bake450.com,Twitter @bake450",,,"  1,000 - 5,000  ",11-Apr-16, 1.1.12  , 79M  ,,59,4.4,Bread Kittens
      2.3 and up    ,Arcade,"Simple to play, difficult to master!,Instructions:,- Tap to change direction.,- Avoid Buildings and Vehicles.,- Collect Coins.,- Unlock different cars.,- Drift your way to the top of the leaderboard!,- Beware of Zombies!",,,  10 - 50  ,8-Apr-16, 1.0.4  , 33M  ,,3,1,Crazy Drift
      2.3 and up    ,Puzzle,"Bend the light to get through certain targets. Move blocks to reflect, repaint and bend the light rays. The game has hundreds levels of varying difficulty. Remember, each level has only one solution. Find the solution - put the blocks on the path of light, also use the hints. Install and have fun!,Features,• intuitive gameplay,• good for mind training,• ideal for time killing,Support:,Facebook ,https://www.facebook.com/x64games,Google Plus ,https://goo.gl/jCRNFy",,,"  1,000 - 5,000  ",4-Apr-16,1.04, 4.9M  ,,83,4.5,Bend the Light
      2.3 and up    ,Adventure,"Aye-aye, captain! It's high time to become world's most wanted pirate! You were left alone by your pirate crew on desert isle. You have nothing to eat, no water to drink, nothing at all. So you have to try your best to survive!,In Surival Island: Pirate Story you will have to gather and collect resources, hunt on animals to get food, craft a new ship and find the treasures that were lost long ago on these islands! You are now on your own, so be clever and act smart and fight with other pirates who seek for treasures. If you find all the treasures first you will be suprised of what they will give you! ,There are four islands and these islands are all yours! Find enough resources to build yourself a house and new ship to travel from one island to another. Mine minerals and metals to upgrade your armor and weapons. Cut trees to get wood and mine stone to get stone! Only after all this you can became a new Davy Jones!,Surival Island: Pirate Story game features:,-	Survival pirate story;,-	Diverse crafting system: ships, houses, armor and weapons;,-	Seek for the hidden treasures;,-	Hunt on animals;,-	Pirates and ship boarding;,If you are a pirate fan, if you like surival games and if you are fond of collecting resources and crafting, then Survival Island: Pirate Story is eveything you need right now! Do not hesitate, captain, roll your sleeves up and start your journey! Good luck and have fun!",,,"  1,000 - 5,000  ",12-Apr-16,1.1, 99M  ,,74,3.9,Survival Island: Pirate Story
      2.3 and up    ,Simulation,"GET READY FOR SOME TOUGH LABOR!,The big 3D city needs some renovation and there are still some jobs left. So take your chance to make long workweeks and earn big money. The pressure is high because the big 3D city really needs the renovation as quickly as possible so roll up your sleeves, put on your safety helmet and get to work with this insane construction truck driving simulator! Drive various vehicles like a big construction crane, a heavy construction truck, a heavy duty steamroller and a painting truck in this construction simulator game!,DRIVE THE MOST INSANE CONSTRUCTION VEHICLES!,As a real tough labor worker you have a lot of responsibilities. There are a lot of tasks that you need to do in the challenging missions. First of all you need to scrape the road with your big construction crane. After that hop over in you heavy construction truck and place the tarmac. Make the tarmac nice and smooth with your heavy duty steamroller. And as finishing touch make sure the traffic lines are correctly made with the painting truck. Finally no more humps and holes in the road!,Key Features of Construction Truck Sim 2016:,✔ Experience cutting edge big 3D city graphics,✔ Real big construction crane simulator sounds,✔ Ground breaking heavy construction truck driving physics,✔ Adrenaline-filled heavy duty steamroller simulation excitement,✔ Stunning construction truck driving simulation dynamics ,✔ Detailed and unique challenges for a tough labor expert like you,✔ Amazing open world of this construction simulator game is waiting for you,✔ More big construction crane simulator games like this construction simulator game will follow shortly,We hope you will enjoy our heavy construction truck simulator and don’t forget to rate us on Google Play!",,,"  1,000 - 5,000  ",8-Apr-16,1, 27M  ,,11,2.9,Construction Truck Sim 2016
      2.3.3 and up    ,Action,"The enemies are again active this time in more numbers. They are strong and wicked but stoppable. ,They have hijacked trains of military supplies moving through desert and forest.,Will you become the glorious train sniper? Will you be able to shoot down these furious enemy shooters as trained Army Sniper?,This is your test! Take your position in military transports. This could be helicopter or jeep. Follow the fast moving train .Keep an eye on enemy forces. Its time to show your super sniping skills. ,Set and aim you targets carefully. Take hold of your long range shooting rifles and pull the trigger. Kill the evil boss in time. Don’t let him escape in front your eyes.,You will enjoy slow motion kill shots. Destroy all rivals to end each level. Be careful of the intense cross firing from your enemies as it will lower your health. Rescue train at all cost. Experience the most thrilling air-train combat missions in realistic 3D Environments!,Features:,3D Train Shooting Missions!,Outclass 3D Environments!,Amazing Graphics!,Realistic Sound Effects!,Sniper Scope View!,Different Sniping Rifles!",,,"  10,000 - 50,000  ",23-Mar-16,1, 53M  ,,173,3.7,Ultimate Shooter: Train Sniper
      2.3 and up    ,Sports,"Pool Table Free Game 2016 is one of the most interesting game we ever launched. You can play billiards game offline here. bilyard or bilardo games are most widely played in the offline world as well. This app is just an extension of your offline world.,This is one of the most simple and easy to play pool and billiards free games on the internet. Pool and snooker game comes with a realistic 3d animation of the ball. Snooker and Billiards game is played with a cue stick which is used to strike the billiard balls. You can play billiards without internet as well.,Enjoy this super addictive real billiards, real pool billiards, real snooker game on your Android Phone right now.,Snooker and Billiards App will take you through a nostalgic journey of playing it in a physical world. Spread the message about this pool and snooker game among your friends and increase the fun by hundred times.,If you are bored with your smartphone, you should give a chance to Pool and Billiards free games. Bilyard and Bilardo games are other way of to define this App. Give a try to Pool Table Free Game 2016. The most interesting part is that you can also play billiards game offline.",,,"  5,000 - 10,000  ",2-Apr-16, 1.0.2  , 6.1M  ,,32,4.5,Pool Table Free Game 2016
      2.3 and up    ,Strategy,"Um dos 10 melhores jogos de estratégia do mundo!,Uma nova era está começando em Clash of Lords 2. A evolução está fortalecendo seus heróis favoritos diante dos seus olhos. O poderoso Berserker entrou na luta. A divertida e mortal arena PvP Provação do Herói oferece mais formas de jogar do que nunca! Com tantas mudanças, nunca foi tão bom jogar Clash!,Clash of Lords 2 é um jogo de estratégia com uma abordagem divertida e inovadora no gênero. Recrute mais de 40 heróis e suas equipes de mercenários, construa uma base para sobreviver a ataques e jogue com seus amigos e contra inimigos em nove modos PvE e PvP. Prepare-se para a batalha!,Recursos do jogo:,✔ Você comanda a ação! Ative habilidades de batalha de Heróis em tempo real!,✔ Junte heróis e tropas no inédito modo Mercenário!,✔ Jogue do seu jeito! Com nove modos PvE e PvP, sempre tem algo legal para fazer!,✔ Batalhe com seus amigos! Um sistema robusto de guildas permite que você lute junto com seus aliados (ou contra eles)!,✔ Jogue de graça! Faça o login no Clash of Lords 2 todos os dias para ganhar Heróis e Joias de graça!,Observação: É necessário ter uma conexão com a internet para jogar.,Visite nossa página no Facebook em: ,https://www.facebook.com/clashoflords2pt/,Precisa de mais ajuda? Mande um e-mail para ,help.lords.pt@igg.com, sua ID da IGG e vamos responder rapidinho!,One of the 10 best in the world strategy games!,A new era is beginning in Clash of Lords 2. The evolution is strengthening your favorite heroes before their eyes. The powerful Berserker entered the fight. The fun and deadly arena PvP Hero Ordeal offers more ways to play than ever! With so many changes, it was never good to play Clash!,Clash of Lords 2 is a strategy game with a fun and innovative approach in the genre. Enlist more than 40 heroes and their teams of mercenaries, build a base to survive attacks and play with your friends and enemies in nine modes PvE and PvP. Prepare for battle!,Game Features:,✔ You command the action! Activate Heroes battle skills in real time!,✔ Join heroes and troops in unprecedented Mercenary mode!,✔ Play your way! With nine modes PvE and PvP, always have something cool to do!,✔ Battle with your friends! A robust guild system allows you to fight along with its allies (or against them)!,✔ Play for free! Log in to the Clash of Lords 2 every day to earn Heroes and Jewels for free!,Note: You must have an internet connection to play.,Visit our Facebook page at: ,https://www.facebook.com/clashoflords2pt/,Need more help? E-mail your ,help.lords.pt@igg.com, IGG ID and we will respond quickly!",,,"  50,000 - 100,000  ",28-Mar-16, 1.0.202  , 95M  ,Top Developer,"2,176",4.4,Clash of Lords 2: A Batalha
