operatingSys,subcategory,description,what_is_new,url,NumInstall,DatePublished,softwareVersion,size,topDeveloper,reviews_num,Num_star,app_name
      2.3 and up    ,Casual,"Meet Leo the talking stray cat. Leo is a fun little virtual pet that responds to your touch and repeats everything you say with his own hilarious voice. You can pet him, poke him pull his ears, play with his collar and much more. Leo loves to play and has got some cool games he cannot wait to play with you!,Features:,- High quality 3D graphics,- Talk to Leo: Speak and he repeats what you say in his own funny voice.,- Play with Leo: Basketball, Soccer, and an exciting cooking game.,- Customize / dress up: fur color change, sun glasses, new clothes, new outfits, caps and more.,- Take care of him: wash him, bring him to sleep etc.,- Over 20 engaging mini to be played: Joe bounce, match-3 games, puzzles etc. ,- Earn coins: Get special achievements for playing with Leo and the different games.,- Much more coming soon,This fun game is a free application. Download it and please rate it with 5 stars if you like it.",,,"  10,000 - 50,000  ",18-Mar-16,1, 77M  ,,87,3.6,Talking Cat Leo
      4.0.3 and up    ,Adventure,"Help a newlywed royal couple in this hilarious sequel to Royal Trouble: Hidden Adventures!,Just married! Loreen and Nathaniel are on cloud nine on their honeymoon when they decide to make an ill-fated detour to the Merry Castle, touted for its rollercoasters and magic tents. Who would have known it was another trap that will land them in hot water yet again?,Take control of both the Prince and Princess and try to turn the tables around. Explore the castle, pick up useful items, solve tricky quests, help other captives and play witty mini-games while making your escape. Find out what's really going on in the castle and test the marital bond like never before in this light-hearted hidden object adventure!,TRY IT FREE, THEN UNLOCK THE FULL ADVENTURE FROM WITHIN THE GAME! ,● 29 delightful locations to search,● 10 tricky mini-games to conquer,● Lively and endearing characters,● Humorous mysteries and a dose of romance,● Google Play game services support,____________________________,Game available in: English, Chinese, Traditional Chinese, French, German, Italian, Japanese, Korean, Polish, Brazilian Portuguese, Portuguese, Russian, Spanish,___________________________,COMPATIBILITY NOTES:,***Note*** This game supports high-end smartphones and tablets such as Nexus 7 and Nexus 10.,____________________________ ,***Sign up now for a weekly round-up of the best from G5 Games! www.g5e.com/e-mail*** ,____________________________ ,***G5 Games - New game apps every week!***,Collect them all! Search for ""g5"" in Google Play! ,Adventure: ,▶ Games Navigator – By G5 Games ,▶ Mahjong Journey®,▶ Letters From Nowhere®: Mystery,▶ Hidden City: Mystery of Shadows,▶ The Secret Society®, ,Strategy: ,▶ Virtual City Playground®,▶ Survivors: The Quest®,▶ Doomsday Preppers™,▶ Farm Life: The Adventure,▶ Stand O’ Food® City,____________________________ ,VISIT US: www.g5e.com ,WATCH US: www.youtube.com/g5enter ,FIND US: www.facebook.com/g5games ,FOLLOW US: www.twitter.com/g5games",,,"  5,000 - 10,000  ",9-Mar-16,,,Top Developer,556,4.3,Royal Trouble: Honeymoon Havoc
      2.3 and up    ,Simulation,"Welcome to Classic Farm Truck 3D: Hay!,In this Hay edition of Classic Farm Truck 3D we'll go back in time and we're going to transport the hay using a classic farm truck and trailer. The long truck and small trailer makes it hard to maneuver. You have to prove that you're a good Classic Farm Truck driver, so in 15 levels you have to drive reverse in tiny parking spaces and you have to drive forward into tiny spots. To finish a level you first have to attach the trailer, to do that follow the red arrows. After you've attached the trailer you have to park your classic farm truck and trailer, to do that follow the yellow arrows.,Classic Farm Truck 3D: Hay features:,- Farm environment and sounds,- 15 levels,- Google Play Games,- Cab-view with side mirrors,- Easy truck controls,When you enjoyed Classic Farm Truck 3D: Hay please support us by following us on Twitter: ,https://twitter.com/JansenGames,Facebook: ,https://www.facebook.com/JansenGames",,,"  10,000 - 50,000  ",15-Mar-16,1.1, 43M  ,,138,4.1,Classic Farm Truck 3D: Hay
      3.0 and up    ,Puzzle,"Find Differences 150 levels 2 is a classic and favorite puzzle game of million peoples around the world.,Description:,1) 150 levels,2) No time limit!,3) At each level you can use 2 hints!,4) To play in the horizontal and vertical position of the screen.,5) For small screens or not very acute vision - zoom function will help you.,6) High Quality pictures!,7) Designed for phones and tablets!,8) Simple and intuitive interface.,This is puzzle game known as “Find the difference”, “Difference game”, or “Spot the difference” where you have to find ten differences between 2 pictures. If you get stuck, there is two hints to help you!,You gonna love this game if you like games like find the difference and hidden objects series.",,,"  10,000 - 50,000  ",28-Feb-16, 1.0.0  , 35M  ,,247,4.5,Find Differences 150 levels 2
      4.1 and up    ,Casual,"Alert! Teen fashion lovers should be on the lookout for the newest trends and styles!  2016 means that the latest spring styles are coming out.  Are you ready to explore the collection?,Teenage Style Guide is a fashion and lifestyle app that allows you to experiment by mixing and matching makeup and clothing to find your desired chic look in the palm of your hand!,EXPRESS YOUR UNIQUE STYLE! ,Learn about the style guide by going through the catalogue ,Start with some makeup makeovers,• Dress up in the newest fashions,• Create your own fashion lookbook collection to share with your friends,Be in the know with all the latest fashion trends,Indulge in the extensive selection that comprises ready-to-wear fashion. Get your wardrobe essentials: basics such as tank tops and trousers, killer shoes like heels and must-have accessories such as sunglasses and watches.,Fashion and high school have always seemed to go together great.  Now college is coming up fast.  Take some time to pamper and prep yourself to look great.  Find some amazing new looks for 2016 and share them with your friends.  They will be amazed by your fashion sense!",,,"  10,000 - 50,000  ",2-Mar-16,1.1, 50M  ,,277,4,Teenage Style Guide: Spring 16
      3.0 and up    ,Puzzle,"Legend of Ace – Casino Quest is a blend of match 3 puzzle and casino games. ,A FREE puzzle game where you can win chips and gold bars by playing casino games like slots, cards and poker!,The Story,The Evil Sorcerer has returned to Casino Land and kidnapped the Queen. Casino Land is looking for players to become a worthy knight to save the Queen from the Evil Sorcerer. To pry the Queen away, the Sorcerer cast a spell on the King’s Knight Jack and his loyal jester the Joker. Now you must defeat the puzzle game and travel the saga map to reach the Sorcerers world. Beat the final level and save the Queen.,Now a hero must rise...Are you worthy?  ,Join Ace and Jack as you discover awesome new match combos and special weapons as you smash your way through more than 200 challenging match-3 levels.  Play with friends to unlock strategic advantages helping you beat each level with slot credits, card draws and antes. Along the way earn cards for every star you earn on each level and build a poker hand by trading cards with your friends!   Building poker hands unlocks slot machines where you can Win chips to buy Special Weapons and Perks in the game to help you beat levels faster. Compete with friends to see who can get the top score!,Play Legend of Ace - Casino Quest now!",,,"  1,000 - 5,000  ",18-Mar-16,1.6, 53M  ,,166,4.2,Legend of Ace – Match 3 Quest
      2.3 and up    ,Puzzle,"Help Kango the kangaroo to collect magical flowers from the lost islands! It's an epic floral adventure with many challenging levels!,Don't wait for lives, don't bother your friends to progress, just play and have fun!,Swipe and connect the colorful flowers, to make chains and match them. Longer chains give bonus points and power-ups. Clear the dry sand and the rocks, or collect the buried gems! Include the swiped flowers to reach the level goal!,Getting overgrown? Activate flower-ups for a helping plant!,Have a blast by connecting the blossom and swiping the rose petals! If you like match 3 puzzle games, connect and match, swipe and match or any type of casual match 3 puzzle game then Kango Islands is the ultimate saga for you!,TO REMOVE ADS: Buy any of the coin packs in the shop to permanently remove ads!,For more match-3 sweetness, go to ,https://www.facebook.com/SmileyGamer",,,"  10,000 - 50,000  ",1-Mar-16, 1.0.1  , 45M  ,,148,4.5,Kango Islands
      2.3 and up    ,Puzzle,"Aaaargh! It's a pirate's life in Walk the Plank!,""Walk the Plank"" contains 20 beautiful scenes of animated artwork for you to choose from, with the ability to totally customize your jigsaw piece style and number of pieces - you'll never play the same puzzle twice!,Amazing endless customization options:,- Choose between 4, and a whopping 713 pieces,- Pick a cut style from 6 different choices, or have no tabs at all for an extra challenge!,- Take your pick from 9 different edge styles,- Square or curved pieces - it's your choice,Game Features:,- Choose your piece style and number of puzzle pieces,- Puzzles are brought to life by subtle animations,- 20 beautiful scenes,- Pinch to zoom and pan the puzzle area,- Stunning 3D effects,Powered by Dolby® on supported devices",,,"  500 - 1,000  ",13-Mar-16, 1.0.0  , 21M  ,,25,4.6,Live Jigsaws - Walk the Plank
      2.2 and up    ,Casual,"Get into the Saint Patrick's Day spirit in this jolly hidden difference game!,""Luck of the Irish"" contains artistically-crafted levels, filled with Hidden Differences. Find differences as the difficulty increases. Can you spot all the differences?,CASUAL PLAY,Relax and take your time finding the differences among the beautiful images.,CHALLENGING MODES,Challenge yourself with harder difficulty modes. Feel your pulse rise as the number of differences increases and the time limit runs down! Can you beat the tricky ""black and white"" or ""mirror"" modes?,ZOOM IT,Use the built-in zoom functionality to spot the differences like a hawk!,LOTS OF LEVELS,With 100 levels, there are plenty of differences to get stuck into.,HELPING HAND,Let the Cauldron of Wisdom guide you through those difficult levels.,Powered by Dolby® on supported devices",,,"  500 - 1,000  ",15-Mar-16, 1.0.0  , 34M  ,,50,4.8,Hidden Difference - Irish Luck
      2.3 and up    ,Puzzle,"Hidden Scenes is a game similar to a jigsaw puzzle where you swap and flip the pieces to reveal the hidden scene. When all pieces are flipped / swapped into their correct location, you win!,Explore the colors of the rainbow! Relax and lose yourself among the beautiful nature scenes!,Five different modes of play:,SWAP - swap the pieces into their correct spot, easy and relaxing,FLIP - swap and flip the pieces into their correct spot, a little more challenging,ROTATE - swap and ROTATE the pieces into their correct spot! Can be very challenging!,RADIAL - swap pieces of a circular puzzle, very unique!,CHALLENGE - Play through exciting fast paced timed and move counting games!  Are you fast enough to make it through all 50??,Get bonus power-ups during gameplay!, 500 coins - make correct matches in a row, 500 coins - quickly match three in a row, 500 coins - complete the puzzle without using the preview button, 1000 coins - complete the entire puzzle without making any mistakes!,Download this dynamic jigsaw puzzle now and join in on the fun! Uncover the beautiful hidden scenes and treasures this app has to offer!",,,"  1,000 - 5,000  ",4-Mar-16, 1.0.1  , 45M  ,,80,4.6,Hidden Scenes - Rainbow
      2.3 and up    ,Sports,"Everyone know the classic game of Mini Golf, even if you know it by a different name, such as crazy golf or silly putt, if you’re anything like the Bit of Game team, then I’m pretty sure it brings back a lot of very happy childhood memories, taking you back to a time where your mind is on nothing other than the magical little world you’re in and the only thing you have to focus on is getting that little ball into the hole at the end of the course.,When designing this little sports game, our aim was to put as much of that childhood magic into it as possible, we might not be able to get back to that time, but we’re certainly going to at least try adding some of that magic into the games we make, not only so our users can make new memories on these stunning 3D courses, but so we also have fun producing and testing it. After all, that’s what matters, if the gamers are happy and we’re enjoying it, that’s the sort of thing that makes life what it is.,So the actual game, you have a huge number of levels to play through, with a set number of shots to do it and dozens of obstacles in your way, everything from loops to spinning wheels, springboards and ramps. Do you have the sports skills to take on each one and beat the game? Well, lets see how good you really are. We also thought, why play with the same old boring golf ball, so we added many skins for you to have on the ball, giving you a variety of thing from a spotty ball to a juggling ball.,Let's take your putting skills to the next level, go get golfing!",,,"  10,000 - 50,000  ",2-Mar-16,1, 40M  ,,69,3.5,Mini Golf Putter
      3.0 and up    ,Role Playing,"Ever wanted to fly a dragon? Game of Dragon is made for you! You are a dragon lord, a fire breathing creature, a mysterious legend of the mountains. Flap your wings to fly, Unleash fire to monsters and Clean the mountain from monsters be the hero of the earth!,If you enjoy games like Dinosaur Simulator,T-Rex Simulator, Goat Simulator you will love this this epic game. ,GAME OF DRAGON - GAME FEATURES:,- Free to play dragon simulator game.,- Explore an exciting fun fire age world,- Realistic Dragon model,- Realistic Dragon animations,- Train your dragon : Collect mystical rings, fight with monsters, pass levels and get experiment to open new skills,- Come join this fury world of Dragons!",,,"  10,000 - 50,000  ",27-Feb-16,1.1, 17M  ,,128,3.6,Game of Dragon
      2.3 and up    ,Casino,"Explore brand new slot machines online - Mighty Gorilla Slot Machines. Come to the Jungle Mountains of Africa and be the first one who win gigantic jackpot of Gorilla King. The company of friendly monkeys will help you on yours slot machines adventure.,Mighty Gorilla Slot Machines invite you to come in, play slot machines, and win unimaginably huge jackpots. It is a chance of a lifetime because not everyone gets a chance to get to the hot Africa and come out with a million points in hand.,Download this slot machines if you love an exploration and wild lands, and are not scared of the long and dangerous journey. Mighty Gorilla Slot Machines makes your dreams of world exploration come true. The game’s modes offer entertaining and engrossing plays.,Game Features ,- The biggest payouts and jackpots on our mobile game!,- All of our jungle themed free slot machines have tons of mega win paylines,- Unique bonus and freespin rounds in all of our free casino games!,- Our free slot machines have beautifully hand painted themes all in HD graphics,- Spin to reveal huge wild symbols for enormous jackpots!,It is time to download the game and SCORE IT BIG.",,,"  10,000 - 50,000  ",25-Feb-16,,,,"1,343",4.3,Mighty Gorilla Slot Machines
      2.3 and up    ,Racing,"Motocross Bike Driving 3D comes to you with action-packed, fun-filled motorbike gameplay where you race and ride ,extreme motocross bikes offroad to find hidden rings. ,!! AVAILABLE TO DOWNLOAD FOR FREE !!,Collect all these hidden rings to unlock even more motorbikes to race around. Take your motorbike to incredible eye-watering speeds with super charged nitro boosts, weaving through trees, fly off mountains, and speed run through tunnels and platforms.,GAME FEATURES:,- Huge interactive open world, filled with ramps, stunts, collectibles, and more!,- Amazing motorbikes, tons to race and unlock,- Dynamic lights and sounds,- Realistic camera angles,- Gain supercharged nitro boost by collecting NOZ bottles, collect more to unlock more bikes!,- Easy to use driving controls, both touch and tilt controls,- New and improved motorbike riding physics, simulating true motorbikes,- Realistic motorbike driving controls",,,"  10,000 - 50,000  ",3-Mar-16,1, 53M  ,,105,3.7,Motocross Bike Driving 3D
      2.3 and up    ,Action,"This is an interesting pixel level sumo game. Characters like drunk, has a very funny action, not careful you may fall to the ground. You need according to the characters of a reasonable action instruction. ,Have multiple roles allows you to select and allow you to challenge different opponent. ,Tell you a trick, jumped up, will be more powerful. ,Also at etc. What, hurry to join.",,,"  1,000 - 5,000  ",8-Mar-16,1, 17M  ,,39,4,Sumo Sports
      2.3 and up    ,Casual,"Delve in a beautiful land filled with stunning scenes painted with the colors of rainbow! Pick your favorite color and experience fun in this exciting colorful world!,""Rainbow"" features HD graphics, beautiful artwork and music! Solve 20 beautiful, handcrafted boards as difficulty increases. Can you become the mahjong expert?,Main features:,- New mahjong mechanic and unique power system,- 20 handcrafted backgrounds,- Beat your best times,- Daily rewards,- Replay for high scores,- Earn coins and unlock more boards,- Become the mahjong master!,Powered by Dolby® on supported devices",,,"  1,000 - 5,000  ",6-Mar-16, 1.0.6  , 29M  ,,113,4.6,Hidden Mahjong: Rainbow
      4.1 and up    ,Adventure,"Walkr, named Best of 2014 by App Store, encourages you to walk more while also exploring the boundless galaxy!,One small step for you. One light-year for Walkr! Hop aboard the fantastic Walkr spaceship and start your adventure across the boundless cosmos. On a rocket built by an 11-year-old genius, you’ll use your “walking energy” to fuel the ship, allowing you to discover more than 50 fascinating planets, like Caramel Apple, Octopus Cavern, Heart of Flames, and more! Throughout the universe, you’ll also encounter delightful lost space creatures who will need your help along the way. It’s truly the adventure you’ve been waiting for!,Walkr is the second fantastic offering in a series of health-conscious games from Fourdesire, creators of Plant Nanny, a fun sim which reminds users to drink water daily, and already has more than 2 million players!,= FEATURES = ,- FREE TO PLAY,- Build your own galaxy and devise new ways to increase your galaxy's population,- Accurate pedometer,- Explore the ever-expanding, boundless universe,- Undertake missions to help the many adorable creatures across the galaxy find their homes,- Visit and say hello to your friends’ galaxies,- Grow with Walkr: earn 40+ awesome achievements and show off your collections.,= TURN EVERY STEP INTO ENERGY =,- Just put phone in your pocket, and Walkr will automatically record the number of steps you've taken and convert them into ""walking energy"" for your spaceship,- Walkr tracks and records your daily calorie burn and recommends a daily goal,- Walkr is designed for minimal power consumption and run 24/7 in the background. However continued use of GPS running in the background can dramatically decrease battery life.,IMPORTANT NOTE,Some phones simply can not track steps if the screen is locked. It's not a bug of the app but we'll do our best to cover phones as many as possible.,Have any problems or suggestions? We would love to hear from you! You can reach us for support at ,service@fourdesire.com, ,Find us on ,http://facebook.com/walkrgame,Visit us at ,http://walkrgame.com/en,Privacy Policy and Term of Service: ,http://www.walkrgame.com/terms",,,"  50,000 - 100,000  ",19-Mar-16, 0.9.5.4  , 65M  ,,"6,555",4.6,Walkr: Fitness Space Adventure
      2.3.3 and up    ,Puzzle,"Push the right button just in time to bring the circle safely to its end point!,In this new and enchanting puzzle game timing and speed are essential to reach the objective.,Accept the challenge and play for free Push! Just in time... to have fun!,In Push! Just in time, you have to decide which is the best way to get to the exit safe and sound and the perfect timing to overcome obstacles, getting help from squares and collecting diamonds at the same time. By helping the circle you'll go through lots of amazing levels full of challenges and intriguing pitfalls.,How long will you be able to Push your limits?,Enjoy!,Please leave a review on the App Store if you like the game! ,This helps us to develop many other engaging games.,Thank you for playing!",,,"  10,000 - 50,000  ",24-Feb-16,1, 24M  ,,224,3.7,Push! Just in Time
      2.3.3 and up    ,Simulation,"White Cat, Tabby Cat, Russian Blue, American Shorthair…,Many kinds of cats  from all over the world come to play in your yard!,The rare cats like ""Nekonabe"" or ""Stray cat with fish"" might visit your yard!,Put ""food"" and ""toys"" in your yard to attract cats!,Take pictures of the cats playing in your yard,and complete the picture album!,◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆,[How to play],①Place a lucky cat in the yard.,②Place food on the tray.,③Just wait until the cats visit your yard.,※Note※,Keep your eyes on the lucky cats. Sometimes dogs sneak into your yard and steal them! To protect the lucky cats, get them out by tapping on the screen.^^,◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆",,,"  1,000 - 5,000  ",27-Feb-16, 1.0.0  , 34M  ,,93,4.1,Bokuto Nyanko:Kittie Collector
      4.1 and up    ,Casual,"Being a princess is a great treat, but even princesses have big dreams. Fancy balls and handsome princes can only do so much when you have the hopes to become a pop star! Your voice is amazing, your style is top-notch, and now the only thing missing is an audience to watch! It took a while, but you finally have your own band and the kingdom is throwing a major concert for the Rock and Royals! Are you ready for your time to shine?,In Princess Band - Pop Star Salon, dress your princess up like a gorgeous superstar so she can sing her pop music and land that big record deal! Calm her nerves with a nice relaxing spa treatment, where you clean her face for makeup. Then, choose cute makeup and a hairstyle to create a hot look. Don’t forget to pick out a rockin’ hot outfit! Choose just the right look, and you’re sure to get that record deal you’ve always dreamed!,Product Features:,- Easy to use controls for kids to play.,- Tons of tools to get the perfect makeover!,- Spa features to clean up and soften skin.,- Lipstick, eye shadows, blushes, and more.,- Rockin’ hairstyles for an awesome look.,- Hot outfits to wow your audience.,- Dress up your band, too!,How to Play:,- Use interactive controls to play the game.,- Clean up with the spa tools.,- Choose cute makeup and hairstyles.,- Dress up in a superstar outfit.,- Live your pop music dream!,Check out our Facebook for MORE! ,https://www.facebook.com/iprominc,Join our Twitter: ,https://twitter.com/iPromInc,Discover more on our website: ,https://www.ipromgames.net,Love fashion & glam shots? Come visit our Instagram here! ,https://instagram.com/iprominc/",,,"  10,000 - 50,000  ",3-Mar-16,1, 50M  ,,199,3.9,Princess Band - Pop Star Salon
      2.3 and up    ,Casual,"Stick Wars is a great strategy war game where, like many strategy games, you must build up an army of units and raise holy hell on all those who oppose you. Along the way, you will need to manage resources - mainly your flow of gold - in order to build the structures and units necessary for you to win in battle. ,Stick Wars offers a nice array of units at your disposal including: Giants, Magikills, Archidons, Speartons, Sword Wraths, and the lowly workers known as Miners. You can take individual control of any of the units as you play the game or you can issue your marching orders from above. ,It is a great game that will keep you playing for hours! Start your Stick Wars now!",,,"  1,000 - 5,000  ",10-Mar-16, 1.0.1  , 53M  ,,99,3.6,It Is War
      2.3 and up    ,Simulation,"Discover our brand new multiplayer game parking ""MultiPlayer Parking 3D""! Take your keys, open your door and sit back in your seat. Start the engine, put a boost and get started in dozens of challenges!,Strengths :,-Mutliplayer ,Challenge your friends online,-80 Levels with increasing difficulty,-4 wonderful cars to unlock plus a bonus surprise,-Game FREE without in-app purchases,Whether beginner and must learn to park, or simply used and seeking challenges, you will find all the sensations felt during maneuvers to park in our parking game! Explore levels, find locations in parking lots and park avoiding contact with other vehicles or decorative elements. Be careful not to damage your car! Slots, rear steps, turn around, everything is there to ensure you a great simulation!,Enjoy multiplayer mode for infinite pleasure, challenge friends online, the first and best game of multiplayer car in 3D on google play.,Discover several different cars all the more impressive gaits as each other as you progress through the levels! And if the solitary mode you tired, go in multiplayer mode to challenge players of the entire planet! Confront them in random levels, win matches, prove that you know our car game and show that you are the best driver ever in ""MultiPlayer Parking 3D""!",,,"  5,000 - 10,000  ",17-Mar-16,1.15, 34M  ,,141,4.3,Multiplayer Parking 3D
      2.2 and up    ,Adventure,"Just how many ways can you dream of killing a stickman? There are probably thousands, and you will get to taste many of them in the brilliant game ! Have a fun time, and good luck!",,,"  5,000 - 10,000  ",9-Mar-16,1, 3.4M  ,,94,3.6,Stickman Escape Death
      4.0.3 and up    ,Adventure,"Pack FNAF For MCPE is a native android app that give access to download and install fnaf mod 1-3, fnaf map, fnaf texture pack, fnaf skin, fnaf and fnaf pe video on your MCPE. You can now play fnaf game on your minecraft pocket edition.,You need only install the skin and play for fun!Surprise your friends on the minecraft server its pretty intimidating favorite character from FNAF! You have the opportunity to recreate the game with friends on the Minecraft server! But if you download another mod FNAF then get a full set of madness! You are guaranteed lots of positive!!! If you are a fan of games FNAF, then this app is for you!,Legal Disclaimer: This is not an official guide, and it is not associated to the game developer or publisher.This guide is only intended for educational purposes, with continued amusement and examination of the game. Please contact us if you have any questions or concerns.",,,"  5,000 - 10,000  ",24-Feb-16,1, 8.4M  ,,51,2.7,Pack FNAF for Minecraft PE
      4.0.3 and up    ,Puzzle,"Challenge your mind with puzzles that are based on optical illusions. Find the perfect angle by rotating the camera until order is restored.,VIRTUAL REALITY,You can choose to play with or without your Google 3D glasses cardboard.,REAL OPTICAL ILLUSIONS,Nothing is what it seems! Sharpen your perception by beating over 100 puzzles through scenarios with no apparent structure or logic.,PUZZLES BASED ON 3D PERSPECTIVE,Detect the perfect angle in which a chaotic composition reveals the figure hidden behind a game on perspective. Test your visual acuity by accepting a greater challenge each time.,STUNNING GRAPHICS AND SETTING,Penetrate the mind of the protagonist immersed in a seductive atmosphere. Stunning graphics, original music and captivating sound effects.,CHARACTERISTICS:,-	Over 70 puzzle levels based on optical illusions.,-	Original relaxing soundtrack.,-	Translated into 11 languages.,-	Unique graphics and setting.,-	Simple and mechanical control for relaxed gaming.",,,"  5,000 - 10,000  ",17-Mar-16,1.5, 71M  ,,180,4.2,Perfect Angle Zen edition VR
      2.3 and up    ,Arcade,"Fly O’Clock is tiny, highly-addictive arcade endless jumper with innovative one-touch mechanics and unique pixel-art graphics.,The faster you play the more you risk and as you know: no risk no fun.,Check how long you will survive on the clock face, avoid the clock hands and jump between 4 points as fast as you can to reach the top of the leaderboards.,Unlock all the characters, watches and hats! Style your favourite insect with unique hat!,- 20+ characters to unlock,- 5+ watches to jump on,- 15+ hats to try on,- ultimate Rock & Roll soundtrack!,- one-touch controls,- brand new jumpy gameplay",,,"  10,000 - 50,000  ",2-Mar-16, 1.1.5  , 14M  ,,521,4.3,Fly O'Clock - Endless Jumper
      4.0.3 and up    ,Word,"Wanna exercise your brain? Word Flow is a new free puzzle game to expand your mind! Different from common word search game and crossword, it takes you a brand new game experience!,Starts easy,Swipe your finger up, down, left, right and diagonally over the letter grids! Connect the correct letters to spell out the hidden words!  ,Gets harder,The size of the grid becomes larger and larger from 2x2 to 7x7. 580 increasingly difficult levels challenge your word puzzle solving skill. ,Hard to put down,Continue your progress and set high score. Share with friends and challenge them on rankings. More levels you’ve finished, more fun you’d get! ,Features,-EASY game play for all ages,-WELL-DESIGN interface and levels,-TRAIN your brain anytime and anywhere,-COMPETE with your friends on the rankings,Contact Us:,- If you have any question or suggestion, please feel free to contact us: ,wordflow@smartupinc.com, -----------------------------------------------------------------------------------------,More levels are coming soon. Stay tuned!",,,  100 - 500  ,15-Mar-16,1, 16M  ,,13,4.1,Word Flow-Brain Trainer Puzzle
      2.3 and up    ,Action,"Tap Up Jump is a fun, addicting, and challenging tap action game. ,Tap on the screen to make a cute monster jump from one obstacle to the other. Jump higher and survive longer, to get a higher score. Each obstacle you land on, adds one point to your score. Land on as many obstacles as you can.,Compare your high scores with your friends’ in the leaderboards. Who will succeed in getting their monster home first? No matter what you do NEVER GIVE UP! Otherwise, the poor little monster will be lost in space forever.",,,"  5,000 - 10,000  ",7-Mar-16,1.2, 16M  ,,146,4.5,Tap Up Jump
      4.0 and up    ,Simulation," Park your way in the best Firefighter driving school of 2016! , Firefighter 3D Parking School , is a parking game with a twist, you must park big, solid Firetrucks in a garage and in the parking lot. It sounds a lot easier than it is, you must maneuver around other vehicles, walls, poles and more. Do this without getting any damage and get a bonus reward! Firefighting brothers, start your engine! , Rewind that. ,A new innovative Rewind system makes , Firefighter 3D Parking School , even more amazing! If you have to much damage and want to get that epic three stars in this parking simulator. You have the option to rewind if you have to much damage. This will increase the possibility for you to finish the whole game with 3 stars! Happy Firefighting Parking! , Intense details on the firetrucks! ,There are 5 epic fireman parking vehicles for you to collect in , Firefighter 3D Parking School , . Do not be alarmed by the amount of detail available in every parking fireman, it will blow your mind. The looks of the firefighter vehicles will make it that much harder for you to finish every mission because you don’t want to scratch that paint job, you just don’t. Fortunately that is where the innovative rewind function of , Firefighter 3D Parking School , comes in! , Firefighter 3D Parking School - Game Features:! ,- A solid 3D Parking School game with a lot of playtime!,- A new innovative rewind system!,-  50 parking simulator missions with objectives! ,- 5 epic firetrucks! ,Don’t forget to rate this game with 5 stars if you like it! This will help us to make much more of these epic parking simulators! , Please give us some support by following us on:,Facebook - ,https://www.facebook.com/VascoGames,Twitter - ,https://twitter.com/VascoGames,YouTube - ,http://goo.gl/HChVVx",,,"  1,000 - 5,000  ",10-Mar-16,1, 44M  ,Top Developer,13,3.7,Firefighter 3D Parking School
      4.0.3 and up    ,Arcade,"Minebot for Minecraft PE are actual mobs in the PC version of Minecraft. But now they have gone and entered the game of Minecraft Pocket Edition MCPE as well, at least if you install the mod.,They are strong and heavily built mobs which primary goal is to defend you from evil creatures like zombies and other nasty beings. If you are attacked by a hostile mob then they will come to your protection and hunt down the attacker.,I am here to help. I am your robot. I work in Minecraft Pocket Edition* version 0.13 (sold separately).,You can find my support of Minecraft PE 0.14,* Minebot is not a official Minecraft product, not approved by or associated with Mojang.",,,"  1,000 - 5,000  ",27-Feb-16,1, 15M  ,,74,2.9,Minebot for Minecraft PE
      2.3 and up    ,Arcade,"Tap to build high stack with stacks game. You can build blue green and different color stacks. This is a really addictive android game. It’s fun stacking the boxes upside down.,The stack game is a real addiction for those who like to play building games. Such as building cities and towers! The stack is not as easy to build as it looks. You have to tap to place the box on the stack. There comes the real trick. You have to be very accurate while placing the boxes on the stack. The boxes will break if not properly placed on the bar. Tap for your survival!,-	Best stacks game of 2016,-	Realistic physics motions and game play,-	Realistic stack controls,-	Different colors,Stack is a really amazing tap game.  Download it for free and enjoy!,Help Us:,Our games run on each significant android telephone and tablet. In the event that anyway you experience any issue which doesn't give you a chance to make the most of our work, please report it to ,gamesatgoodgames@gmail.com",,,"  1,000 - 5,000  ",9-Mar-16,1, 20M  ,,56,3.3,Stacks
