operatingSys,subcategory,description,what_is_new,url,NumInstall,DatePublished,softwareVersion,size,topDeveloper,reviews_num,Num_star,app_name
      2.3.3 and up    ,Arcade,"Cubie Jump is the newest tap arcade game out and SUPER ADDICTIVE,HAVE YOU GOT WHAT IT TAKES?,Has over 15 unlockable characters!,Objective of game:,- Tap and double tap to jump,- Jump over all obstacles ,- Collect stars to unlock NEW characters,- Over 15 characters with neat graphics,- Try not to be defeated and compare high scores",,,  10 - 50  ,19-Feb-16, 1.0.4  , 15M  ,,165,3.4,Cubie Jump
      2.3 and up    ,Puzzle,"❤ Feel the love, fall in love, play Frozen Valentine Mania when you celebrate valentines day! ❤,You can play this match 3 puzzle game all the time. While making cupcakes, while growing roses, while eating chocolate ice cream like a chef. Delicious! Connect your hearts on valentines day and fall in love like cupid wants you to. Are you ready for a frenzy of sweet treats? Yummy! Let’s do frozen valentine games, get ready for chocolate, cupcakes and lots of love!,Are all valentine hearts looking for cupid on date night? Maybe some have time to play Frozen Valentine Mania, an amazing match 3 puzzle game. It is delicious, full of ice cream, chocolate, cupcakes and lots of other sweet treats! Be your own chef and connect sweet treats on valentines day like you never did before. Yummy! Dating can be lovely, but playing games can be delicious! Celebrate valentines day on your own way and fall in love with cupid’s roses!,Frozen Valentine Mania:,❤ Fall in love with frozen valentine hearts,❤ Celebrate delicious match 3 puzzle game challenges,❤ Connect cupcakes, chocolate, ice cream or cakes,❤ Be a chef, swap and match 3 sweet treats,❤ Get melt by yummy gameplay or stay frozen,❤ Connect with friends from Facebook,Are you ready for an amazing frozen valentine mania match 3 puzzle game? Come and enjoy playing long time! Fall in love with delicious cupcakes, chocolate and ice cream. Celebrate life like a chef and get away from your frozen statue! Cupid is on his way to you to play cool puzzle games with you. Together. Are you willing to play with him? Or do you want to play with friends through Facebook? Connect with friends and show them that you’re the real chef. Lets get this frenzy valentine games started!,Get ready and connect roses or sweet treats all day long. It’s time to release all valentine hearts on valentines day!,Help us by rating Frozen Valentine Mania: Match 3 with a lot of stars. You can also follow us on Facebook:,https://www.facebook.com/Go-Vuzzle-1663349040581739/",,,"  10,000 - 50,000  ",12-Feb-16,1, 31M  ,,233,4.3,Frozen Valentine Mania Match 3
      4.2 and up    ,Education,"InCell is an action/racing game with a bit of strategy and education thrown into the mix in a rare and highly unusual micro world of the carefully recreated human cell. This is the right project to start your acquaintance with Cardboard VR or receive new VR impressions. The game is focused on Virtual Reality but you can play just fine without a set (Cardboard or any other). ,To switch VR mode off - just tap & hold the screen or use Cardboard's trigger to open main menu.,Compatible with View Master, Fibrum, Homido, Lakento, Archos, Durovis and others Cardboard like headsets.",,,"  5,000 - 10,000  ",16-Feb-16, 0.20.3  , 66M  ,Top Developer,128,4.4,InCell VR (Cardboard)
      2.3 and up    ,Casual,"Mandala coloring book gives you more than 200 unique mandala coloring pages with fun detailed designs that you can color using paintbox ., ,Mandala coloring book for adults (and also children) ! Print and color right now and have fun., ,You can choose from our gallery of Mandala coloring book and start coloring and paint with a paintbox.,Mandala coloring book is not an activity dedicated only for children, on the contrary, adults can also have fun with mandala coloring pages., ,This activity is recognized for these relaxing virtues and is practiced for centuries, especially with mandalas and intricate designs., ,All you have to do is choose one page from our library and start coloring. If you preffer you can save them to your device or by email, SMS or whatsapp, Facebook., ,Discover now our Mandala coloring Book for adults. Our pages are filled with fun detailed designs that will keep you busy and relaxed for hours!, ,Mandalas to color promotes relaxation, attention, concentration, better management of stress, development of psychomotor skills…, ,# App Features, ,★ Simply tap to pick color and paint, all you need is your imagination!,★ Mandala coloring book for adults and also children,★ Personalized color palettes, pick your favorite one or create your own palette !,★ Mandala coloring pages is a meditations app,★ Be able to save different version of your artwork for the same sketch and revisit later!,★ Reduce anxiety and stress by using Mandala coloring book!,★ Lots of beautiful illustrations and drawings to color, and more are coming!,★ Share with others ( Facebook, Whatsapp , Twitter, Email ...) or save to your Photos!,★ Easy to save your work and share them with all your friends, whenever and however you like it!,★ Long press to pick current color, , ,# How to use Mandala meditations ?, ,• Select a Mandala categorie for coloring.,• Select a Mandala template for coloring.,• Use the color palette you like.,• Color the Mandala to your by tapping on each gap of the drawing.,• You can share, store, create a copy etc.",,,"  1,000 - 5,000  ",14-Feb-16,1, 27M  ,,21,4.6,Mandala Coloring Book
      2.3 and up    ,Arcade,"See if you can avoid from tapping the black tiles, you can choose to play in a few playing modes. May it be the classic one or maybe arcade, Zen or bomb mode. ,See if you can tap all of them and avoid the rest on time. This game requires your full attention and it improves your coordination and concentration. We hope you will have fun playing it. Thank you.",,,"  5,000 - 10,000  ",23-Feb-16,1.5, 3.1M  ,,55,2.7,Piano Tiles 2016
      2.2 and up    ,Arcade,"Have Hours of Fun in this insanely addictive game ! ,Your friendly alien's ship has lost propulsion and is stuck in deep space. The ship can rotate but can not otherwise move on its own. However, the alien does have a piece of technology that we don't - anti-gravity bullets - which to be honest, even we don't understand how they exactly work ! We do know though that the alien can rotate and fire anti gravity bullets which bounce off all matter (including blackholes) and even a gravitational boundary wall that aliens managed to create. The alien can use the energy of the anti gravity bullet to guide the spaceship in a particular direction ! Fortunately, the home planet is close by. Unfortunately, so is a massive blackhole. So, you have to be very precise in using these bullets or you will end up in the black hole !! But hurry, you only have a limited time to guide the spaceship ! ,Not only do you help the alien get back to his home planet, but you also earn rewards right here on this planet ! You earn mPoints / mPlus rewards that can be redemeed for gift certificates and a variety of things (Please see details of the mPoints program). In this game, the number of mpoints you can earn at a level is mentioned on the screen. Each anti gravity bullet you use costs you one mpoint (don't worry, you don't get negative mpoints ... so your existing stash is safe !). In addition, you get 1 mpoint for every five times you manage to guide your ship via the bullet. You get mpoints till level 15 (you can continue playing after that though). The points quickly add up. You can earn more than 250 mPoints daily !!,Now, for some royal heavy duty disclaimers that our lawyers insisted on (or they wouldn't let us release the app !!). This App is only intended as a casual app. If you do decide to use it, it is at your own risk. The developer makes no warranties about the functionality in this app or any accuracy in the information provided and the app is provided ""as is"". Any liabilities, whether direct or implied are expressly rejected and by downloading the application, you release the developer and any associated entities from ALL liabilities. If you do not agree, please do not download the game.,Whew, with that of the way, go ahead, download the app, enjoy it and Be Happy, my friends !",,,  10 - 50  ,24-Feb-16,1.3, 7.8M  ,,3,4,Space Lander
      2.3 and up    ,Puzzle,Escape Games Day-225 is a point and click escape game developed by JoyArrows.It has contains three natural rooms.In that it has contains some hidden objects and simple puzzles.you have to find the objects where it is hidden and has to solve the puzzles.Are you to ready to play Little Car Escape.Use your smart skills.All the best.Have more fun.,,,"  1,000 - 5,000  ",29-Feb-16, v1.0.0  , 1.8M  ,,56,4.6,Escape Games Day-225
      2.3.3 and up    ,Action,"Bravo Shooter: Gun Fire Strike is firt person shooting game. This game contain different missions,multiple levels and multiple attractive environments.,Shoot enemies tanks,boats,ships,jet fighters and survive for next missions. Each mission is different from other. Accept this challege and prove your skills. You have,multiple guns with a lot of bullets. Save your life and shoot the enemies with accurate target. Heli is Coming with peratroopers, shoot the heli and peratroopers,efficiently. Tank are attacking on you and blast the area of your land. Fire on tank and shoot them.Enemy's goal is to capture the island。You, as a ,soldier to protect the island, you need to stop the attack from the water, land and air enemies.The enemy has a strong firepower, not only land soldiers, as well as ,amphibious tanks and aircraft support.,How to play:,- Fire button is on the right bottom corner of the screen.,- Zoom button for focus,- Gun change button is the beside of the fire button,Features:,- Fps,- Island environment,- city environment,- multi guns,- multi levels,- Good graphics,- Easy to play",,,"  10,000 - 50,000  ",1-Mar-16,1, 20M  ,,155,4.2,Bravo Shooter: Gun Fire Strike
      2.2 and up    ,Puzzle,"A man trapped inside the Mayara Springs Hotel.There are some clues, puzzles and objects left. Find those objects and hints, solve the puzzles and help the man to escape out.,Enjoy with eightgames!!!!!!!!, +++ Instant Alerts On New Escape Games For Your  ,Mobile Device. —>>, ,http://goo.gl/forms/5jkais8qVL,       ++ Get Updates On New Games For Your Mobile Via  ,Facebook —>> ,https://www.facebook.com/EightGames,            +Get Latest Games Updates On Google+ —>> ,https://goo.gl/3ZTEvP",,,  100 - 500  ,22-Feb-16, 1.2.0  , 16M  ,,145,4.3,Mayara Springs Escape
      2.3 and up    ,Arcade,"Welcome to Simple town!,This is a place where you are the sole and master drone delivery pilot. You must take to the skies and beat the clock in over 45+ epic, hilarious and addictive missions! Will you please the police arresting criminals, or cooperate with convicts making the perfect getaway? Will you feed zombies or play a vital role in getting rid of them? Great fun for all ages, and this drone simulation is completely FREE! Why waste your drone's potential and restrict yourself to only delivering pizza? ,Game Features:,★ Easy to learn controls mean you will soon have expert navigation skills and be practicing extreme maneuvers to impress your friends!,★ With quick fire, fast paced tasks to complete within a few seconds, you can play this game for a few minutes or a few hours!,★ 45+ unique, action packed deliveries and drop-offs to choose from in a race against time.,★ Each mission in this flight simulator is unique with crazy, hilarious dialogue and random surprise outcomes to keep you entertained and hooked throughout!,★ Earn lots of cash for racing around the game, using your pro flying skills and awesome jet engine to keep the citizens of Simple town happy.,★ Age appropriate! Not only is this game great for adults, the missions are also age-appropriate, non-violent and based on racing/driving and delivery. Also there are NO in-app purchases unlike most other aircraft sim games, everything is completely FREE, so your credit card won't be taking a hit either! ,★ In this distinctive world you must drive and steer around buildings, bridges and statues as you find your way around Simple Town's expansive, stunning environment.,★ The characters, fire engines, construction and ice cream trucks, ambulances and cars are alive and moving in real-time within this 3D city for a unique game play experience every time you fly your drone!,★ If you fancy a change from missions you can explore Simple town by gliding through the air, seeing the sights that includes dazzling beaches, a lively Downtown area, friendly and shady neighbourhoods, beautiful harbours and some hidden areas, too! Have an exciting adventure break from delivering goods!,★ The drone has a cool taxi style skin and simple pick up method for items and parcels.,This is the number one best drone delivery app out there for a wide range of ridiculous, funny and entertaining deliverable objects. Why not surprise yourself by smashing seemingly impossible countdowns for missions and training to be the best hovercraft driver out there in your home town? From helping Larry the Clown prank his friends, to keeping the party alive, to helping Angry Gran find a weapon, there is no end to the variety of things you can do in Simple town! ,Download now and join your friends in the fun! Play NOW!,Like Us on Facebook: ,https://www.facebook.com/Box10com-177115722345518/?fref=ts,Can't get enough of Delivery Drone Dash? Bugs causing problems? Then we want to hear from you! Click the feedback button in the options menu and drop the Delivery Drone Dash team a message!",,,"  1,000 - 5,000  ",11-Feb-16,1, 33M  ,,33,3.8,Drone Dash Delivery
      2.2 and up    ,Casual,"Discover a world told throughout a caveman setting! A beautifully painted difference game that is fun for kids and adults.,""Puss in Boots"" contains artistically-crafted levels, filled with Hidden Differences. Find differences as the difficulty increases. Can you spot all the differences?,CASUAL PLAY,Relax and take your time finding the differences among the beautiful images.,CHALLENGING MODES,Challenge yourself with harder difficulty modes. Feel your pulse rise as the number of differences increases and the time limit runs down! Can you beat the tricky ""black and white"" or ""mirror"" modes?,ZOOM IT,Use the built-in zoom functionality to spot the differences like a hawk!,LOTS OF LEVELS,With 100 levels, there are plenty of differences to get stuck into.,HELPING HAND,Let the Cauldron of Wisdom guide you through those difficult levels.,Powered by Dolby® on supported devices",,,,28-Feb-16, 1.0.3  , 31M  ,,11,4.7,Hidden Difference Puss in Boot
      4.0.3 and up    ,Word,"A fast paced magical word finding game.  Explore playing with different charms and spells to make your way to the top of the weekly tournament leaderboard.,Find words quickly on an ever evolving board.  Combines Bejeweled Blitz with the word play of Boggle or Ruzzle. Customize your strategy with special powers to boost your style of play.,➤ Weekly Tournaments,➤ Explore Unique Boosters ,➤ Daily Rewards,➤ Global and Friend Leaderboards,➤ Spell Blitz is a new word game experience from the makers of Word Chums® , one of the highest rated word games of all time with millions of players worldwide.   Give it a try!",,,"  1,000 - 5,000  ",17-Feb-16, 1.0.1  , 25M  ,,27,4.4,Spell Blitz
      3.0 and up    ,Arcade,"Twisty Arrow is a simple tapping strategy game fun for users of for all ages. Shoot arrows at the spinning circle target but don't touch the other arrows. Use the right strategy to improve your accuracy and hit the bullseye on the circle as it twists every time. The more arrows you shoot, the harder it is to be accurate and hit the bullseye. Can you beat this impossible rotating wheel? What level can you get to? Download right now and spin the wheel to find out., ,How to play, ,> Tap your screen to shoot arrows at the spinning wheel,> Hit the bulls eye with the arrows without touching other arrows,> Each level requires a certain amount of arrows to hit the bulls eye to complete,> Different levels spin, twist, and rotate in different directions and at different speeds, ,Features, ,- Quick reflex twitchy tap style gameplay,- Over 145 levels to master with more updated weekly,- The best spinning circle game on Android,- Funky fun soundtrack to jam to,- Simple to learn yet hard to conquer",,,"  500 - 1,000  ",25-Feb-16,1, 23M  ,,35,4.7,Twisty Arrow - Shoot The Wheel
      2.3.3 and up    ,Action,"The cops are chasing you.  Don't Get Got.  Smash into the traffic to score extra points.  Avoid the police, SWAT, helicopters, and road blocks.  Race around the city streets avoiding the cops and completing the mini-missions.  ,Top Game Features:,--Blocky style 3D graphics,--Single touch game play ,--30 Vehicles to unlock,--5 Unique environnements ,--Pedestrians,--Road Traffic,Blocky cars include : Army Tanks, Ice Cream Truck, Limo, Hummer, Jeep, Ambulance, Firetruck, Garbage Truck, F1 track Race car, turbo bat car, drift specialty car, and many other blocky cars and trucks.,Environments include : Working Airport, Farm, Snow City, Big City, and Island Town.,Its a smashy, happy, all wheel fun game that you won't want to miss.  3D Racing fun. Get GotGot and stop from getting got.",,,"  5,000 - 10,000  ",11-Feb-16,1, 42M  ,,201,4.3,Got Got
      2.3 and up    ,Action,"Creepy Death Shooter is an all new, action packed first person shooting game. You have advanced auto loader guns, so keep your finger on the trigger your survival in a deadly world. You have skills as a soldier, enhance your weapons and use your skills to kill as many of your enemies as you can. Your mission to kill all the zombies coming out from buildings and save yourself from zombies attacks.,Kill all the hordes of bloodthirsty zombies and secure vital supplies. Protect the safe haven, explore the different maps(zombies area) and uncover the provoking truth in this intense FPS action game.,Zombies game Features,**  Easy controls!,**  Stunning graphics with advanced lighting and post-process effects,**  Multiple 3D environments (maps) 100% free,**  Fast action! Run, fire, and beat all the walking dead to complete a level.,**  Get coins killing Zombies, and buy guns & ammunition from store.,*** All 100% Free! ***,How to Play,**  Choose your mission,**  Shoot with fire button,**  Move up down jump button,**  Use anti-terrorist 3D pistol to fire your gunshot ,**  Auto target whenever close to enemy,**  Choose different type’s ammo during action war",,,"  5,000 - 10,000  ",1-Mar-16,1.2, 50M  ,,57,4.1,Creepy Death Shooter
      2.3 and up    ,Puzzle,Escape Games Day-194 is a point and click escape game developed by JoyArrows.It has contains three natural rooms.In that it has contains some hidden objects and simple puzzles.you have to find the objects where it is hidden and has to solve the puzzles.Are you to ready to play the game.Use your smart skills.All the best.Have more fun.,,,"  10,000 - 50,000  ",6-Feb-16, v1.0.0  , 2.0M  ,,131,4.4,Escape Games Day-194
      2.3 and up    ,Board,"Mahjong Connect is a fun skill building tile game. Tiles are stacked at different levels in each level, and it is up to the player to find the correct match for each tile. Players have a choice of theme when they first enter the game, and for first time players you will be prompted to select level one.,Mahjong is famous for its ability to induce a Zen type state for those who play it. It also builds on problem solving skills because it requires the players to plan out moves in advance to allow for the highest possible number of matches following the current move.,This game adds a new thrill to the game of Mahjong connect because it allows players to advance a level each and every time they beat one. In this version of this classic Chinese game, you have a timer and points counter as usual. However unlike most games, this one allows you to shuffle your tiles a certain number of times. This is a really cool feature to have available to you, because if you get stuck on a level, you will have a certain amount of chances to try to beat the level, rather than just getting frustrated and giving up on it and starting a new one. ,There are so many levels available to players on this free game that it is honestly impossible for a player to become bored while playing it. In addition to the great variety of levels, the tiles on this game light up if they are able to be matched, which prevents confusion that is experienced in many other versions of Mahjong available for mobile.,The tiles are colorful and easy to identify and the game play is competitive but relaxing at the same time! Mahjong Connect is by far the best relaxing game out there for mobile.",,,"  10,000 - 50,000  ",27-Feb-16,1.3, 7.8M  ,,480,4.5,Mahjong
      2.3 and up    ,Puzzle,"Embark on a journey through magical dream landscapes, as imagined by best-selling artist Phatpuppy.,""Sweet Dreams"" is a fun and relaxing gem matching game full of stunning background images. Play through 60 levels with carefully crafted layouts and challenges.,Features:,- Choose Campaign or Relaxed mode,- 60 different puzzle layouts,- Trigger awesome powerups and combos,- Stunning background images,- Earn coins to unlock more content,Powered by Dolby® on supported devices",,,  100 - 500  ,21-Feb-16, 1.0.10  , 47M  ,,23,4.3,Match 3: Sweet Dreams
      2.3 and up    ,Casual,"Celebrate professions of all type and love your job!,""I Love My Job"" features HD graphics, beautiful artwork and music! Solve 40 beautiful, handcrafted boards as difficulty increases. Can you become the mahjong expert?,Main features:,- New mahjong mechanic and unique power system,- 40 handcrafted backgrounds,- Beat your best times,- Daily rewards,- Replay for high scores,- Earn coins and unlock more boards,- Become the mahjong master!,Powered by Dolby® on supported devices",,,"  1,000 - 5,000  ",23-Feb-16, 1.0.12  , 38M  ,,50,4.6,Hidden Mahjong: I Love My Job
      2.3.3 and up    ,Word,"Guess the object from the zoomed in photo!, ,Hundreds of levels for you to solve., ,Simple, fun and addictive gameplay. , ,Play for free now!",,,"  1,000 - 5,000  ",1-Mar-16,1.2, 49M  ,,147,4.3,Guess the Pic! 2 ~ Photo Quiz
      2.3 and up    ,Simulation,"Party Bus is the latest simulation game that will offer you to drive the colorful party bus around the city. Become a bus driver and complete the given task by pick up and drop the passengers. Download and play the most fun filled bus driving game now!,Features:,- Free Game,- A range of buses,- Challenging missions,- Excellent physics and sounds ,Note: This game may contain In-app purchases and may also contain third-party ads that may redirect you to a third-party site.,Thanks for your support and keep playing our games!",,,"  5,000 - 10,000  ",25-Feb-16,1.1, 31M  ,,56,3.5,Party Bus Driving Simulator
      4.0 and up    ,Simulation,"Explore Washington DC by air in this flight simulator! Fly past the Washington Monument! Includes 24 airplanes and multiple airports. Fly in wind, rain, at dusk or a on beautiful summer day.",,,  100 - 500  ,16-Feb-16,1, 120M  ,,46,3.9,Flight Simulator Washington DC
      2.3 and up    ,Puzzle,Escape Games Day-226 is a point and click escape game developed by JoyArrows.It has contains three natural rooms.In that it has contains some hidden objects and simple puzzles.you have to find the objects where it is hidden and has to solve the puzzles.Are you to ready to play the dog rescue.Use your smart skills.All the best.Have more fun.,,,"  1,000 - 5,000  ",29-Feb-16, v1.0.0  , 1.8M  ,,63,4.5,Escape Games Day-226
      2.3 and up    ,Sports,Live T20 Cricket is Solo player live sports game of cricket. It can entertain you with International live game of cricket and indian premier league game of cricket.,,,"  5,000 - 10,000  ",3-Mar-16, 1.0.6  , 5.4M  ,,171,3.9,Live T20 Cricket
      4.0 and up    ,Action,"“Marty McFly would certainly approve” -The Guardian,“Power Hover grabs hold and never lets go” (5/5) -Stuff tv,“The simple visuals are some of the best I've seen this year” (Silver award) -Pocketgamer,“Practically begs you to hit the replay button” (4.5/5) -148apps,“The physics and gameplay are awesome” (95/100) -Duuro Magazine,HOVERBOARDS. ROBOTS. ADVENTURE. DANGER!, ,Power Hover is an action game about hoverboarding robots! Defy gravity and enjoy the freedom of controlling an hoverboard! Navigate your way through the desolate world, avoid the hazards and collect the energy! Unfold the story of odd and desolate robot-world...,FEATURES,• Defy Gravity and Enjoy the freedom of controlling a hoverboard.,• Enjoy beautiful pseudo-low-poly art style.,• Beat the Levels full of surprises and challenges.,• Experience the story, told through small interactive cutscenes.,• Explore the beautiful landscapes and multiple different themes.,• Compete with your friends on the endless Boss levels.,• An original soundtrack from the Retry musician Ted Striker.,• Play the first 8 levels for free! Unlock the full game with one time in App purchase. ,FREE TO TRY! ,Power Hover is free to try, you can play through 8 first levels including first boss level of the game. Unlock the game with a one time in App purchase. Have fun!,Follow us:,http://twitter.com/Oddrok,http://facebook.com/Oddrokoddrok,Oddrok Oy - © 2016 Oddrok. All Rights Reserved.",,,"  10,000 - 50,000  ",29-Feb-16, 1.3.9  , 57M  ,,742,4.5,Power Hover
      4.0 and up    ,Creativity,"Play with little Sophia in her fashion boutique style room, tailor your dream dress and shoes, and design cute jewelry!,Little Sophia loves kids crafts and she wants to teach all girls how to make a dress, a pair of summer shoes, a bracelet and a ring. Get ready for tons of girls fun in Sophia's Fashion House - play kids tailor or dress up and makeover Sophia like a little princess!,**Game Features**,MAKE A DRESS: Follow Sophia's sewing tips, tailor a girly pink dress and decorate it with your favorite accessories. Take a picture of your creation and share it with your friends!,TAILOR SHOES: Prepare for summer season, make a pair of cute sandals and decorate them with diamonds and butterflies!,MAKE A BRACELET: Free you imagination and design the most beautiful bracelet from colorful gems!,MAKE A RING: Try out jewelry designer tools and make a fancy gold ring with sparkly diamonds for Sophia. Decorate her hand with matching bracelet and accessories!,DRESS UP: Play Sophia's stylist and dress her with girly dresses, cute shoes, colorful bracelets, rings and earrings!,STICKER BOOK: Play Sophia's Fashion House tailor games for girls every day and collect 8 stickers!,WATCH VIDEO: Watch cute kids videos and earn 200 extra coins!,- - -,Discover more fun with TutoTOONS!,Play our games: ,http://tutotoons.com/games,Follow us on Twitter: ,https://twitter.com/TutoTOONSGames,Like us on Facebook: ,https://www.facebook.com/tutotoonsgames,Follow us on Instagram: ,https://instagram.com/tutotoons/,Meet us on Google+: ,https://plus.google.com/+Tutotoonsgames,Follow us on Pinterest: ,https://www.pinterest.com/tutotoons/,Get our newsletter: ,http://ow.ly/HlYbn",,,"  100,000 - 500,000  ",4-Mar-16, 1.0.4  , 29M  ,,446,3.5,Sophia's Fashion House
      4.0.3 and up    ,Puzzle,"Aim, shoot and win!,Laser Pop is a puzzle game with lasers, mirrors and portals.,Control the laser pointer to hit the target before the battery runs out.,FEATURES:,    + 3 difficulties easy, medium and hard.,    + 36 unique puzzles.,    + Simple controls.,    + Realistic reflections.",,,  10 - 50  ,2-Mar-16,1, 3.0M  ,,44,4.5,Laser Pop - Puzzle game
      2.3 and up    ,Arcade,"A bird trying to make the nest,If you collect a lot of bough , it will be a great slot winner.,Can you help ?,You to be careful the surrounding thorns,Let's go!! Sweet birds waiting for you,Don't touch the spikes.,How far can you make it?,Help bird to escape cage.,Features:,Online Leaderboard - Compare yourself against other Players,Achievements ,Share - Try to find somebody you can impress with your Score",,,"  1,000 - 5,000  ",28-Feb-16, 1.0.3  , 5.4M  ,,6,3.8,Bird Nest - Can You Help?
      2.3 and up    ,Casual,"Join the Sweet Jelly Chocolate Mania World. It is a free new match 3 game, puzzle and adventure game.  Enter the adventure land through wondrous jelly and Chocolate places.,Enjoy the hundreds of levels in the delicious Jelly Adventure. Jelly Chocolate is completely free to play but some includes optional in-app Purchases such as Booster and Lives. You can also share your best score with your friends or invite them to play to get extra bonus.,Features:,*. Sweet Jelly Graphics.,*. Sweetest Game play   in the Kingdom of Jelly.,*. Magical Booster to help completing the challenging levels.,*. Easy and Fun to Play.,*. Daily Challenges,*. Many Achievement To Unlock With Offline Support.,*. Suitable for family, including kids,*. Casual & classic game,Try and Become the Fan of Jelly Kingdom with Chocolate Flavors.  Download Jelly Chocolate now to start your saga! Enjoy!,How to play: ,1. Use your finger to move jelly,2. Score the target points to level up.,GAME PLAY VIDEO : ,https://www.youtube.com/watch?v=3cBFnavJWiA,NEWS & EVENTS,LIKE US : ,https://www.facebook.com/7seasent,FOLLOW US: ,https://twitter.com/sevenseasent,WATCH US : ,https://www.youtube.com/user/7seasent",,,  100 - 500  ,1-Mar-16,1.1, 34M  ,,41,3.9,Jelly Chocolate
      2.2 and up    ,Casual,Fun Riddles for your phone,,,"  100,000 - 500,000  ",24-Feb-16,1, 1.9M  ,,"6,724",4.3,Fun Riddles
      2.3 and up    ,Racing,"Take control of 3 radio-controlled car in a huge environment with 2 racetracks, a water basin, and a mogul field !,Accomplish a lot of variety of missions to become a good driver.,!! Car Driving Simulator contains 30 levels !!,Example of missions :,- Take the bridge in the wrong way, and dodge the cars,- Don't hit the pedestrians and drive safely with your speed car,- Do all the stunts with your monster truck,- Transport the cargo to the parking pad,- Finish the racetrack, and be the first. (2 circuits),- Car chase: follow the car and don't let you outrun,- Finish the obstacle course without crashing with your offroad car,- Catch all the gangsters before they escape,- Follow the helicopter and the airplane,- Drive offroad with your monster truck,- Destroy all of the objects around you,- Get the birds out of the park,Totally free, without ""in-app purchase"" !,You must have (at least) a cpu of 1 GHz in order to play without lag.",,,"  1,000 - 5,000  ",2-Mar-16,1, 38M  ,,125,4.1,Car Driving Simulator
      2.3.3 and up    ,Arcade,"Features ,* Simple one-touch game play,* Collect coins to unlock characters,* Minimalistic artwork,* Endless levels,How to Play,* Press to navigate,* Avoid obstacles,* Collect coins,* Unlock different ships,Obstacles,* White ends the game,* Black does nothing,* Wheels usually end the game,* Circles confuse you",,,"  50,000 - 100,000  ",16-Feb-16,1.2, 7.8M  ,,518,3.8,Escalate
      4.0.3 and up    ,Action,"Always stay connected to the battlefield with the Battlelog app for Android phones and tablets. ,It contains all the features you need to stay on top of the game. Check your stats, see what’s next to unlock, view the results from your matches, challenge your friends to Missions, customize your Loadout and see how you’re doing in the Geo Leaderboards.,Battlelog even connects to Battlefield™ 4 while you’re playing the game! Now you can find the server you want to play on or join a friend directly from the Battlelog app with Remote Joining. You can also customize your Loadout in real-time while you’re playing, and on tablet you can even use BattleScreen to get a fullscreen, real-time minimap of the game you’re playing.,You can also connect with friends and the Battlefield™ community. Write updates to your feed, read all the latest news and join other passionate fans in the forums. With Battlelog you will always have the battlefield with you.,Battlelog Features:,•	SOLDIER STATS & PROGRESSION – View the progress and stats of your soldier to see how far you are from your next rank, how many kills you’ve gotten, and which weapon is your best.,•	LOADOUT – Customize your soldier’s Loadout wherever you are, and you can even update from the app in real-time while you’re playing.,•	SUGGESTIONS & TRACKING – Get suggestions for new awards and unlocks to pursue, or find that special weapon you’re after and track it so you can follow its progression.,•	BATTLE REPORTS – View detailed stats of your past games to inspect your strengths and weakness, and share the reports to your feed for extra bragging rights.,•	MULTIPLAYER & REMOTE JOIN – View and find servers directly in the app, and join your friends or favorite servers remotely when you’re playing.,•	BATTLESCREEN* - View the minimap in fullscreen and real-time on your tablet, while you’re playing. As squad leader you can even set new orders directly from the app.,•	LEADERBOARDS – Choose your location and see how you stack up against friends, your city, your country and the world across a wide range of stats.,•	MISSIONS – Challenge your friends to custom Missions to see who can get the most kills in a round or be the best tank destroyer.,•	CAMPAIGN – View your campaign progression, check your stats and see how many points you’ve collected compared to your friends.,•	FORUMS – Share your passion for Battlefield™ with the rest of the community in the forums. ,•	BATTLE FEED – Stay in touch with your friends’ Battlefield™ progression and share your stories with them.,•	COM CENTER – See when your friends are online and are playing Battlefield™ and get quick access to their profile and stats.,•	NEWS – Stay up-to-date with the latest Battlefield™ news from anywhere in the world.,•	PREMIUM – See what releases and drops are coming up for Premium members.,Supported Games:,•	Battlefield™ 4,•	Battlefield™ 3,*Tablet app only",,,"  5,000,000 - 10,000,000  ",27-Apr-15, 2.7.0  , 50M  ,Top Developer,"217,193",4,Battlelog
      4.1 and up    ,Racing,"Become king of the mountain!  Arctic Cat® Extreme Snowmobile Racing allows players go on an epic snowmobile journey. Travel as far and fast as possible through endless scenic winter environments. Conquer hills, maneuver moguls, pound though powder, and clear mountain gaps. Upgrade real Arctic Cat sleds to catch big air and pull off sick tricks. Unleash your inner cat with customizable sled skins and characters.,Features,• Endless Rider that will challenge you with multiple environments,• Simple controls will get you riding quickly,• Ride real Arctic Cat sleds,• Unique trick system to pull off big air and even bigger rewards,• Dozens of characters and sled skins to collect and show off your style,• Share your best rides and tricks with your friends via EveryPlay",,,"  500 - 1,000  ",2-Mar-16, 1.0.1  , 62M  ,Top Developer,44,4.7,Arctic Cat® Snowmobile Racing
      2.3 and up    ,Arcade,"Your planet is attacked by asteroids, luckily you can use the Moon as a shield! Could you defend your planet long enough to let it prosper?,Tap to turn the moon around, tap and hold to accelerate it.",,,"  50,000 - 100,000  ",5-Feb-16, 0.9.0  , 24M  ,Top Developer,"1,076",3.9,Protect The Planet
