operatingSys,subcategory,description,what_is_new,url,NumInstall,DatePublished,softwareVersion,size,topDeveloper,reviews_num,Num_star,app_name
      2.3 and up    ,Puzzle,"Do you enjoy Match 3 games with a twist?,In this case Slide3 Patrick is the right game for you. Take on each level one after the other with various objectives to achieve. Beware, its gets harder and harder as you move along.,Slide3 Patrick really stands on its own as a Gorgeous Match 3 games with a colorful world to discover and mysteries to uncover.,Slide3 Patrick Features :,✓ Over 200 Levels,✓ Hours and Hours of Free Gameplay,✓ Easy and Fun, yet Challenging at times,✓ Joyful and Gorgeous HD Graphics,✓ Global Leaderboards,✓ FREE Game,✓ Your game progression will always be saved in the Cloud allowing you to switch device at anytime.,Will you have the skills to retrieve 3 stars on all levels? Download Slide3 Patrick for free !,A Slide3 Patrick Fan ? Follow us :,► ,https://facebook.com/MagmaMobile,► ,https://plus.google.com/104837097319484193675,► ,https://twitter.com/magmamobile",,,  100 - 500  ,3-Mar-16, 1.0.1  , 46M  ,Top Developer,73,4.3,Slide3 Patrick
      4.0 and up    ,Adventure,"Play a FREE trial of this immersive, high-quality game! Then pay once & play forever offline!,The Queen has chosen your sister as her successor, but are her promises too good to be true? There are many secrets awaiting you in the castle, but the biggest dangers lie beneath the icy mountain passes. ,• EXPERIENCE A NEW TWIST ON A CLASSIC TALE ,Snow White will guide you in your quest to save your sister. Learn her history as you travel through the queen’s castle. ,• SAVE YOUR SISTER! ,You’ve taken care of your sister since your mother’s death, but now she’s in danger. It’s up to you to find her and ensure her safety. ,• CAN YOU DEFEAT THE EVIL QUEEN?   , The queen has been maintaining her youth by tricking beautiful young women into entering her lair so she can steal their life forces. ,• ENTER A MAGNIFICENT WORLD BY UNLOCKING THIS COLLECTOR'S EDITION ,Meet a mysterious Alchemist in the bonus game. Take a step behind the scenes with re-playable puzzles and cut-scenes in this lovely Hidden Object Puzzle Adventure!,• Find thousands of hidden objects, plus solve tons of mini games and puzzles!,• Unlock this incredible Collector's Edition to gain access to all of the amazing bonuses and additional gameplay!,*** Discover more from Big Fish Games*** ,Sign up for our newsletter and never miss a new release or promotion again: ,http://bigfi.sh/AndroidSplash,Check out our entire game library with our Big Fish Games app absolutely FREE here: ,http://bigfi.sh/BFGAMGoog,Visit Big Fish Games, a leading developer, producer, and publisher of puzzle, adventure, casual, card & casino games!,VISIT US: www.bigfishgames.com,WATCH US: www.youtube.com/bigfishgames,FOLLOW US: www.twitter.com/bigfishgames,TALK TO US: www.facebook.com/bigfishgames",,,"  10,000 - 50,000  ",14-Feb-16, 1.0.0  , 800M  ,Top Developer,428,4.3,Living Legends: Frozen Beauty
      2.3 and up    ,Casual,"Play this Bubble Shooter, is FREE, best fun and addictive shooting game.,This classic bubble shooter game for all kinds of age: children, teenagers and adults.,If you are waiting for bus, or waiting for something. best way to spend time with this game.,How to play:,1. Tap on the screen to shoot in that direction.,2. Make formations of 3 or more to knock them down.,3. Clear the current level to unlock the next one.,Features:,- HD graphics ,- 200+ different and challenging levels.,- Simple and easy to play.,- Compare your score with your friends,Download the Bubble Shooter game now.",,,"  1,000 - 5,000  ",4-Mar-16,1.1, 4.7M  ,,61,4,Bubble Shooter
      2.3 and up    ,Simulation,"Limo taxi driving 3d with the addition of limo driving 3d simulator is one of the newest limo driving games that gives you the chance to drive something spectacular in limozin car games! The big challenge in this limo taxi driving 3d is to finish assigned missions in the specific time limit. Test your exceptional driving skills with limo driving 3d simulator in the greatest limozin car games. It’s time to shine and become the best driver in the ultimate LIMO DRIVING SIMULATOR 2016, the newest version in limo driving games! ,The gameplay is very simple. There are total 5 levels in this game. In each level, a specific time will be given to complete the level. Our duty is to pick and drop off customers at different locations in the city. The main challenge for the limousine is to experience rush city traffic and frequent turns in the city. In some levels, criminals will be hiding in the limousine so the driver will have to use his incredible driving skills to evade the police cars and get rid of them. The driver should have full control on the limousine and he should also be able to maintain the speed. If our limousine’s damage bar drops down to zero, the game will get over.,This limo taxi driving 3d is a complete delight for the people who love playing limozin car games. Limo driving games have never been this better with an amazing limo driving 3d simulator and smooth on-screen controls. Complete exciting driving challenges in LIMO DRIVING SIMULATOR 2016 and become the champion!",,,"  1,000 - 5,000  ",26-Feb-16,1, 41M  ,,27,4,Limo Driving Simulator 2016
      4.0.3 and up    ,Racing,"City Streets Drag Racing is a fun, easy-going racing game where players race along the coast of a tropical desert, jungle and drag there car in city streets, trying to hit checkpoint with there sports car.  Don't steer. It's a flat out drag-race so the game is won by precise starts, perfectly timed gear-shifts and a tricked out car.,City Streets Drag Racing  gorgeous racing game with a fantastic driving experience. The incredibly polished graphics and outstanding soundtrack gives you a feel of real adventure in a city street to drag your car at extreme speed. ,City Streets Drag Racing is a clean-cut drag racing game. You don't  worry about steering - all you have to do is perfectly time your gear changes.  Indicators tell when to make your next shift, and assuming your timing is up to snuff and your ride is amply upgraded, you should pull across the finish line before your opponent, and earn some winnings. Premium currency can be used to buy high-end cars, while the standard currency can be used to buy the others, as well as upgrade specific parts such as the gear box, engine, intake, and body.,City Streets Drag Racing  allows users to take the wheel of a host of real world cars and take them on a spin across gorgeously rendered real-world racetracks. Numerous game modes, from classic, challenges and time trails. , Numerous camera modes let you enjoy the slick graphics and weather of jungle, desert and a city streets also.,Features,Smoothest gameplay to thrill the race.,Design your own car.,Fantastic music to vibrate your mind.,Loads of  luxury cars to unlock.,Multiple game modes.,Tons of car racers.,Amazing 3D road graphics.,Loads of environment.,Adventurous  drive in Tokyo city.,Realistic driving experience.,Multiple camera view.,No Rules.,How To Play,Select Car, Start engine, and gear up on a right time to accelerate your car.,Maximize your speed and get the tracks under your shoes.",,,,3-Mar-16,1, 39M  ,,17,4.4,City Streets Drag Racing
      2.3 and up    ,Simulation,"Extreme Motorbike Jump 3D is a fast and exciting huge open world motorbike driving simulator, you ride and race on super fast motorbikes. Be a talented motorbike driver in Extreme Motorbike Jump 3D, go incredibly fast with super charged nitro so you can jump the bike off huge stunt ramps and climb up tricky platforms to get to some tough places.,This massive open world environment sim game, Extreme Motorbike Jump 3D, drive the motorbike anywhere to perform amazing, difficult bike stunts and build up top speeds with nitro boosts. Explore the huge world, race through city streets, jump over lined up buses, max out the speedometer in open offroad wilderness and even wreck the bike underwater!,Like to go to extreme top speeds, pull off and perform awesome stunts, have the most fun and exciting time, you'll love to play Extreme Motorbike Jump 3D!",,,"  10,000 - 50,000  ",10-Feb-16,1, 55M  ,,199,3.8,Extreme Motorbike Jump 3D
      2.3 and up    ,Strategy,"Tam quốc ai là soái ca? Chính là bạn.,Hãy thức tỉnh sức mạnh soái ca, nô dịch hàng trăm anh hùng, độc bá thời đại Tam Quốc Diễn Nghĩa!,Soái Ca Tam Quốc là game chiến thuật hoàn hảo trong truyền thuyết. Game đầu tiên có đủ 300+ danh tướng Tam Quốc, mỗi nhân vật có kỹ năng được xây dựng hoàn toàn độc lập đầy cá tính. Phá tan rào cản thông thường của game chiến chuật, đem đến trải nghiệm mới toanh và niềm vui bất tận.,Vô vàn tính năng kịch độc:,- Thêm thế lực Quần Hùng làm đối trọng với Ngụy, Thục, Ngô. Lã Bố, Điêu Thuyền, Mạnh Hoạch nay đã cùng về đầu quân cho bạn!,- Cướp đoạt bảo vật người chơi khác, thắng làm vua, thua mất hết,- Hệ thống Chiến Mã cực mới, cưỡi Xích Thố làm bố thiên hạ,- Quá quan trảm tướng,- Bói toán cát hung,- Quân đoàn đại chiến , ...,Muốn có gấu? Vào đấu soái ca. Đứng đầu bảng anh hùng để độc bá một thời đại Tam Quốc rực lửa. Lữ Bố ngả mũ, Quan Vũ cúi đầu. Chân Long hiệu lệnh thiên hạ, Phượng Hoàng dục hỏa trùng sinh. Hỏa Phụng Liêu Nguyên? Ngọa Long Thiên Cốt? Truyền Kỳ Phong Vân? Tất cả đều có trong Soái Ca Tam Quốc. Nếu bạn đang tìm một game online trên mobile vừa mới vừa hot, vừa đẹp vừa hay, hãy mau mau cài Soái Ca Tam Quốc 2016. Game tải free, chơi free, cực vui mà luôn luôn miễn phí.,Soai Ca Tam Quoc - Best game of 2016,Soai Ca Tam Quoc - Top 3 Three Kingdom Strategy game on mobile,Soai Ca Tam Quoc - Top 10 free game you must play,Looking for a fantasy world of Tam Quoc? Lets play Soai Ca Tam Quoc,Who is Marshal ca Three Kingdoms? It is you.,Rouse power shift marshal, enslaving hundreds of heroes, toxic promote China's Three Kingdoms era!,Marshal Ca Three Kingdoms is the perfect tactical game in the legend. The first game has enough 300+ famous general of the Three Kingdoms, each character has skills built completely independent personalities. Break barriers CHUAT usual strategy games, brings a brand new experience and endless fun.,Countless malicious script features:,- More powerful counterbalance Pants Hung Wei, Shu, Wu. Lü Bu, Sculpture Boats, Meng Huo has joined together for you!,- Pirates of other players won treasures, king wins, lost lost,- System Operation Code new pole, riding sire galaxy Chain,- Past the minister beheaded,- Tarot hung sand,- Army War, ...,Want the bear? In tournament marshal ca. Topping heroes to stand promoting a fiery Three Kingdoms era. Lu Bo hat, Guan Yu bowed. Long legs signal galaxy, whose larvae Phoenix fire education. The ravages of time? Wolong Thien Essence? United Communications Express? All are on Soai Ca Three Kingdoms. If you are looking for a new online game on mobile medium hot medium, both beautiful and good, hurriedly set Soái Ca 2016. Game Three Kingdoms free download, free to play, extremely pleased that always free.,Tam Quoc Soai Ca - Best Game of 2016,Tam Quoc Ca Soai - Top 3 Three Kingdom Strategy game on mobile,Tam Quoc Ca Soai - Top 10 free game play cần,Looking for a fantasy world of the Three Kingdoms? Lets Play Soai Ca Tam Quoc",,,"  10,000 - 50,000  ",28-Feb-16, 1.0.0  , 90M  ,,"1,262",4.5,Soái Ca Tam Quốc
      2.3 and up    ,Casual,"Here’s the deal: You get to make yummy food in this Android™ version of the delicious food-making game: Cruise Ship Cooking Scramble, part of the Food Court Fever series played by 2+ MILLION customers around the world! AND, by playing this game you help feed hungry kids as money from this game gets donated to Backpack Buddies!,You are a superstar master chef hired to run different cruise ship restaurants to make yummy food and serve your vacation customers from around the world as you have carnival FUN AND earn MONEY. Cruise Ship Cooking Scramble will serve you hours of challenging and cruising fun for the whole family, and endless play to master a deliciously addictive time management game!  And it’s FREE, what a deal!  ,GAME PLAY FEATURES:,• Play 70 different levels!,• Feed the world with 7 different restaurants to master the carnival challenge, chef!,• Tons of different yummy food ingredients! ,• Earn money to decorate your own restaurant!,• PLUS PLAY MINI GAME CHALLENGES!,So, you think you can be a superstar chef, make your mama proud, and be world master of your restaurant?  Challenge your cooking skills!  Get ready for yummy food-making HAPPINESS with Cruise Ship Cooking Scramble...  It’s a party!  It’s a carnival!  The more you play this family fun game, the more delicious ingredients and customers you unlock, the more HUNGRY kids you help feed, and the more FUN you have!,Like us on Facebook!  ,https://www.facebook.com/Flowmotionentertainment,  ,Watch us on Youtube!  ,https://www.youtube.com/watch?v=6CyDP3cYAIk, ,Play with us on Google+!  ,https://plus.google.com/115747041915102598016/",,,  50 - 100  ,3-Mar-16,1, 85M  ,,10,4,Cruise Ship Cooking Scramble
      4.1 and up    ,Educational,"There is something truly romantic about spending time in the kitchen together for a date night.  Are you ready to get cooking with your boyfriend?  It’s dinner date time!,It’s easy to get bored with doing the same old, same old for a romantic date night.  Going to the movies or a restaurant starts to lose its magic after a few dates.  Try something new by cooking together.  You and your boyfriend will get to show off your cooking skills on a fun dinner date.  Start by getting ready for your date with a great makeover.  You can have some spa treatments, put on some makeup, and find the perfect outfit.  Then, it’s time to get cooking!,How to Play:,• Be an awesome girlfriend and invite your boyfriend over to help cook dinner,• Get prepared for the date,• Time for a date night makeover,• Give yourself some fun spa facial treatments,• Put on some makeup to accent your favorite features,• Dress up in the perfect cooking date night clothing,• Prepare dinner with your date,• Enjoy!,Getting into the kitchen with your partner can be romantic fun.  You will want to look your best, so have a nice relaxing afternoon getting ready for your date.  Download today to start having some cooking date fun.   ,******************************************,STAY TUNED with our social media!,Come join our Facebook: ,https://www.facebook.com/pages/Beauty-Inc/1490275731254673,Get us on Twitter: ,https://twitter.com/Beauty__Inc,Come see our website! ,http://www.beautyapps.net/,Are you an Instagrammer? Check our our posts here: ,https://instagram.com/beauty.incorporated/",,,"  1,000 - 5,000  ",1-Mar-16,1, 55M  ,,86,4,Sweet Date -  Romantic Dinner
      2.3 and up    ,Arcade,"Break the bricks is way more fun and fascinating game. Be strong enough to break the wall and timing is very important to go far way long in the gameplay. Punch the walls hard at right time to smash and break the bricks. ,Game Features:,- Unique Gameplay,- Realistic HD Graphics,- Simple tap game,- Fun and Challenging ,- Play and Share option,Note: This game may contain In-app purchases and may also contain third-party ads that may redirect you to a third-party site.,Thanks for your support and keep playing our games!",,,"  1,000 - 5,000  ",25-Feb-16,1.1, 14M  ,,55,3.6,Break the Bricks
      2.3 and up    ,Sports,"Open FUT packs which contain legend, regular, rare, inform, record breaker, man of the match, toty and many more FUT cards.  There are three different tiers of packs; regular, mega and jumbo packs, indicating the number of the players in the pack. All this packs feature rare cards. Packs can be purchased with the unlimited points and coins provided for every FPS user.",,,"  10,000 - 50,000  ",11-Feb-16,1, 51M  ,,706,3.4,FUT Pack Simulator
      2.3 and up    ,Action,"Best MMOTPS 3D (Multi player Online Third-Person Shooter) Game,You can hide as a prop or become a hunter. You will play Hide and Seek. ,This is the Beta Version of Hunt for Props. Please send us feedback if you have questions.,As a Prop, you can use any object in the map to hide as a prop (car, phone booth, fire hydrant,...) and survive until the end of the round.,As a Hunter, you need to find and kill props. You can also use grenades.,Awesome Features of Shooting Prop Multiplayer:,- 100% Free,- Amazing gamemod,- Beautiful gameplay,- Chat Instantly in the game,- Use any object to hide,- Play with your friends,- Kill as many enemies as possible,- Unique gaming experience,- Online multiplayer experience up to 8 players,- Challenge your friends or play against random enemies,- 3D Realtime Multiplayer,Download Now Shooting Prop Multiplayer for Free!",,,"  5,000 - 10,000  ",4-Mar-16, 1.0.3  , 40M  ,,254,4.1,Hunt for Props Multiplayer
      2.3 and up    ,Simulation,"You wont see any roads any more in this off-road 4x4 driving adventure simulation. a driving adventure on hill and mountains off-roads. Experience the thrill of advanced driving amazing SUVs, Trucks, Monster Trucks, Hummer and Jeeps in a wild, road less environment. Speed off with NO restrictions into beautiful graphics, realistic physics, and action packed excitement. A realistic driving simulator with smooth controls and 4x4 physics packs quite a ride!The best off-road truck driver simulation finally hits the store.Get behind the wheel and become the best off-road truck driver in the world!Ready to experience realistic driving and exciting offroad experience?,You will have more than 6 different offroad vehicles to choose for offroad hilly island, and incur car damage by flipping your car, driving through water, and bumping into mountains. Climb a high mountain, race along the narrow rocky ridge, overcome tricky mud patches and avoid getting stuck in a narrow trench. Each game level has its own challenges of hours of nonstop fun!The most realistic off-road game on mobile devices. This is off-roading done right.,Race across the dirt in the desert in hotted up 4x4 trucks and monster vehicles! Take on the curves and power home on the straights! Drift that dirt with skills of a mad racer!Watch out for hazards and slam that accelerator to the floor! Become an offroad legend in your own 4wd truck world!4x4 crazy jeep stunt adventure is not some ordinary trucker or parking game app for transporting good or luxury packages. Drive super fast jeep and surfer 4x4 heavy duty vehicles in desert environment. Get ready traidores to perform most deadly car jumps with stunt ramps on the road. Dare you truck driving skills,no road lights drive these expensive luxury cars on dune.The clock is ticking you have to pass through checkpoints and aerial obstacles or flame circles with high speed car jump.,4x4 Offroad Driving Adventure 3D 2016 Features:,- Selection Of 6 4x4 Vehicles,- Amazing and Challenging Environment For Offroad Racing and Parking.,- Certainly Real Driving Experience,- Detailed And Complex offroad 4x4 Physics,- Responsive and Realistic Gameplay,- Smooth And Easy Controls,- HD Visual And Sound Effects,- Career and Free Mode For Max Enjoyment,- Download, Install and Play the best off-road driving now!,Enjoy the most smashing epic offroad driving adventure of 2016, if you love driving derby cars and making some drift. Then this game will take you next level of off road 3D ramps tricks with 3D trucks. With your precision and accuracy driving become champion advanced driver. Enjoy high speed stunt jumps with 4x4 crazy jeep stunt Driver adventure 3D simulation game better than ordinary quad or ATV vehicles. Avoid demolition of your quad ATV ride, your challenge is for perfect high jump and safe landing with off-road cars.",,,"  5,000 - 10,000  ",25-Feb-16, 1.1.1  , 48M  ,,92,3.9,4x4 Off-Road Driving Adventure
      4.0 and up    ,Casual,"Welcome to the amazing sweet land in one of the best matching games in the world! ,Little candy paradise in little match game with cupcake and donut galaxy, immaculate lollipop space, mountains of jellies, other and other sweet things! This sweetygame will make you happy!,- 100+ levels waiting for you in Jelly Monsters - Sweet Trip,- Beautiful crush, blast and splash of jelly monsters,- Nice HD graphics for tablet and smartphone,- Pop this jelly monsters for your pleasure,- Deluxe sweet jellies land, candies space and lollipops adventure!,- Amazing sweet journey with story line in this match 3 quest game,Enjoy each and every sweet world with entertaining challenges.,HOW TO PLAY:,1. When you match three or more Jelly Monsters of the same color together, they are cleared from the play field.,2. Match five or more sweet monsters to have a combo!,3. Create combos, sweet bombs and jelly blasts to get more scores and share it to your friends!,Blast and splash nice jelly monsters, crush candy or cookie, pop magic bubble and sweet bomb! You can lay one of the best 3 match games without internet connection! Start of sweet journey is easy, but things get more and more interesting and challenging. ,Bring this top casual game with candy island, jumping jellies, nice sweet monsters and share your progress with your friends on your page in facebook. Nice Jelly jump and pop on your device!,3 matching puzzle with jellies, lots of levels, fun time together with splashing jelly animation. Free Match 3 games with bonuses is here! You can find it on Jelly Monster - Sweet Mania!,Our team is glad to see your comments.,Leave it here ,or write to ,sweetgamesbox@gmail.com",,,"  10,000 - 50,000  ",4-Mar-16,1.1, 42M  ,,"2,432",4.7,Jelly Monsters - Sweet Mania
      2.3.3 and up    ,Arcade,"Cubie Jump is the newest tap arcade game out and SUPER ADDICTIVE,HAVE YOU GOT WHAT IT TAKES?,Has over 15 unlockable characters!,Objective of game:,- Tap and double tap to jump,- Jump over all obstacles ,- Collect stars to unlock NEW characters,- Over 15 characters with neat graphics,- Try not to be defeated and compare high scores",,,"  1,000 - 5,000  ",19-Feb-16, 1.0.4  , 15M  ,,175,3.3,Cubie Jump
      4.0.3 and up    ,Creativity,"Budge Studios™ presents Miss Hollywood: Vacation! After winning a dream getaway to visit a beautiful island resort, Miss Hollywood and a group of her International pet friends arrive at Paradise Cove. There is just one problem, the hotel is in shambles! By competing in island adventure challenges, the pets can win prizes to help Paradise Cove become the dream destination it used to be! ,ISLAND ADVENTURES,•DECORATE 7 themed pet hotel rooms,•EARN pet outfits and play dress up,•SURF the waves,•PLAY mini golf,•BUILD sand castles,•CREATE and mix rainbow colored slushies!,•COOK and roll sushi,•DANCE to island jams,7 INTERNATIONAL PET FRIENDS,•MISS HOLLYWOOD: a fashionista Chihuahua from glamorous Los Angeles,•CHINOOK: an energetic Husky dog from Canada,•LOULOU: a posh poodle from Paris,•KOKO: a loving Koala from Australia,•JAG: an athletic Jaguar from Brazil,•CLEO PAWTRA: a royal Sphinx cat from Egypt,•AKI: a samurai Akita dog from Japan,Visit us: www.budgestudios.com ,Like us: facebook.com/budgestudios ,Follow us: @budgestudios ,Watch our app trailers: youtube.com/budgestudios ,HAVE QUESTIONS? ,We always welcome your questions, suggestions and comments. Contact us 24/7 at ,support@budgestudios.ca, ,COPPA COMPLIANT,Budge Studios takes children's privacy seriously and ensures that its apps are compliant with privacy laws, including the Child Online Privacy Protection Act (COPPA), a privacy legislation in the United States of America.   If you would like to learn more on what information we collect and how we use it, please visit our privacy policy at: ,http://budgestudios.ca/?p=privacy, . If  you have any questions, email our Privacy Officer at : ,privacy@budgestudios.ca,Before you download this game, please note that this app is free to play, but additional content may be available via in-app purchases. It also may contain advertising from Budge Studios Inc.  regarding other apps we publish and from partners, and social media links that are only accessible behind a parental gate. ,BUDGE STUDIOS is a trademark of Budge Studios Inc.",,,  100 - 500  ,29-Feb-16,1.1, 249M  ,Top Developer,111,4.3,Miss Hollywood: Vacation
      2.3 and up    ,Casino,"Triple Double Diamond Slots is the best classic slot machine game, 100% FREE to play and does not require you to spend money.,Enjoy to HD graphics,Sound Effect,Daily Bonus,Mini Games,Incredible Huge payouts and much more.,Start play today the best, exciting slot machine for FREE and feel like in Vegas!,Features:,✔ 500 free credit to start,✔ Exciting Bonus Games,✔ Double or Quadruple your winnings with GAMBLE,✔ Leaderboard allows you to compare your score with other players,✔ Play ANYTIME, ANYWHERE, no internet connection required!,✔ EASY to play and fun to WIN BIG!,✔ No money out of your pocket",,,"  1,000 - 5,000  ",20-Feb-16,1, 23M  ,,25,4,Slots Triple Double Diamond
      4.0.3 and up    ,Adventure,"Pack FNAF For MCPE is a native android app that give access to download and install fnaf mod 1-3, fnaf map, fnaf texture pack, fnaf skin, fnaf and fnaf pe video on your MCPE. You can now play fnaf game on your minecraft pocket edition.,You need only install the skin and play for fun!Surprise your friends on the minecraft server its pretty intimidating favorite character from FNAF! You have the opportunity to recreate the game with friends on the Minecraft server! But if you download another mod FNAF then get a full set of madness! You are guaranteed lots of positive!!! If you are a fan of games FNAF, then this app is for you!,Legal Disclaimer: This is not an official guide, and it is not associated to the game developer or publisher.This guide is only intended for educational purposes, with continued amusement and examination of the game. Please contact us if you have any questions or concerns.",,,"  1,000 - 5,000  ",24-Feb-16,1, 8.4M  ,,34,2.6,Pack FNAF for Minecraft PE
      2.3 and up    ,Puzzle,"The elementals have been disturbed and the guardians are seeking your help.,""Elemental Guardians"" is a jigsaw-like game brimming with stunning HD artworks. Solve 20 beautiful, hand crafted puzzles as difficulty increases. Can you become the hidden piece master?,Main features:,- Unique puzzle game mechanic,- 20 hand-crafted backgrounds,- Beat your best times,- Daily rewards,- Replay for high scores,- Become the hidden piece master!,Powered by Dolby® on supported devices",,,"  500 - 1,000  ",28-Feb-16, 1.0.0  , 25M  ,,19,4.6,Hidden Pieces: Elementals
      2.2 and up    ,Puzzle,"During his US trip, a tourist trapped inside The  The Cute Kids Room.There are some clues, puzzles and objects left. Find those objects and hints, solve the puzzles and help the tourist to escape out.,Enjoy with eightgames!!!!!!!!, +++ Instant Alerts On New Escape Games For Your  ,Mobile Device. —>>, ,http://goo.gl/forms/5jkais8qVL,       ++ Get Updates On New Games For Your Mobile Via  ,Facebook —>> ,https://www.facebook.com/EightGames,            +Get Latest Games Updates On Google+ —>> ,https://goo.gl/3ZTEvP",,,"  1,000 - 5,000  ",25-Feb-16, 1.0.0  , 16M  ,,148,4.4,Escape From The Cute Kids Room
      3.2 and up    ,Education,"Believe it or not in this magnificent fairy-tale kingdom some kind of epidemic had been around and kids of all ages including adults had gotten the flu, the local clinic has more patients that they can handle and we need some help.,The King's doctor had went to a medical school, and luckily for us she is ready to help us out, you might want to join her as well and discover all the great adventures she will face in this fun educational game for kids.,We know that curing diseases, treating patients and mostly surgery is not for everyone and some spend lots of years developing the necessary skills to handle all this things, but in this children's game we made it more easy to understand for everyone, here even a child of 3 years old will understand the basics of treating a simple flu, bandaging a bone, or run different tests on patients in order to diagnose them.,Princess Flu doctor won't have to treat only human patients, she will also have to treat some animal patients as well, as you will find out in this fun doctor mini games for kids, that some animals can get sick also and they surely could use your help in getting the right treatment so they can be healthy and happy again.,As you can see there are infinite activities you will perform, lots of medical and educational puzzles you'll get to play and hopefully you will learn how to cook various natural treatments and how to cure people with different kinds of allergies, injuries or diseases.,Features:, - Beautiful Graphics, Animations and sound, - Lots of characters to play with, - Many different minigames to explore, - Lab tests, eye check, dental care, vaccinations, X-rays and many more medical tests to perform, - Easy to follow instructions, suitable for kids of any ages,Start your medical career right away with this joyful princess doctor game and lets eliminate those viruses!",,,"  10,000 - 50,000  ",3-Mar-16, 1.4.0  , 38M  ,,52,3.6,Princess Flu Doctor
      4.1 and up    ,Educational,"Pocoyo Puzzles is an app conceived for the smallest of the house, with which they will have fun solving more thatn 30 different puzzles while improving their oral comprehension.,Once the puzzle is solved, it becomes animated and a message explaining what is happening is heard,This way, children don't only have fun solving puzzles, but they also get started with oral comprehension and foreign languages learning.,All audios are available in English and Spanish.,Play Pocoyo Puzzles now, will you be able to solve them all?,The free version of the app includes 10 different puzzles and contains advertising.,You can unlock the full content and remove the ads with a single purchase.,Build with Qt,www.qt.io",,,"  1,000 - 5,000  ",22-Feb-16,1, 49M  ,,26,4.7,Pocoyo Puzzles Free
      2.3 and up    ,Arcade,"Humans have surpassed their limits and have evolved to this point mainly because their skills have been tested and improved. While numerous games try to do something similar, none seems to do it as well as Ocean Drift, a new and exciting arcade game with a simple premise that will keep you coming back for more.,Drag your thumb on the screen and watch the boat drift through the sea.",,,"  500 - 1,000  ",26-Feb-16,1.6, 55M  ,,70,4.5,Ocean Drift
      4.0.3 and up    ,Adventure,"Jungle World is a journey of super boy, his name is Mario. There are many obstacles on the journey. There is no other way, Mario must overcome all of obstacle to run to target.,How to play,+ Use button to move, jump and fire,+ Find weapon in hidden blocks,+ Collect coin, jewel ,Features,+ Addictive gameplay for running game,+ 4 worlds, 80 levels, many monsters,+ Many scenes (jungle, desert, subway world, ...)",,,,4-Mar-16,1.2, 17M  ,,52,4.6,Jungle World
      3.0 and up    ,Action,"Do not pass through the wrong color!,- Your ball color should match each obstacle color in order to cross through it.,Simple to play, hard to master. Keep on tapping and jump.,- The more stars you collect, the better score you have!,Prepare for a near impossible challenge in the world of Geometry.,Take on this amazing agar jump game alone or play it with friends to see who can get the highest score!",,,"  1,000 - 5,000  ",9-Feb-16,1, 7.5M  ,,34,3.6,Dot Color Switch
      2.3 and up    ,Casino,"Prepare to win it big with Double 75x Slots!,Double 75x Slot Machine brings an authentic Las Vegas feel right in the palm of your hand! It has that classic penny slot vibe with 3 reels and one payline. It gives you that great casino feeling!,Start spinning with 300 free credits and compete against anyone in the world on the leaderboards today! ,Double 75x Slot Machine Features:,★ Jackpots up to 60,000,★ Global Leaderboard,★ ""Match 3"" mini game,★ Gifts every 3 hours,★ Beautiful HD Graphics,★ Amazing Sounds,Come play the newest slot machine today!",,,"  10,000 - 50,000  ",18-Feb-16, 1.0.2  , 16M  ,,113,4.1,Double 75x Slot Machine
      2.3.3 and up    ,Word,"Look at 4 photos or 4 words and find the one that doesn't belong in the group. Easy enough, right? But wait, your job is not done yet! Now you need to guess the word that describes what these 3 clues have in common. Sometimes you see it right away, sometimes the answer is not that obvious. Try to find these words and solve all levels! You can tap any picture to zoom in for a closer look. If you like quiz and word games, you'll enjoy this fantastic brain teaser.,FEATURES:,• Less typing, more fun!,• 400 puzzles or more,• Play in English, French, Russian, German, Portuguese, Italian or Spanish: a great tool if you're learning a foreign language,Try this simple and highly addictive game for the whole family! If you like pics and word association games, this puzzle is for you!",,,"  10,000 - 50,000  ",9-Feb-16, 1.0.1  , 41M  ,Top Developer,716,4.4,Word Imposter
      2.3 and up    ,Educational,"What is the game Hippo House Cleaning? This exciting activity that combines several activities. You have to search items at the same time, clean the house and sort items. But anyone who thinks that the game cleaning - boring and monotonous occupation, he is seriously mistaken! Today we are working with favorite baby Hippo and her brother. So, kids games added another fun entertainment. Try it with your baby looking for items in the house rooms. Try yourself to explain to him why we need this or that thing. For clarity, get it at home and show. Then proceed boldly sort items. Your child is sure to enjoy. Forward! Today you will find an interesting game baby Hippo cleaning!,Baby Hippo visited different rooms and see what is not there. She and her brother must sort the items according to their purpose and send things into the right room. Search for items fun and educational. We need to think, what should be in the kitchen, and what place in the hallway or in the office of the pope. Game cleaning is not just a game! Playing with it, the child learns to distinguish between different household items and stores, where they lie and are meant to do. There is nothing more exciting than to look for items hidden in all corners of the rooms of the big house!,Meet the new free game for boys and girls. Baby Hippo cleaning the house! Help her to sort the items and train your baby is easy and not compulsory, playing in our free kids games!",,,"  5,000 - 10,000  ",2-Mar-16, 1.0.2  , 16M  ,,30,3.4,Kids House Cleaning
