operatingSys,subcategory,description,what_is_new,url,NumInstall,DatePublished,softwareVersion,size,topDeveloper,reviews_num,Num_star,app_name
      2.3 and up    ,Casino,"Rap Stars Free Slot Machines is your most musical slot machines. It is inspired from Harlem Renaissance and uses the latest technology to bring together a fabulous combination of music and gambling. Rake in millions in massive jackpots.,Join the party because the rap stars have come on stage and are inviting you to play a game of slots with them. This is a game of music, fashion, and fun. Once you start playing it, you will not be able to stop.,Dare to gamble on mobile devices coolest music party on the loveliest slot machine. Here your ears rule the day.,Play like a real celebrity; make the fans move; engage in interesting conversations in a venue of your choice. This is Rap Stars Free Slot Machines on your palms. This is the world’s most awesome and addictive 20-game slots machine. The music will hook you up in no time.,FEATURES,• Best gambling experience,o Rap music theme ,• Unlimited jackpots,• Prizes worth millions of dollars in fantastic money,• 500 free coins to get you going.,• More coins are available for as little as $1.99.,• Easy to play and control.,Enter the party and play pokies on Rap Stars Free Slot Machines with musicians and fans.",,,"  5,000 - 10,000  ",24-Mar-16,,,,266,4.5,Rap Stars Free Slot Machines
      2.3 and up    ,Sports,"Stickman Volleyball is the FREE latest volleyball sports game to rock your phones! You are assigned to play a sporting rivalry between the stickmen and go worldwide surpassing the volleyball contest beating your opponent stickman in each level of the match. Hone your volleyball skills. Fun with fast paced game play, an astonishing ambiance with eye-catching flat animations, trouble-free controls, insane action and heaps of replay value. ,Play against skillful players and shoot the ball till you drop! Play the volleyball championship against the stickmen and get to the difficulty level will take many hours of intensive sports training. Get to aim and flip the ball throw the mesh so that it dropped on enemy's side. The score is kept in points. Dodge the ball and try to play with the stickmen. ,Choose your side and score points and enjoy the best game of volleyball! With our active illumination system and seamless sports psychics you will be even in what truly is the best mobile volleyball game experience. ,Cope with the ball up in the sky as soaring as you can to boldly with this Stickman Volleyball for FREE from Google play store on your android device. ,If you have any problem in installation, please report to us. We will try to fix it as soon as possible.",,,"  5,000 - 10,000  ",29-Mar-16,,,Top Developer,116,3.4,StickMan Volleyball 2016
      2.3.3 and up    ,Arcade,"Watergirl and Fireboy, This duo bested the trials of three other ancient temples. Now they face the most mysterious one yet!,so go ahed confidence about yourself and challenge your fears.,Simple game rule but it's surprisingly challenging.,Help Fireboy and Watergirl get through each level quickly in this puzzle game. Use the crystals to teleport and collect gems for bonus points. Be sure to keep Fireboy out of the water puddles, Watergirl away from the fire pits, and remember that both of them hate green slime.,Moreover, you can play with your friend Fireboy by multiplayer mode! (Coming Soon for a Week),MAIN FEATURES:,-.free brain games,-.Provide online challenge.,-.Beautiful design.,-.endless updates,-.So many various item.,Disclaimer:,This game has no relation to Fireboy and Watergirl, or the cartoon.,All is own creation, not infringe copyright because it is our property.",,,"  1,000 - 5,000  ",31-Mar-16,2, 12M  ,,58,3.5,Watergirl and Fireboy 2
      4.0.3 and up    ,Adventure,"Help a newlywed royal couple in this hilarious sequel to Royal Trouble: Hidden Adventures!,Just married! Loreen and Nathaniel are on cloud nine on their honeymoon when they decide to make an ill-fated detour to the Merry Castle, touted for its rollercoasters and magic tents. Who would have known it was another trap that will land them in hot water yet again?,Take control of both the Prince and Princess and try to turn the tables around. Explore the castle, pick up useful items, solve tricky quests, help other captives and play witty mini-games while making your escape. Find out what's really going on in the castle and test the marital bond like never before in this light-hearted hidden object adventure!,TRY IT FREE, THEN UNLOCK THE FULL ADVENTURE FROM WITHIN THE GAME! ,● 29 delightful locations to search,● 10 tricky mini-games to conquer,● Lively and endearing characters,● Humorous mysteries and a dose of romance,● Google Play game services support,____________________________,Game available in: English, Chinese, Traditional Chinese, French, German, Italian, Japanese, Korean, Polish, Brazilian Portuguese, Portuguese, Russian, Spanish,___________________________,COMPATIBILITY NOTES:,***Note*** This game supports high-end smartphones and tablets such as Nexus 7 and Nexus 10.,____________________________ ,***Sign up now for a weekly round-up of the best from G5 Games! www.g5e.com/e-mail*** ,____________________________ ,***G5 Games - New game apps every week!***,Collect them all! Search for ""g5"" in Google Play! ,Adventure: ,▶ Games Navigator – By G5 Games ,▶ Mahjong Journey®,▶ Letters From Nowhere®: Mystery,▶ Hidden City: Mystery of Shadows,▶ The Secret Society®, ,Strategy: ,▶ Virtual City Playground®,▶ Survivors: The Quest®,▶ Doomsday Preppers™,▶ Farm Life: The Adventure,▶ Stand O’ Food® City,____________________________ ,VISIT US: www.g5e.com ,WATCH US: www.youtube.com/g5enter ,FIND US: www.facebook.com/g5games ,FOLLOW US: www.twitter.com/g5games",,,"  10,000 - 50,000  ",9-Mar-16,,,Top Developer,"1,226",4.3,Royal Trouble: Honeymoon Havoc
      2.3 and up    ,Puzzle,"Reflection Jigsaw Puzzles game is about beautiful reflection scenery! It is a fun jigsaw puzzle game applicable for all ages.,Features:,1. 4 puzzle types, real jigsaw, switch jigsaw, shuffle jigsaw, rotate jigsaw,2. 1600 pieces.,2. Save to SD,3. Change background,4. Zoom,5. Auto scroll,6. Use own music.,7. Pinch to scale,8. Landscape view(Premium version).,Join us on Facebook: ,http://facebook.com/Titan.Jigsaw.Puzzles",,,"  10,000 - 50,000  ",6-Apr-16, 1.5.0  , 30M  ,,221,4.8,Reflection Jigsaw Puzzles
      4.0.3 and up    ,Puzzle,"Fred & Ginger are lost in the Candy Forest! Help them find their way home and explore the amazing world of Sugar Slide in this free sliding puzzle game! ,Test your brain skills and play through the different levels to get the Sugar Kids back on the path home.,Move the tiles with your finger to connect the different paths, escape the clutches of the Broccoli Witch and the Evil Eggplant, and help reunite the Sugar family!,Slide your way into a sugar coma with Sugar Slide!,KEY FEATURES:, • Roll your way through dozens of levels!, • Simple to play, fun to master! , • Test your brain skills!, • Advance using special tiles!, • From the creators of Hopeless: The Dark Cave & Hopeless 2: Cave Escape,FOLLOW US:,www.upopa.com,https://www.facebook.com/sugarslide,Twitter: ,https://twitter.com/UpopaGames",,,"  10,000 - 50,000  ",5-Apr-16, 1.0.07  , 30M  ,,278,4.6,Sugar Slide: The Path Home
      2.3 and up    ,Puzzle,"Welcome in ‘Sweet Dreams: Little Heroes’. The place for a star to escape and explores all dream house in the marvelous universe of stardew valley. Take a deep dive and take kitty on your journey through an amazing fantasy world. The baby girl goes on adventure with kitty and takes the deep dive to sweet dreams. She wants to become little heroes and win the match 3 puzzle game. As a baby girl, she explores this coloring game with courage and a bit fantasy. Will you join her in stardew valley and guide her as a star?,This match 3 puzzle game is perfect for all ages, that’s why even a baby girl can escape into this marvelous universe and explores treasures with her deep dive. They will become little heroes if they succeed. She will be a star, and her kitty will be living in a dream house.,Will you help them in this coloring game through stardew valley and give them sweet dreams?,Sweet Dreams: Little Heroes,+ Match 3 Puzzle Game,+ Baby Girl on Adventure,+ Escape In An Stunning Fantasy World,+ Lots of Challenging Levels To Become Little Heroes,+ Escape The Dream House And Take a Deep Dive,Start your coloring game now. Reach the dream house in stardew valley through an amazing match 3 puzzle game experience. Help the baby girl and her kitty in this marvelous universe and reach every star that she explores. Take her into sweet dreams and become little heroes!,It’s time to take the deep dive into this marvelous universe. Our baby girl wants to escape from reality and she explores every star outside the dream house in stardew valley with you. But she needs your help. Take kitty with you in this coloring game and become little heroes now! Enjoy!,Sweet Dreams!,Help us by rating our game with a lot of stars. You can also follow us on Facebook:,http://www.facebook.com/PuzzleGamesVG,Instagram:,Follow us now: ,https://www.instagram.com/puzzlegamesvg",,,"  10,000 - 50,000  ",17-Mar-16,1, 45M  ,,591,4.5,Sweet Dreams: Little Heroes
      2.3 and up    ,Music & Video,"----  Balloon Pop is now trending worldwide. So, come and join the ultimate fun.  ----,“,Balloon Pop,” is an exciting and entertaining balloon popping game for children.,It is free and ad-free, -- It will always be free. No in-app purchases will be in",,,"  5,000 - 10,000  ",17-Mar-16,1, 28M  ,,151,4.7,Balloon Pop
      2.3.3 and up    ,Casino,"Now with even bigger JACKPOTS and Wins Classic Seven Diamonds Slot Machine is easy to play and offers one of the loosest penny slots around. Whether you like penny slots or multi pay-line slot machines this game is for you. While Classic 7 Diamonds is loose the leaderboards are still very competitive come rise to the top of the leaderboard. Compete against your friends and other app users for the top spot on the leaderboard daily and all time. This Classic Slots will be sure to keep you occupied for hours at a time!,Amazing Features:,• Bonuses awarded frequently,• Bonus Game,• Realistic Vegas feel,• Great Jackpots,• Genuine sounds,• 3 hour bonuses offering double credits and more,If you like this one also try our 100x Pay Slot machine!,Come have fun with our slots!",,,"  1,000 - 5,000  ",5-Apr-16,1, 15M  ,,18,4.5,Classic Seven Diamonds Slots
      4.0.3 and up    ,Puzzle,"You took a relaxing trip to countryside but only found yourself involved in a mysterious case: there was a tale about an ancient creature living in the village, yet it has not been seen for years until recently, it came back and fear haunted the beautiful village. ,Can you solve the case? Can you find out the truth? Can your detective skill save the village? ,Enjoy the three different levels of challenge provided to match this exciting puzzle-solving adventure:,- Picture Mode,- Silhouette Mode,- Word mode,Don't miss out this fun and free Hidden Objects game! ,Also come visit our ,Facebook: ,https://www.facebook.com/BigBearEntertainmentGames/,Enjoy all the fantastic hidden object games you are looking for!,Big Bear Entertainment provides hidden object games of various themes, including terrifying horror stories, kids-friendly cute animal themes, romantic love fantasies, mysterious magical tours and of course, the brain-challenging detective puzzles.,Stay tuned!",,,"  500 - 1,000  ",29-Mar-16,1, 43M  ,,16,4.3,Hidden Objects: Rustic Mystery
      2.2 and up    ,Action,"Surf the Tube Wave, get points, avoid obstacles and Make 360 Air Tricks as fast as you can!!!,PEPI Surf is a free surfing game with a lot of challenges, surfboards and levels to Unlock!,It's easy and fun to Play! You need to perform the tricks and avoid crashing against obstacles on the Water!,Download the game for free and have Fun!",,,"  10,000 - 50,000  ",24-Mar-16,,,,196,3.9,PEPI Surf - Free
      2.3 and up    ,Action,"Ready Hitman? Take place on the roof of this enormous city and sniper them all with your rifle. Sniper City Assassin Challenge is a 3D action simulator game fully packed with action and shooting simulations. The realistic city is taking over by crime and violence and it needs to be cleaned up! So we have to take down all the enemies and save the citizenry from gangs and other terrorists that are trying to take over the streets. So buy new sniper rifles in the store and extra bullets and conquer the streets for real bloody action. Go undercover and become that Hitman the streets need! So do not wait any longer and join this awesome shooter 2016 game now with your android device! So agent if you like this game give us a rating and review and let us know what to do better.,Sniper City Assassin Challenge features:,- Realistic 3D graphics.,- Easy gaming controls.,- Fully packed with action!,- Totally FREE to play.,- Gun store for new weapons.",,,"  5,000 - 10,000  ",25-Mar-16,1, 32M  ,,47,4,Sniper City Assassin Challenge
      4.0.3 and up    ,Strategy,"Welcome to the hilariously addictive, real-time tower assault adventure, Timenauts.,Timenauts transports you on a quest to save time as we know it. Beware as your adventure will be fraught with danger, discourse and dilemma - all while facing enemies from a myriad of eras!,In order to reign supreme, you must protect your Vessel and lead a team of Timenauts to destroy opponents in battle. Blend together the perfect combination of Vessel and Timenauts to create an unstoppable force - one right or wrong decision will lead to a definitive victory or certain defeat.,The fun doesn’t stop there! Step into the PvP arena with your squad of Timenauts and prepare to clash against friends and players around the globe.,So, what are you waiting for? Devise your battle plan, assemble your Timenauts, and enlist your most powerful vessel. The fate of the past, present, and future lies in your hands!,Key Features:,●	Battle Through Time! - Embark on a quest to save time and battle in iconic eras such as the Wild West, Dark Ages, and even the distant future!,●	Collect and Upgrade Timenauts - Unlock hilariously awesome characters and amass a formidable squad that can be upgraded to an unbeatable force.,●	Unleash Time Vessel Powers - Choose and upgrade vessels wisely. Their special abilities have the power to turn the tide of battle in your favor at the press of a button!,●	Rise to the Top - Take part in exciting PvP battles against friends and foes from around the globe.,●	Connect with Friends - Best your friends by finishing atop the leaderboards to receive rare rewards.,Recommended Devices,Galaxy S4 and later",,,"  100,000 - 500,000  ",23-Mar-16, 1.6.1  , 53M  ,Top Developer,"2,920",4.1,Timenauts
      4.0 and up    ,Action,"Zombies!! entitled as cannibals, have always remained as the bad guys ever since the existence of video games.,So aren't you bored of killing these Zombies?? Don't you feel pity on them??,Time to turn up the heat, Time for an ultimate revenge....YEAH!!! you heard it..Its REVENGE...Zombies...Revenge!! ,Zombie Little is an exhilarating shooter game stuffed with explosive action, stunning 3D graphics and refreshing gameplay.Enter a whole new world of Plants holocaust and experience the thrill of different carnivorous plants..,RUN!!SHOOT!! KABOOM!!.....This game certainly gives you the most immersive gameplay experience.So get ready to face vicious Mini Mushrooms, Gobinators Blitz, Flying Calabs, Haloween pumpkins etc.,ZOMBIE LITTLE STORY,The creepy Plants have invaded Chronia, once the land for playful zombies. These plants destroyed the entire city and massacred all the little zombies, but one survives the apocalypse.Andy was the lone survivor during this brutal invasion. Andy must exterminate all the Plants in Chronia to compensate for the damage.,RICH GAMEPLAY EXPERIENCE,Experience the ultimate horrors of a plant holocaust through this third person shooter.,Zombie Little is certainly a fun packed thrill ride of mass destruction with 2 unique gameplay modes.,So keep calm and kill plants or get killed!!,CHARACTER CUSTOMIZATION,Passionate about being trendy??? Then checkout some really cool funky outfits for Andy in the store. Unlock some really cool hats,stylish bags and many more apparel's.,ULTIMATE GRAPHICS,Stunning 3D game environments and highly detailed crispy characters with creamy animations. ,Handcrafted levels and beautifully textured game assets.,DAILY CHALLENGES,Challenge your gameplay skills and win exciting gifts and more in game currency.,EXTEND WITH SOCIAL CONNECTIVITY ​,Achievements: Level up by accomplishing achievements.,Leaderboards:Compete with friends to know who is the boss player.,Challenge your facebook friends and boost your gameplay skills.,CONTROLS​,The implementation of Dual stick controls certainly delivers a joyful and exciting gameplay moments.,ZOMBIE LITTLE FEATURES,Sizzling shooting game with dual stick controls.,A gripping storyline and Refreshing Gameplay.,Stunning Sound Effects.,A wide variety of Deadly Plants.,2 unique gameplay modes.,Handcrafted Levels.,Challenging missions.,Unlock deadly weapons.,Watch Videos to earn rewards.,Zombie Little supports wide range of very useful In game purchases.",,,"  100,000 - 500,000  ",21-Mar-16,,,,"1,216",4.1,Zombie Little
      2.3 and up    ,Simulation,"Hoverboard Simulator 3D - a simulator hoverboard in the city. Have you always dreamed of learning to ride a hoverboard and perform cool tricks, then this simulator for you! It's almost like Parkour except that instead of legs you hoverboard, but the trick performed as well in the city and on rooftops. Maybe for ordinary people, this simulator will seem difficult because the hoverboard is a very complex device, which just can not cope.,Features:,1. Excellent simulation hoverboard on android,2. Realistic physics,3. Cool graphics,4. About 3 different hoverborah,5. About 10 different levels with unique tasks",,,"  1,000 - 5,000  ",26-Mar-16,1, 45M  ,,130,4.3,Hoverboard Simulator 3D
      2.3.3 and up    ,Arcade,"Extreme e3DS is a super fast and full featured emulator to run GameBoy 3DS and Advanced games on the broadest range of Android devices. It emulates nearly all aspects of the real hardware correctly. This is by far the only emulator that supports link cable emulation with decent speed and this emulator can be controlled using external USB/Bluetooth controllers, keyboard, touchscreen or trackball. It is now MOGA Enhanced and also runs on the Nvidia Shield.,Features:,• Emulates dual touchscreen interface,• Save and load game at any time,• GameShark/ActionReplay/CodeBreaker cheats,• Supports wireless controllers and device microphone,• Custom button layouts and key bindings,• Auto-rotate landscape or portrait orientation ,• Stretch to fit screen or original aspect ratio,• Automatic frame skipping and flicker reduction,Highlights:,• Fastest emulation, therefore saves your battery to the MAX.,• Very high game compatibility. Run nearly all games without a problem.,• Link cable emulation either on the same device, or across devices over Bluetooth or Wi-Fi.,• Gyroscope/tilt/solar sensor and rumble emulation.,• Enter GameShark/ActionReplay/CodeBreaker cheat codes and enable/disable them on the fly while the game is running.,• High-level BIOS emulation. No BIOS file needed.,• IPS/UPS ROM patching,• OpenGL rendering backend, as well as normal rendering on devices without a GPU.,• Cool video filters through the support of GLSL shaders.,• Fast-forward to skip long stories, as well as slow down games to get past a level you cannot in normal speed.,• On-screen keypad (multi-touch requires Android 2.0 or later), as well as shortcut buttons such as load/save.,• A very powerful screen layout editor, with which you can define the position and size for each of the on-screen controls, as well as for the game video.,• External controllers support, such as the MOGA controllers.,• Clean & simple yet well-designed user interface. Seamlessly integrated with the latest Android.,• Create and switch to different key-mapping profiles.,GETTING STARTED:,- Transfer ROMs to your device storage,- ROM file names should end in either .rom, .ds, .3ds, or .zip,No games are included in this app and you need to obtain yours in a legal way. Place them onto your SD card, and browse to them from within the app.,LEGAL: This product is not affiliated with, nor authorized, endorsed or licensed in any way by Nintendo Corporation, its affiliates or subsidiaries.",,,"  5,000 - 10,000  ",12-Mar-16,1, 10M  ,,109,2.7,Extreme e3DS
      2.3 and up    ,Casual,"Join Amazing Princess to do awesome flips and tricks on trampoline! If you are a big fan of amazing princess gymnastics games,  this is a must-have! , Do you have what it takes to become the gymnastics trampoline champion, showing off your back and front flips on trampoline? It is time to challenge yourself ! ,Bounce in the trampoline and don’t forget to not jump up into the balls to get the best high score among your friends. Beat their highscores by being the best at flipping in the air. You will never be bored again while you play this super fun gymnastics trampoline game.,Download and compete with all the Amazing Princess gymnastics lovers !",,,"  10,000 - 50,000  ",16-Mar-16,1.03, 19M  ,,115,3,Amazing Gymnastics Trampoline
      4.0 and up    ,Simulation,"Laser pointer for cats is a simulator game for grown cats and kittens! Laser dot appears on game screen, cat sees it and tries to catch! Tease cats with a colored dot, make fun of your kitten! Cats love to play with laser dot! Play with cats to make them purr! If cat is bored, the app Laser for Cat will cheer him (or her) up! Happy cat is the guarantee for joy house!,Attention! Laser for Cat is a joke, a simulator game! The phone camera cannot project an image or laser beam on any surface! The laser dot appears ONLY on screen!",,,"  100,000 - 500,000  ",11-Mar-16,1, 4.9M  ,,"1,439",2,Laser for cat. Simulator
      2.3 and up    ,Simulation," Rescue all the citizens in need with your Fire Truck! ,You’re a firefighter and the bells are ringing, you know what this means, fire. Maybe a lot, maybe something less. But the one thing that you can be sure off is that there is fire and with that, people that need your help. So step into your Fire Truck and rescue them! , Five Fire Trucks to collect and drive in! ,Fire Truck Simulator 2016 has five different fire trucks for firefighter to collect and drive in. All of the fire trucks are very different, there is a truck for the dutch fire department, English fire department, American and more! A lot of variety is an already epic game! , Career or Free Ride, it is your choice! , ,The career mode has multiple Fire truck rescue missions in which you drive from your current position as a firefighter to the position where you are needed. You need to drive fast and avoid traffic while you are racing to the scene. Park your Fire Truck in the right way to let all the people come in to your fire truck and drive them to a safe spot before you start watering the scene. , , Fire Truck Simulator 2016 , Game Features : , ,▶ Become a real Firefighter! ,▶ Collect and drive in five fire trucks! ,▶ Career or Free Ride, it’s your own coice! ,▶ Have fun! ,  *** ANY IN GAME PURCHASE WILL REMOVE ADS FOREVER ***,We’re on Twitter, Facebook and more - find us on your favourite networks to hear about our newest games and other news updates:,Facebook - ,https://www.facebook.com/MobileGamesbv,Twitter - ,https://twitter.com/mobilegamesbv,YouTube - ,https://goo.gl/snGH7I",,,"  50,000 - 100,000  ",16-Mar-16,1.3, 48M  ,,215,3.4,Fire Truck Simulator 2016
      2.3 and up    ,Puzzle,"Fruit iCe is a very addictive and best match-three puzzle game!,It's very challenging and practice reaction speed. Destroy the fruits by connect three or more same fruits, try to use game props to make more combos!, ✩ ✩ ✩ Ice Fruit Journey Features: ✩ ✩ ✩,♦ Vivid funny fruits,♦ Amazing power-ups and boosts,♦ Interesting and challenging obstacles,♦ The Fire props can eliminate fruits in one row.,♦ The Ice props can unfreeze the frozen fruits.,♦ 500 challenging levels & many game props.,How to play fruit attack:,1. Connect three or more same fruits to score points.,2. Archive the target points to level up.,3. Eliminate the more fruits quickly can get extra scores.",,,"  10,000 - 50,000  ",28-Mar-16,1, 7.1M  ,,359,4,Fruit iCe – Match 3 Adventure
      4.0.3 and up    ,Casual,"Doctor Kizi is a fun virtual dentist game from the creators of Kizi fun games! Be a Professional dentist and take care of your patient’s teeth using various dentist tools such as Flosser, Piler, pump, drill and much more!,Do you have what it take to become a dentist? Install now to find out!, ,★Game Features:, ,- 3 Different number of patients with lots of dental problems!,- 15 challenging levels!,- Dozens of dentist tools!,- Tons of fun mini games inside!,★ Community:, ,Like us on Facebook - ,https://www.facebook.com/kizi/,Subscribe to our YouTube channel - ,https://www.youtube.com/user/KiziOfficialChannel,Play on our site - ,http://kizi.com/,Kizi – Life is fun!",,,"  10,000 - 50,000  ",30-Mar-16,,,,123,3.9,Doctor Kizi - Kids Dentist
      2.3.3 and up    ,Adventure,"The Dragon Slayer are hunting once again and you have answered the call. Dragon Slayer is a visually spectacular, magic-based combat game that is brought to you by the studio that brought you Blood & Glory and Blood & Glory: Legend.,Build a magical world in Dragon Slayer! Gain hundreds of dragons, breed them and make them level up in order to become a Dragon Master!,Train your dragons for battle and show off their strength by engaging in combat with other players!,Enjoy a full experience playing on your Android phone or tablet, as well as on Facebook. Now you can take care of your dragons anytime, anywhere!,FEATURES ,✔ Gain a full collection, there are more than 100 different dragons available! ,✔ New dragons and adventures are waiting for you every week! Don’t miss them!,✔ Build a city with magical buildings that other players will envy! ,✔ Battle online with thousands of players and display your dragons’ power! ,✔ Breed and combine 10 types of dragons (Terra, Flame, Sea, Nature, Electric, Ice, Metal, Dark, Legend, and Pure) and obtain new and more powerful hybrids! ,✔ Unlimited fun with hundreds of missions!,✔ Play with your friends, send them gifts and visit their islands!,Enjoy the full experience playing on your Android phone and tablet, as well as on Facebook. Now you can take care of your dragons anytime, anywhere!",,,,3-Apr-16,1.4, 39M  ,,404,5,Dragon Slayer
      2.3 and up    ,Casual,"Stick Wars is a great strategy war game where, like many strategy games, you must build up an army of units and raise holy hell on all those who oppose you. Along the way, you will need to manage resources - mainly your flow of gold - in order to build the structures and units necessary for you to win in battle. ,Stick Wars offers a nice array of units at your disposal including: Giants, Magikills, Archidons, Speartons, Sword Wraths, and the lowly workers known as Miners. You can take individual control of any of the units as you play the game or you can issue your marching orders from above. ,It is a great game that will keep you playing for hours! Start your Stick Wars now!",,,"  1,000 - 5,000  ",25-Mar-16, 1.0.1  , 52M  ,,197,3.9,It Is War
      2.3.3 and up    ,Casual,"Zombie Defense is the most fun and challenging game if you are so into about Zombie game...,Recruit soldiers, place them on slots and let them shoot incoming waves of zombies by their own.,Manually move soldiers between slots, upgrade slots and soldiers, order supplies, ,throw grenades and molotovs, order airstrikes and operate huge bulldozers.,Perfect mix of strategy, tactics and micromanagement.,Earn money on missions and spend them between missions to buy permanent technologies, upgrades, weapons ect.,Features,- 6 different weapons you could buy and use;,- Different types of zombies,except the normal zombies, some are very quick, some are hard to die; ,- Specific graphic design and animations; multi- touch function;,- 4 difficulty modes regular, nightmare, 3 man challenge, TV challenge,- 22 types of recruits.,- 150 permanent upgrades between each mission.,- 8 basic enemy types, from shambling creatures, to crawling horrors, to fast predators.,- 2 types of giant mutant zombie bosses for extra action.",,,  1 - 5  ,3-Apr-16,1, 29M  ,,410,5,Zombie Defense
      2.3 and up    ,Action,"This is an interesting pixel level sumo game. Characters like drunk, has a very funny action, not careful you may fall to the ground. You need according to the characters of a reasonable action instruction. ,Have multiple roles allows you to select and allow you to challenge different opponent. ,Tell you a trick, jumped up, will be more powerful. ,Also at etc. What, hurry to join.",,,"  10,000 - 50,000  ",8-Mar-16,1, 17M  ,,100,3.8,Sumo Sports
      2.3 and up    ,Action,Torture the stickman.,,,"  5,000 - 10,000  ",5-Apr-16,1.1, 13M  ,,55,3.8,Whack The Stickman
      4.0.3 and up    ,Adventure,"The Vikings were a seafaring people from the late eighth to early 11th century who established a name for themselves as traders, explorers and warriors. They discovered the Americas long before Columbus and could be found as far east as the distant reaches of Russia. While these people are often attributed as savages raiding the more civilized nations for treasure and women, the motives and culture of the Viking people are much more diverse. These raiders also facilitated many changes throughout the lands from economics to warfare.,Super Viking is a great platform adventure for your android. It's a story about superboy Wario, he is a Viking warrior. In heat jungle, Wario must pass so much threats, he must fight against many monsters, enemies on the journey to find and save his princess. On his road, he can use weapon to kill monster but weapon is hidden in somewhere.,How to play,+ Use button to move, jump and fire,+ Find weapon in hidden blocks,+ Collect coins, jewels,Features,+ Addictive gameplay for platformer, Vikings game,+ 4 worlds, 80 levels, 8 bosses and many enemies,+ Many scenes (jungle, desert, subway world, cave),No need to explain how this will remind you of our favorite plumber but it’s definitely another 8 bit mario style game the older geeks will appreciate. Just try it!,Thank you for playing Super Viking games !",,,"  10,000 - 50,000  ",29-Mar-16,1.1, 15M  ,,"1,005",4.7,Super Viking
      2.3 and up    ,Puzzle,"Ocus Puzzle is great game with simple rules.,Your goal is to drag shaped pieces and connect them into big shape. Unique shapes makes this game interesting. Lot of levels with various difficulty - for everyone!",,,"  10,000 - 50,000  ",9-Mar-16, 1.0.1  , 4.5M  ,,663,4.5,Ocus Puzzle
      2.3 and up    ,Brain Games,"Word Search is a classical crossword trivia game which you desire! ,Tons of funny categories training your brain, it mainly consist of Food, Fruit, Animal, Art, Sport, Car, Life, Nature, Music and so on. There are mixed words on the screen, please find the hidden words which are all possible words on the list. ,Just use your finger, slide the letter go up, down, left, right or diagonally in any of the four directions. They are must be in a straight line, no turn or loop.,FEATURES,● Suit for all age,● Simple interface, easy to operate,● 26+ unique categories with unlimited puzzle combinations,● Dozens of words quiz update frequency,Like us:  ,https://www.facebook.com/MetaFunGames,Follow us:  ,https://twitter.com/MetaFunGames",,,"  5,000 - 10,000  ",6-Apr-16, 1.3.014  , 22M  ,,119,4.4,Word Search
      3.0 and up    ,Casual,"Bubbles Shooter very beautiful graphics, amazing sound effect , can help relaxing.,The most classic bubble and free download.,Very simple to play, you tap and tap! Create group 3 or more bubbles.,This game suitable for kids, toddlers and even adult.,Features:,★ Bubbles Shooter have 2 mode: Endless and Puzzle.,★ New and improved game modes.,★ Puzzle mode throught 100 + levels. Tap on screen select level to play. You can swap to shoot match three or more bubbles to gain points and. You try collect birds on the screen to level up before your bubbles is zero, and try to get 3 stars on each level.,★ Endless mode: On screen of you , the bubbles will go down gradually so you need to shoot quickly to avoid death. ,★ Breathtaking visual effects. Working very nice and smoothly.,Remember!!! Bubbles Shooter 1.4 is FREE and for kids, toddlers and even adult ! EASY TO PLAY! Ready Beat All The Levels?,Thanks for play game!",,,,2-Apr-16,1, 36M  ,,399,5,Bubble Shooter
      3.0 and up    ,Casual,"Bubble Mania is Free download, fun and the most popular casual puzzle bubble bobble shooter game. This is bubble shooter cool themes, is suitable for kids, toddlers, even adult.,Level and game play base on Frozen Bubble,a classic game but this game still is a fun, amazing shooting bubble buster game with cool ball, many level.Play game for killing time like waiting bus on city or walking on street city,or relax in weekend. Treat yourself to an exciting journey in the world's No.1 Shoot Bubble game now! Bubble Shoot is the sweetest puzzle game ever available on Android. ,How to play Bubble Mania :,- Tap where you want the bubble to go.,- Make combinations of 3 or more bubbles that have the same color to make them burst.,- Group 3 or more bubbles to make them pop.,- Clear all the bubbles on the screen to get to a new level.,Features of Bubble Mania:,- Colourful bubble with cool design GUI,- Have 8 color bubble like blue,orange light,orange,purple,green,mix color blue,mix color purple and many more,- Have more than 650 level ready to play and will add more soon,Have 2 mode for this bubble shooter game :,+ Endless Mode : more 500 hundred fun levels of saga puzzles, shoot bubble base on level.,+ Puzzle Mode : shoot bubble base on time ,the bubbles will go down, and non-stop, so you quickly and so fast to get many score base time, if you don't die.,This game can be so addictive that it can cause a mania! A mania of bubbles popping here and there and everywhere !,Let download bubble shooter mania free games and king of bubble game for enjoy and have any feedback don't hesitate to send mail to me!",,,  1 - 5  ,3-Apr-16,1.1, 36M  ,,434,5,Bubble Mania
