operatingSys,subcategory,description,what_is_new,url,NumInstall,DatePublished,softwareVersion,size,topDeveloper,reviews_num,Num_star,app_name
      4.2 and up    ,Strategy,"Saddle up, it’s time for a showdown! Join your friends in battle on the western frontier, build and protect your town, collect cards and build your posse of wild west gunslingers.,..::: NEW! Bring your cattle home! Join a posse with your friends and take down cattle thieves in weekly events. :::..,“A big dusty thumbs-up” - Gamezebo,“A neat, western take on town building and defense” - 148Apps,“The card twist on raiding strategy games is a neat one” - Toucharcade,..::: Game Features :::..,*** BATTLE Wild West outlaws and other players,*** COLLECT cards and build a tough band of heroes ,*** JOIN a posse with your friends and take down cattle thieves together in weekly events,*** BUILD and protect your own thriving western town,*** CHOOSE your way to play - horizontally or vertically,Your help is needed to grow and protect a brand spankin’ new western town on the edge of the frontier. Explore the open frontier as you free other towns from the corrupt outlaws of Orville Driller’s evil oil empire! ,Build and run your own Wild West outpost alongside the town Sheriff and recruit trusty sidekicks to protect it. Summon your friends, form a posse and take down cattle thieves in weekly events. ,Don’t let Orville Driller get their filthy hands on all that black gold flowing beneath your lands or the cattle thieves take your cows and horses.,Facebook - facebook.com/compasspointwest,Twitter - twitter.com/compassptwest,Youtube - youtube.com/nxtgms",,,"  100,000 - 500,000  ",16-Mar-16, 2.1.0.7  , 53M  ,Top Developer,"16,305",4.4,Compass Point: West
      2.3 and up    ,Casino,"Welcome to Timber Wolf Slots!,Timber Wolf Slots is 5-reel, 40-payline Slots machine game and can be played anywhere at any time,no internet connection required.Enjoy to HD graphics,Sound Effect,Daily Bonus,Free Spin,Mini Games,Leaderboard and much more for FREE.,Start play today and WIN big.,It will give you the experience of Vegas slots in the palm of your hand!,Features:,- BONUS every 3 hours,- 1000 free credit to start,- Free spins,- Double or Quadruple your winnings with GAMBLE,- Bonus Mini Games,- Leaderboard allows you to compare your score with other players,- Play ANYTIME, ANYWHERE, no internet connection required!,- EASY to play and fun to WIN BIG!,- No money out of your pocket",,,"  1,000 - 5,000  ",8-Mar-16,1, 25M  ,,11,4.5,Slot Machine : Timber Wolf
      4.0.3 and up    ,Adventure,"Jungle World is a journey of super boy, his name is Mario. There are many obstacles on the journey. There is no other way, Mario must overcome all of obstacle to run to target.,How to play,+ Use button to move, jump and fire,+ Find weapon in hidden blocks,+ Collect coin, jewel ,Features,+ Addictive gameplay for running game,+ 4 worlds, 80 levels, many monsters,+ Many scenes (jungle, desert, subway world, ...)",,,"  10,000 - 50,000  ",14-Mar-16,1.3, 15M  ,,295,4.4,Jungle World
      2.3 and up    ,Strategy,"Galaxy Commander Tower defense is the most anticipated and visually stunning Tower Defense game in the theme of Galaxy defense. We hope give you enjoy an incredible game experience.,New tower defense 2016,Features:,* 40 maps Campaign levels & enjoy the endless mode! ,* 30+ types of enemy units,* 6 types of towers, Gun Machine, Slow Tower, Missile tower, Laser tower, Ice tower, Fire tower. Each tower has 4 upgrading levels.,* Free combination of all turrets.,* 2 game modes: Campaign& Endless.,* You may upgrade more power of your tower, which will offer you more fun.",,,"  10,000 - 50,000  ",2-Mar-16, 1.0.3  , 40M  ,,"1,498",4.8,Galaxy Commander Tower defense
      4.1 and up    ,Casual,"Being a princess is a great treat, but even princesses have big dreams. Fancy balls and handsome princes can only do so much when you have the hopes to become a pop star! Your voice is amazing, your style is top-notch, and now the only thing missing is an audience to watch! It took a while, but you finally have your own band and the kingdom is throwing a major concert for the Rock and Royals! Are you ready for your time to shine?,In Princess Band - Pop Star Salon, dress your princess up like a gorgeous superstar so she can sing her pop music and land that big record deal! Calm her nerves with a nice relaxing spa treatment, where you clean her face for makeup. Then, choose cute makeup and a hairstyle to create a hot look. Don’t forget to pick out a rockin’ hot outfit! Choose just the right look, and you’re sure to get that record deal you’ve always dreamed!,Product Features:,- Easy to use controls for kids to play.,- Tons of tools to get the perfect makeover!,- Spa features to clean up and soften skin.,- Lipstick, eye shadows, blushes, and more.,- Rockin’ hairstyles for an awesome look.,- Hot outfits to wow your audience.,- Dress up your band, too!,How to Play:,- Use interactive controls to play the game.,- Clean up with the spa tools.,- Choose cute makeup and hairstyles.,- Dress up in a superstar outfit.,- Live your pop music dream!,Check out our Facebook for MORE! ,https://www.facebook.com/iprominc,Join our Twitter: ,https://twitter.com/iPromInc,Discover more on our website: ,https://www.ipromgames.net,Love fashion & glam shots? Come visit our Instagram here! ,https://instagram.com/iprominc/",,,"  10,000 - 50,000  ",3-Mar-16,1, 50M  ,,185,3.9,Princess Band - Pop Star Salon
      2.3.3 and up    ,Adventure,"We welcome you to play season 2 of world amazing hunting game “Jungle Dinosaur Hunting” in a dense and lush green forest, surrounded by a range of mountains for a lifetime hunting journey. Now, you are in the world of dinosaurs with huge skulls, large bone crunching teeth, powerful jaws and legs. In this dino hunting game, you will come across with different dinosaurs which are both herbivores and carnivores. You will face the most deadly dinosaurs having wild teeth over claws like Allosaurus, Brachiosaurus, Diplodocus, Giganotosaurus and armored dinosaurs like Stegosaurus etc. It is an entertainment game with high quality graphics.,You will face semi-darkness in the forest due to canopy of leaves of big trees, plants and bushes. The sounds echoed all over, making the jungle feel eerie and strange but we hope that you don’t feel scare because you are a real dino hunter. You are having modern new weapons like sniper rifles, pistol, light machine guns, carbine, shotguns, AK-47 etc. Since your life is precious, so we arrange multipurpose modern weapons to ensure your safety with sniper defense instead of being hunt down by dinosaurs.,The game comprises of diverse thrilling levels and it depends upon your shooting skills so make sure to use your sniper shooting training on ground rather than shooting species of underwater world in lake in this action pack game. It is a test of your sharp shooter skills because you can kill as many dinosaurs as you can with your kill shots being a super duper. So bravo be firm, upfront and keep on hunting these ferocious dinos and don’t look back as you are a dino hunter not a deer hunter. Any lapse in fixing the wrong weapon system scope angle may be fatal for your life as these are real dinosaurs. Don’t scare with the sounds of dinosaurs and keep hunting Jurassic world dinosaurs with right shooting target. It totally depends upon your fighting passion and adventure hunting tour of jungle world. ,Challenge your friends for hunter jungle expedition far away from school and enjoy to play this Jungle Dino hunting game full of adventure. This Jungle Dinosaurs Hunting 2 got flying dragons, running dinosaurs and fierce deadliest fighting type of dinos. ,For the first time in your life you will enjoy an unforgettable kill shot experience with a best sniper shooting game of Dinos hunting and you can awestruck by the might of nature. We believe that if you are energetic, you can catch your prey ultimately within no time and success will be yours. Wish you to be a real dinosaur hunter hero.	.,Good luck!,----:Jungle Dinosaurs Hunting game features :----,** Immersive Environment with Water Lake.,** Amazing action pack game play.,** Exciting game sound effect,** Daring & most thrilling dino hunting quests.,** First Person Shooter game play.,** Extremely challenging.",,,"  10,000 - 50,000  ",19-Feb-16,1, 46M  ,,125,3.7,Jungle Dinosaurs Hunting 2 -3D
      2.3 and up    ,Action,"Transport the high profile criminal profile prisoners in your police bus with foolproof security protocols. You cannot afford a criminal to escape so be careful in your driving. Driving a bus is totally different experience for you. So carefully drive the prisoner bus to the city jail and if they try to escape then drive your car to chase them. Police bus prison transport simulator includes multiple missions. Drive inside the city to enjoy heavy driving simulation. Play as a police bus driver in this prisoner transport police bus driving game. Take prisoners to along with the official cops to the desired locations. Police bus has been provided with the required security before the prisoner takes off. Police bus is ready to board taking prisoners to overseas security cells. Police car driving is another gameplay task to accomplish in this prisoner transport cops bus driving game.,Manual steering, brakes and accelerator will help you control the bus & car the way you like. You are not chasing the criminals on your bus but you need to drop them to jail. Prisoner transport Police bus driving game will let you experience the thrilling drive on city roads. There might be some traffic racers so be careful with your drifts and turns. Bus driving simulation lovers will like driving a big bus reaching destination with your furious driving skills.,Enjoy the thrilling game play with chase and transport bus driving simulation game. Fast drifting ride and prove as a furious police bus driver. Interesting missions to transport prisoners & arrest criminals to stop increasing the crime rate in the city.,Prisoner Transport Police Bus features:,•	Play as Police Bus Driver,•	Real-time City Police Bus & Car Driving,•	Manual Prisoner Transportation & Chasing,•	Multiple Gameplay Tasks to Complete,•	Criminal Transport on Police Bus,Are you ready to play? Let’s complete prisoner transportation and cops vehicle driving missions.",,,"  5,000 - 10,000  ",15-Mar-16,1.1, 45M  ,,40,3.8,Prisoner Transport: Police Bus
      2.3.3 and up    ,Puzzle,"Push the right button just in time to bring the circle safely to its end point!,In this new and enchanting puzzle game timing and speed are essential to reach the objective.,Accept the challenge and play for free Push! Just in time... to have fun!,In Push! Just in time, you have to decide which is the best way to get to the exit safe and sound and the perfect timing to overcome obstacles, getting help from squares and collecting diamonds at the same time. By helping the circle you'll go through lots of amazing levels full of challenges and intriguing pitfalls.,How long will you be able to Push your limits?,Enjoy!,Please leave a review on the App Store if you like the game! ,This helps us to develop many other engaging games.,Thank you for playing!",,,"  10,000 - 50,000  ",24-Feb-16,1, 24M  ,,221,3.7,Push! Just in Time
      4.1 and up    ,Puzzle,"Help Emily Jones and the LEGO® Elves save Elvendale! Discover your magical powers, solve puzzles, and let the story unfold as you play this match-3 game from LEGO! ,Invite up to three friends to play with you, unite your magic, and rescue the Queen Dragon! Let’s do this!,Your journey begins just as the evil elf witch Ragana has captured the Dragon Queen and is threatening to take over Elvendale with her dark magic… Emily, Azari, Farran, Naida and Aira want to help! But how can the dragons ever trust elves again after Ragana has betrayed them all? Complete each region – Earth, Air, Water and Fire - to reveal new story details. Find hidden gems, and magical objects to win back the dragons’ trust… and save Elvendale! ,Features:,*      Match-3 puzzle gameplay with magical story twists!,*      Single-player and multi-player gameplay ,*      Play with 2-4 players across multiple devices on local wifi,*      Unlock up to 40 single-play levels,*      20 great multiplayer levels to play together with your friends! ,*      Create strings of magic to collect the elemental objects you need to bond with each dragon,*      Remove obstacles by connecting magical game pieces to your strings,*      Bond with the dragons – if you move too fast, they become scared. Too slow, and they will lose interest…,*      Fly the dragons between four regions of Elvendale, and improve your dragon flying skills to collect gems,*      Convert your score to gems, and create your own amulet in the Magical Jewelry Workshop,*      No in-app purchases,Visit LEGO.com/elves to join Emily Jones, her friends and the dragons from Elvendale in all their magical adventures!,For app support contact LEGO Consumer Service.,For contact details refer to ,http://service.lego.com/contactus,Our privacy policy and terms of use for apps are accepted if you download this app.,Read more on ,http://aboutus.lego.com/legal-notice/Privacy-Policy, and ,http://aboutus.lego.com/legal-notice/terms-of-use-for-apps,LEGO, the LEGO logo and LEGO® Elves are trademarks of the LEGO Group. ©2016 The LEGO Group.",,,"  10,000 - 50,000  ",23-Feb-16, 1.0.0  , 74M  ,Top Developer,213,4,LEGO® Elves: Adventures
      2.3 and up    ,Puzzle,"Be a part of Chef Story and match orders by connecting 3 or more of the same food tile in the fewest number of moves possible!,Make big matches and get rewarded with Powerups in this match 3 game! Sharpen skills as you prepare, cook, assemble and serve delicious menu items in each exotic restaurant. Boost earnings and save moves by serving more than one order with a single match! Make special recipes with special combos and attract customers with their favorite dishes!  Collect cool kitchen items, and give you special powers to blast with mega-profits and keep your Master Chef star on the rise! Cook a variety of dishes from all parts of the world and become a Master chef in this match 3 game!,Chef Story Game Features :,Control the fast-paced chaos as you dash your way around the kitchen for crazy customers!,Over 500 pulsating levels. Can you get 3 Stars on all?,Google Play Games Achievements and Leaderboard to see who is the top Master Chef!,Overcome different game obstacles as you progress!, ,If you face any problems while installation, please report to us. We will resolve it at the earliest.",,,"  1,000 - 5,000  ",17-Mar-16,,,,73,4.4,Chef Story
      2.3 and up    ,Casual,"Learn how to bake yummy cupcakes in this new Baking game.,Steps:,- Mix Ingredients.,- Add flavors.,- bake cupcakes.,- Decorate with yummy toppings.,- Your cupcakes are ready to serve.,WSAD has been committed towards providing quality content for our users. Kids games and casual games are what we specialize in. We try our best to make games that are not only fun for the kids but also teach them some valuable lessons.,Bake Cupcakes - Kitchen Fever - Copyright © WSAD – 2016",,,"  1,000 - 5,000  ",14-Mar-16, 1.1.2  , 27M  ,,19,4,Bake Cupcakes - Kitchen Fever
      4.0 and up    ,Adventure,"Ignatius is a atmospheric puzzle-platformer game with an interesting story. The game with its visual form and plot refers to the old silent movies. Graphic design of ""Ignatius"" is a unique combination of different aesthetics - hand drawing , noir , vintage , art deco and even steam – punk elements . The game is embellished by atmospheric music and an interesting background feature.,  The game takes us to the surreal, black-and-white world where we play as a character named Ignatius.Main character is a boy a bit bored with his current monotonous life. One moonlit night something unexpected happened, something that turn his orderly life upside down. He encountered a mysterious theater director named Vigo, who moves him to oneiric film reality.,The player's task is to find his way in this strange world and escape from it.,  In the game we will face the obstacles of a logical and arcade kind . We will fight with bosses and take a travel by surreal world full of strange creatures and intriguing places.,During the game we can find fragments of the book , so that we can know the history of our main opponent , as well as learn how to weave of unexpected events influenced our present fate,- unique visual design reffering to noir, steam-punk, art deco, aesthetics of silent movies and hand drawing,- moody sound and music,- two types of controls to choose from,- varied and interesting maps,- “save anywhere”",,,"  10,000 - 50,000  ",12-Mar-16, 1.0.8  , 38M  ,,796,4.2,Ignatius
      2.3 and up    ,Simulation,"Discover our brand new multiplayer game parking ""MultiPlayer Parking 3D""! Take your keys, open your door and sit back in your seat. Start the engine, put a boost and get started in dozens of challenges!,Strengths :,-Mutliplayer ,Challenge your friends online,-80 Levels with increasing difficulty,-4 wonderful cars to unlock plus a bonus surprise,-Game FREE without in-app purchases,Whether beginner and must learn to park, or simply used and seeking challenges, you will find all the sensations felt during maneuvers to park in our parking game! Explore levels, find locations in parking lots and park avoiding contact with other vehicles or decorative elements. Be careful not to damage your car! Slots, rear steps, turn around, everything is there to ensure you a great simulation!,Enjoy multiplayer mode for infinite pleasure, challenge friends online, the first and best game of multiplayer car in 3D on google play.,Discover several different cars all the more impressive gaits as each other as you progress through the levels! And if the solitary mode you tired, go in multiplayer mode to challenge players of the entire planet! Confront them in random levels, win matches, prove that you know our car game and show that you are the best driver ever in ""MultiPlayer Parking 3D""!",,,"  5,000 - 10,000  ",17-Mar-16,1.15, 34M  ,,133,4.3,Multiplayer Parking 3D
      2.3 and up    ,Simulation,"BEGIN YOUR SCHOOLBUS DRIVER CAREER TODAY!,Hey there schoolbus driver! We offer you the chance to be the best schoolbus driver of the city! The school holidays are just over so the kids have to go back to school. Pick up the school kids and bring them in time to their school! And make sure you are their favourite schoolbus driver in our school bus simulator! ,DRIVING A SCHOOLBUS WAS NEVER THIS MUCH FUN!,Take the role of a real school bus driver, and bring the school kids safely to school, but watch out for the traffic they are driving nuts in our schoolbus simulator! This school bus simulator game is one the most exciting school bus driving games of 2016.,START YOUR OWN SCHOOLBUS DRIVING EMPIRE!,If just driving a schoolbus isn’t enough for you, set up a school bus driving empire and start to earn more money! Hire bus drivers and let them bus drive everywhere in the world! Let your bus driving empire grow to unknown heights! ,Schoolbus Simulator 2016 - Game features:,- Not just 1 schoolbus but a whole lot more!   ,- Infinite schoolbus missions to play!,- Start your own school bus empire company!,- Stunning 3D graphics so you will have a realistic schoolbus simulator experience,Go and play this Schoolbus Simulator right now and become the most epic busdriver ever! Have fun! ,*** ANY IN GAME PURCHASE WILL REMOVE ADS FOREVER ***,We’re on Twitter, Facebook and more - find us on your favourite networks to hear about our newest games and other news updates:,Facebook - ,https://www.facebook.com/MobileGamesbv,Twitter - ,https://twitter.com/mobilegamesbv,YouTube - ,https://goo.gl/snGH7I",,,"  10,000 - 50,000  ",23-Feb-16,1.3, 47M  ,,167,3.6,Schoolbus Simulator 2016
      2.3 and up    ,Puzzle,"The ,Block Puzzle Mania, game you know and love, is now lightning fast, bite-sized fun for today’s players.,Get a fully effective training on logical thinking this addictive game Block Puzzle Mania.,It’s Block Puzzle how you want it, where you want it. Play free and feel the frenzy.,This is a classic yet innovative game!,As long as you tap sideways or vertically and connected into a line can be eliminated and got scores,Race against the clock in a two-minute blitz to clear lines and rack up as many points as possible before time runs out! Step up your game and take part in head-to-head Battles or compete against other players in limited-time Tournaments. With all-new features, stunning visuals, and innovative controls, this twist on the world-famous puzzle game is a must-have.,Block Puzzle, - perfect mobile game,  AND the engaging mayhem that is Block Puzzle wouldn’t let me tear my eyes off those blocks.,GAME FEATURES:,* New 3 modes : , + Bomb Challenge, + Time Challenge, + Classic Challenge,* Colorful graphics,*Simple control,*Absorbing gameplay,- Block Puzzle Mania - makes you smarter,- It is an attractive 10X10 game with a simple yet special gameplay.,BLITZ AND BATTLE YOUR WAY,Aim for a personal high score and then celebrate and brag as you fly past your friends on the Google game service leaderboards. Match your skills against other players in head-to-head BLITZ Battles or race to victory in limited-time Tournaments and see if you can take home the win.,Block Puzzle Mania is amazing value.,POWER TO NEW HIGH SCORES ,Supercharge your game and trigger point-boosting reactions with exciting Power-ups and Finishers like Frostbite, Crusher, Mino Rain, and more. Each Power-Up and Finisher has a unique action in the game that provides new ways to play, compete, and earn your highest score yet!,Block Puzzle is the puzzle game sensation,FEEL THE FRENZY,Experience explosive effects and earn double points when you trigger the elusive Frenzy mode. Clear lines back-to-back to stay in Frenzy and get blown away by stunning cascades that keep the points rolling in.,Already a fan of Block Puzzle Mania? Download now and play every time.,We really hope you enjoy it!,  The Block Puzzle game team!",,,  100 - 500  ,15-Mar-16,1, 19M  ,,28,4.5,Block Puzzle Mania
      2.3.3 and up    ,Action & Adventure,"Get excited for this new sports car racing competition - select your favorite animal toy car, pick up a theme, put your finger on the acceleration pedal, flip and roll along the way, brake before the obstacles, have lots of fun, and get to the finish line to win three stars. Sequel to our first arcade racing game, BEEPZZ, this fun racing game is targeted towards kindergarten children as well as elementary school kids. Brought to you by the developers of one of the best educational app, animals puzzle for kids, this free game will also teach your little ones some basic life skills - problem solving, working memory enhancement, hand-eye co-ordination improvement, etc.,Features:,•	8 animated animal shaped motor vehicles to choose from - bear, deer, monkey, sheep, skunk, crocodile, lion and rabbit. They represent almost real life city cars, monster truck, racecar and sports car - with different speed, engine power, suspension, wheel size, tires and speed acceleration.,•	6 beautiful themes with different difficulty levels to select from. Each one of them has 12 different levels with a variety of challenging hill climbing race tracks. More to be added soon!,•	Built with intuitive controls and with no cars bursting, this off-road simple racing game is specially designed keeping young children in mind. Your little child can either select device tilting or even control tilting with buttons - this is done as different children like to play differently.,•	Different difficulty levels with both uphill and downhill racetracks and with obstacles as surprises in each level. Climb up the trees in the jungle; jump over the snow blocks; swim through the water; glide over the beach pebbles; wander over the clouds as if flying in the sky; jump and flip over the bumps and potholes on the highway; basically having lots of fun while driving fast.,•	This free game has everything from fun, surprises, stimulating young minds, boosting confidence and more. This is hard enough to challenge a child, yet easy enough to prevent failure and disappointment - the perfect game every parent is looking for their small boy or girl.,Please send us your feedback:,If you have any feedback and suggestions on how we could further improve the design and interaction of our apps and games, please visit our website ,http://iabuzz.com/, or leave us a message at ,kids@iabuzz.com,. We would be glad to hear from you as we are committed to update all of our apps and games on a regular basis with new features and also want to get some ideas for future app development.",,,"  10,000 - 50,000  ",19-Feb-16, 1.0.1  , 18M  ,,89,3.4,Speed Racing game for Kids
      4.0 and up    ,Action,"Commando! Guard the military camp and protect your troops on arctic hill war. Play Navy Seal Sniper Winter War to eliminate terrorist group in a brutal combat. Drive armored jeeps, fly gunship and kill enemies after intense shooting over frozen hills.,Enemy alliance with terrorists plan to breach your border defense with ambush attack on arctic snow mountains war. You are trained by special Navy Seals to fight on land, air and in deep seas. Move into battlefield on foot where co-pilot is waiting for you in gunship chopper. Take off in army helicopter and fly over warzone, start shooting armed militia and blow up their vehicles. Infiltrate enemy war base on arctic mountain range as army driver. Drive 4x4 army jeep to attack with mounted Gatling gun into occupied city area and kill all terrorists in snow war. Grab sniper gun and automatic assault rifle to end conflict.,In this epic warfare you are driving advanced ice vehicle on snowy terrain, take aim shoot enemy soldiers. Use elite sniper scope and show extraordinary sniping skills in siege war. Take flight control while with helicopter pilot flying above snow clouds and shooting rivals on ground. Enemy is driving armored vehicles mounted with latest weapons like semi auto machine gun. Strive in battle field and unleash maximum firepower to recapture occupied base camp from the control of militia., , ,Navy SEAL WAR 2016 Features:,★15 highly intense and challenging winter war missions,★Drive armored cars, offroad jeep and fly army helicopter to attack,★Advanced weapons like sniping rifle and AK-47 gun,★Realistic war field environment around snowy hills,★Smooth controls for precise shooting and helicopter flying,★Immersive 3D graphics and exhilarating sounds,Download Navy Seal Sniper Winter War, the newest 3D action game for 2016 on your android smart phones and tablets. Use Navy Seal training to shoot armed rivals. Show extreme skill as sniper school trained shooter with deadly headshots.",,,"  10,000 - 50,000  ",25-Feb-16, 1.0.1  , 39M  ,,117,3.6,Navy Seal Sniper Winter War
      2.3.3 and up    ,Role Playing,"Masha', 'Elle', 'Hamir' - Only one empire will emerge as the best!,Experience the strategic RPG battle with various heroes and create your own team,Game Specs,■ Collect extraordinary heroes & heroines,New Romance of the three kingdoms through cute, revamped heroes,■Advance your heroes to unlock powerful abilities,Train all your heroes to their maximum potential through promotions and evolutions!,■Strategy with depth!,""Place your heroes strategically to maximize their abilities,Time abilities strategically to turn the tide of battle"",■Raid or get raided,Experience the fun behind raids with other players and siege their castles!,■ Explore an enormous world: 8 dungeons and 200 stages,Experience 8 special dungeons including 200 stages, PvP, Guild War, BOSS fight, Infinity Dungeons and more!,Experience the fun behind the strategies!,Terms of Service: ,http://help.netmarble.com/policy/terms_of_service.asp,Privacy Policy: ,http://help.netmarble.com/policy/privacy_policy.asp,Minimum Requirements: CPU 1.2GHz, Ram 1GB",,,"  500,000 - 1,000,000  ",10-Mar-16, 1.0.3  , 174M  ,Top Developer,"6,532",4,Mystic Kingdom
      3.0 and up    ,Puzzle,"Legend of Ace – Casino Quest is a blend of match 3 puzzle and casino games. ,A FREE puzzle game where you can win chips and gold bars by playing casino games like slots, cards and poker!,The Story,The Evil Sorcerer has returned to Casino Land and kidnapped the Queen. Casino Land is looking for players to become a worthy knight to save the Queen from the Evil Sorcerer. To pry the Queen away, the Sorcerer cast a spell on the King’s Knight Jack and his loyal jester the Joker. Now you must defeat the puzzle game and travel the saga map to reach the Sorcerers world. Beat the final level and save the Queen.,Now a hero must rise...Are you worthy?  ,Join Ace and Jack as you discover awesome new match combos and special weapons as you smash your way through more than 200 challenging match-3 levels.  Play with friends to unlock strategic advantages helping you beat each level with slot credits, card draws and antes. Along the way earn cards for every star you earn on each level and build a poker hand by trading cards with your friends!   Building poker hands unlocks slot machines where you can Win chips to buy Special Weapons and Perks in the game to help you beat levels faster. Compete with friends to see who can get the top score!,Play Legend of Ace - Casino Quest now!",,,"  1,000 - 5,000  ",18-Mar-16,1.6, 53M  ,,157,4.2,Legend of Ace – Match 3 Quest
      4.1 and up    ,Adventure,"Walkr, named Best of 2014 by App Store, encourages you to walk more while also exploring the boundless galaxy!,One small step for you. One light-year for Walkr! Hop aboard the fantastic Walkr spaceship and start your adventure across the boundless cosmos. On a rocket built by an 11-year-old genius, you’ll use your “walking energy” to fuel the ship, allowing you to discover more than 50 fascinating planets, like Caramel Apple, Octopus Cavern, Heart of Flames, and more! Throughout the universe, you’ll also encounter delightful lost space creatures who will need your help along the way. It’s truly the adventure you’ve been waiting for!,Walkr is the second fantastic offering in a series of health-conscious games from Fourdesire, creators of Plant Nanny, a fun sim which reminds users to drink water daily, and already has more than 2 million players!,= FEATURES = ,- FREE TO PLAY,- Build your own galaxy and devise new ways to increase your galaxy's population,- Accurate pedometer,- Explore the ever-expanding, boundless universe,- Undertake missions to help the many adorable creatures across the galaxy find their homes,- Visit and say hello to your friends’ galaxies,- Grow with Walkr: earn 40+ awesome achievements and show off your collections.,= TURN EVERY STEP INTO ENERGY =,- Just put phone in your pocket, and Walkr will automatically record the number of steps you've taken and convert them into ""walking energy"" for your spaceship,- Walkr tracks and records your daily calorie burn and recommends a daily goal,- Walkr is designed for minimal power consumption and run 24/7 in the background. However continued use of GPS running in the background can dramatically decrease battery life.,IMPORTANT NOTE,Some phones simply can not track steps if the screen is locked. It's not a bug of the app but we'll do our best to cover phones as many as possible.,Have any problems or suggestions? We would love to hear from you! You can reach us for support at ,service@fourdesire.com, ,Find us on ,http://facebook.com/walkrgame,Visit us at ,http://walkrgame.com/en,Privacy Policy and Term of Service: ,http://www.walkrgame.com/terms",,,"  50,000 - 100,000  ",19-Mar-16, 0.9.5.4  , 65M  ,,"6,264",4.6,Walkr: Fitness Space Adventure
      2.3 and up    ,Casual,"The Misty Shore holds mysterious secrets to be uncovered! Do you dare go there?! Hunt for artfully hidden items among the spooky scenes.,FREE PLAY,Choose exactly how you want to search for items. Find items by their Picture, Silhouette, Word, or Random combination. Play Casual rounds with no time pressure, or more challenging timed modes.,CAMPAIGN MODE,Challenge yourself to complete the map of 100 beautiful levels with increasing difficulty. Hunt for hidden objects in a variety of ways, play timed levels and fun bonus rounds.,HD IMAGES WITH ZOOM,Zoom and pan the beautiful HD images. Tap on the search objects to enlarge them.,COINS AND DAILY REWARD,Use coins earned while completing levels to unlock more content. Try your luck in the Daily Reward for bonus coins!,MINI GAMES,Have fun and earn extra coins by playing the Match 3 and Memory Mini Games.,AND MUCH MORE,Hints available for when you get stuck, 3-star ratings and highscores, change your avatar, and a purchase option to hide all ads and buy coins. Plus lots more!",,,"  5,000 - 10,000  ",26-Feb-16, 1.0.4  , 41M  ,Top Developer,140,4.3,Hidden Object - Misty Shore
      4.0 and up    ,Sports,"Football Master - Chain Eleven is an innovative Football Managerial Game. The player is a legendary Football Manager who builds his own club from scratch to a world class champion via Scouting, Training, and playing Tournaments.,Players will acquire famous football stars to compete with other clubs and have the chance to challenge the Top Leagues of the world. They can also form Alliance with friends and compete for the top ranks in Super League.,    ,Football Master has a comprehensive attribute database of over 4000 Football players, along with each player's photo, 3D portraits and unique in-game progression feature. Football Master also features 3D match experience, easily matching the qualities those offered by PC's. ,Together with the powerful AI engine, this game gives users a realistic and lively match environment that by far outperforms its peers.,Exclusive Game Features:,*  Official FIFPRO licensee,*  Intriguing 3D Match experience ,*  Cutting edge game innovation,*  World class AI Performance,*  2000+ Real Players,*  Club Management with world class features,*  Competitive match formations and strategies,*  Acquire Star players by Scouting and Trading,If you like games like Top Eleven or PES Manager I think you'll like this one!,Support：,Visit ,https://www.facebook.com/FootballMasterChain11, or contact us in game by going to Setting -> FAQs,© Gala Sports Ltd. and Mobcast Inc.,The use of images and names of the football players in this game is under license from FIFPro Commercial Enterprises BV. FIFPro is a registered trademark of FIFPro Commercial Enterprises BV.",,,"  1,000 - 5,000  ",10-Mar-16, 2.1.5  , 50M  ,,19,4.4,Football Master - Chain Eleven
      3.1 and up    ,Adventure,"Hold your finger on your screen and dodge hordes of foul creatures and dangerous traps.,Go as far as you can to set your highest score and compete against friends.,Collect crystals to buy and upgrade special items that will help you along the way. You can also pick up special power ups to becoming even more powerful.,How long will your adventure be?,- Simple one touch gameplay,- Each game is totally random,- More than 10 items to collect and upgrade,- More than 30 achievements to complete,- Discover beautiful worlds ,- Challenge your friends on Facebook and beat their score!",,,"  100,000 - 500,000  ",11-Mar-16, 1.0.6  , 35M  ,Top Developer,"2,258",4,Road to be King
      2.3 and up    ,Simulation,"Tractor Farming Simulator is the farm simulator where you can manage your own farm and harvest your crops. In this game you will start to make the ground ready and with the cultivator you can achieve this. But you need to do it before you run out of gas otherwise you have to pay for a refill of your gas. This game is the ultimate Tractor Farmer Simulator and will let you enjoy all the aspects of having your own farm. ,In Tractor Farming Simulator  you have to do everything a farmer needs to do for his harvest so use the cultivator, plant seeds, water the plant, harvest your crops and sell it. When you have sold your harvest you unlock some new ground what needs your real tractor farming skills  ,Every stage of farming is a mission in this tractor farm simulator, so you can do a lot of real farm trartor simulator  stages. ,Not only will you drive in your tractor you will use for the harvest a combine. ,Features of this Real Tractor Farming Simulator ,* Play a real tractor farmer simulator,* Enjoy all stages of having a farm ,* Get out in the field and harvest your crops ,* Realistic tractor farming simulator ,* Manage everything at your own farm ,* Drive tractors and a combine,Become a real tractor farmer and manage your fields in this real farm tractor simulator. Can you sell your harvest for the top prize or will you get nothing? ,We hope you will like this tractor farmer simulator and rate it on the play store. ,Don’t forget to enjoy also our other free mobile games",,,"  50,000 - 100,000  ",25-Feb-16,1.2, 37M  ,,378,3.8,Tractor Farming Simulator
