operatingSys,subcategory,description,what_is_new,url,NumInstall,DatePublished,softwareVersion,size,topDeveloper,reviews_num,Num_star,app_name
      4.0 and up    ,Simulation,"Garbage truck simulator 3D a new fun and exciting 3D parking game!,Take a seat behind the steering wheel of a garbage truck, and take out the trash that is waiting for you! Transport the garbage in 50 challenging garbage truck simulator 3D levels. It's your job as a Garbage truck driver to get to the locations and clear up all the trash produced by the companies on a industrial park. Garbage truck simulator gives you the best 3D parking game experience. Experience how it feels to drive a garbage truck around town. ,Looking for a real truck driver challenge, then look no further.,This 3D parking game is unique with the challenging driver missions, set in a epic looking 3D environment. Drive around on the industrial area, make sure you pick up the trash as fast as possible. Earn better garbage trucks, are you the driver that can complete all the 3D parking missions. ,What makes the challenge,Well driving around in a big rig garbage truck is a totally different thing then driving around in a 3D city then sport cars, city buses or any other small vehicles. This is real heavy equipment, you have to watch the turns you make. First you start of in easy to play and easy to understand levels, but as you progress through this 3D parking game it will get harder and harder till the end. Are you up for this 3D parking game challenge?  ,Garbage truck simulator 3D - 3D parking game features ,Real life garbage truck simulator and 3D parking game experience,Awesome looking 3D industrial area to drive around and take out the trash,50 really challenging garbage truck simulator missions ,Time is not on your side make sure you finish as fast as possible,Easy to understand controls with the on screen steering wheel, acceleration, and learn how to switch gear like a parking pro ,Facebook - ,https://www.facebook.com/VascoGames,Twitter - ,https://twitter.com/VascoGames,YouTube - ,http://goo.gl/HChVVx",,,"  10,000 - 50,000  ",13-Apr-16,1, 35M  ,Top Developer,112,3.7,Garbage truck simulator 3D
      2.3 and up    ,Casino,"***The latest and greatest FREE slots game***,It's our first 3D slots!,Titan Slots III is packed full of special quests, and each machine has its own exclusive 3D character to take you on a step-by-step journey through the world of the Titans. Unlock the mystery of the Titans and experience the awesome fun of this fantastic adventure.,Titan Slots III's huge variety of gameplay will make you feel like you're really in Las Vegas, all from the comfort of your phones and tablets.,If you're a fan of slots, then you won't want to miss Titan Slots III.,Stand-out features:,- Huge variety of slots, with each machine having its own exclusive 3D character!,- Huge payouts will give you an experience like you've never had before!,- Bonus games, free spins, and special gameplay modes designed for never-ending thrills!,- Bonus slots: special machines with awesome bonuses and undeniably cool payouts. It's truly a treat for the senses!,- All new 3-star quest feature that provides a greater challenge.,- Amazing worlds of unmatched size.,- Brand new building system that's truly brilliant!,- Updated with new slots regularly; the fun never ends!",,,"  10,000 - 50,000  ",1-Apr-16, 1.0.11  , 76M  ,,505,4.2,Titan Slots III
      2.3 and up    ,Casual,"A skill-based arcade game! Professor Pickaxe & Dr. Dodo join forces to push the limits of acceptable palaeontology!,Build weird dinosaurs & launch them - will they land on target or be eaten by a giant lava dinosaur? Collect coins to fund digs in your search to complete your museum collection!",,,"  10,000 - 50,000  ",20-Apr-16,,,,358,3.6,Launchasaurus
      4.0.3 and up    ,Casino,"Welcome to Double Luck Casino! Take the thrill of free Las Vegas casino slots with you on the go and play on your Android device! Experience unique, brand-new features like MEGA JACKPOT, FEVER TIME, and WILD WILD! Win big payouts, huge bonuses, and multiple jackpots! Download now to join millions of others in the #1 free, social casino slots craze sweeping the world!  ,Double Luck Casino's exciting, interactive, social gaming experience is like no other with a variety of authentic slot machines, characters, and unlockable features! Plenty of daily rewards and events to win FREE COINS and spins, SHARE your wins and achievements with your friends, and compete with other players in live, worldwide tournaments and boost your real-time rankings. Plus, with new slot machine releases every week, the thrill of free Las Vegas casino slots never subsides as there is always another reel to spin at Double Luck Casino!,* Classic slots with a modern twist! ,* Compete with your friends and others around the world with our live-tournaments and real-time ranking system,* FREE Coins and Spins, HUGE bonuses, & multiple JACKPOTS! ,* Experience our unique feature, FEVER TIME! ,* A chance to win 4 JACKPOTS IN 1 with our exclusive MEGA JACKPOT!,* Enjoy the thrill of winning anytime, anywhere right on your Android device - connect via Facebook and share your achievements and invite your friends for additional bonuses!,* 500,000 FREE COINS for new players! What are you waiting for?!?!,LIKE and follow Double Luck Casino on Facebook for even more exclusive offers and bonuses! ,http://www.facebook.com/doubleluckcasino,Don't forget to rate and share your feedback with our community. Your opinion and input is extremely important to us. ,Download Double Luck Casino now, spin the reels, and win big at the world’s #1 free Las Vegas casino slots!,*** This product is intended for use by those 21 or older for amusement purposes only ***,----,개발자 연락처 :,15thFl.,Sung-do Bldg, 207, Dosan-daero, Gangnam-gu, Seoul, Korea,Welcome to Double Luck Casino! Take the thrill of free Las Vegas casino slots with you on the go and play on your Android device! Experience unique, brand-new features like MEGA JACKPOT, FEVER TIME, and WILD WILD! Win big payouts, huge bonuses, and multiple jackpots! Download now to join millions of others in the # 1 free, social casino slots craze sweeping the world!,Double Luck Casino's exciting, interactive, social gaming experience is like no other with a variety of authentic slot machines, characters, and unlockable features! Plenty of daily rewards and events to win FREE COINS and spins, SHARE your wins and achievements with your friends, and compete with other players in live, worldwide tournaments and boost your real-time rankings. Plus, with new slot machine releases every week, the thrill of free Las Vegas casino slots never subsides as there is always another reel to spin at Double Luck Casino!,* Classic slots with a modern twist!,* Compete with your friends and others around the world with our live-tournaments and real-time ranking system,* FREE Coins and Spins, HUGE bonuses, & multiple JACKPOTS!,* Experience our unique feature, FEVER TIME!,* A chance to win 4 JACKPOTS IN 1 with our exclusive MEGA JACKPOT!,* Enjoy the thrill of winning anytime, anywhere right on your Android device - connect via Facebook and share your achievements and invite your friends for additional bonuses!,* 500,000 FREE COINS for new players! What are you waiting for?!?!,LIKE and follow Double Luck Casino on Facebook for even more exclusive offers and bonuses!,http://www.facebook.com/doubleluckcasino,Don't forget to rate and share your feedback with our community. Your opinion and input is extremely important to us.,Download Double Luck Casino now, spin the reels, and win big at the world's # 1 free Las Vegas casino slots!,*** This product is intended for use by those 21 or older for amusement purposes only ***",,,"  1,000 - 5,000  ",15-Apr-16,1.1, 32M  ,,35,3.6,Double Luck Casino Free Slots
      2.3 and up    ,Casual,"Graze the lands of splendor with these beautiful yet fierce, gentle yet mighty creatures that will put you in awe!,Have fun swapping and matching gems in our addictive and beautiful bird-themed Match 3.,ADDICTIVE GAMEPLAY,Swap gems and trigger awesome combos. Create fun powerups and watch them destroy groups of gems.,TONS OF CONTENT,Play through a whopping 100 levels featuring different layouts and challenges, with beautiful backgrounds.,VARIED CHALLENGES,Complete different challenges as you progress through the game. Achieve score targets, gather ingredients, collect items or clear blocks to finish the levels!,FUN BOOSTERS,Use boosters to help complete challenging levels. Destroy all items of the same color, wipe out rows and columns, or trigger bombs!,AND MUCH MORE,Earn 3-star ratings, track your highscores, and watch videos to earn extra gems and lives.,Powered by Dolby® on supported devices",,,"  1,000 - 5,000  ",10-Apr-16, 1.0.0  , 48M  ,,32,4.5,Match 3 - Majestic Mares
      2.3.3 and up    ,Simulation,"Go offroad and kick up some serious dirt in the latest, all thrills offroad truck racer simulator. Get all access to a huge open world filled with places to explore and collectibles to grab! Choose from tons of amazing offroad 4x4 racing trucks, unlock them by completing challenges and collecting special items spread throughout the huge open map!,Get ready and rev your engines to explore wherever you want with tough, strong trucks, choose from all sorts of offroad vehicles to climb the steep hills and mountains to reach the tallest peaks of the map. Watch all of the destruction as you crash your way through the interactive environment, smash into fences, walls, postboxes, fire hydrants, lampposts, and more!,With over 200 collectibles in this huge detailed world, you'll be having awesome time exploring. The more you collect, the better trucks you will unlock which will help you explore even more of the world! Each truck comes with it's own very unique set of skills to help you navigate through this cool truck simulation.",,,"  10,000 - 50,000  ",15-Apr-16,1.04, 37M  ,,89,3.7,Hill Climb Offroad 4x4 Racing
      2.3 and up    ,Action,"Part 2 of a brand new adventure, from the makers of the hit adventure series, Prison Break: Lockdown.,You, a hardened con with a history of prison breaks, is sent to serve the rest of your life sentence at Alcatraz.,Alcatraz is best known as most infamously brutal and inescapable maximum security prison.,Prison housed some of America’s most notorious criminals, escape artists, gang leaders and general trouble makers. You were held under the most secure and regimented conditions, in the virtually escape-proof environment on a rocky island in the middle of San Francisco Bay. To the men sent there, Alcatraz was the end of the line.,Solve the puzzles, discover the hidden objects, manipulate the prisoners and guards, use your skills and do whatever it takes to escape.,No inmate ever successfully escaped from Alcatraz Prison, can you become an inmate who destined to escape from Alcatraz ?,↗ An addictive prison escape game!,↗ Great, challenging and fun puzzles!,↗ Hidden objects, locks & keys and more challenges await!,↗ Addicting mini puzzles!,↗ Gorgeous graphics and different themed rooms!,↗ Easy and fun to play!,Visit Facebook for HINTS and BUG REPORTS: ,https://www.facebook.com/pages/Amphibius-Developers-Inc/465722280238627,Contact us if you have problems or comments with the app.",,,"  10,000 - 50,000  ",6-Apr-16,1, 83M  ,,842,4.2,Prison Break: Alcatraz (Free)
      2.3 and up    ,Simulation," Become a real police driver, you just have to go back to school!  , ,But not just any school, the state police academy .In this police game you will be the new police recruit want to grow into real cops to roam the streets of their hometown and become legendary heroes. They will be a force to be reckoned with. Civil law persist that they know what they’re doing, how better then to go back to school !.  , Police Academy Driving School , is waiting for the new legendary police cop to arrive, are you the one? , Hot pursuit is one of the things you need to learn ! , Police Academy Driving School , will not teach you how to catch bad guys with a gun, but rather teach you to catch them with your police car . Most of the time you will be in your police car , so why not teach you when your are in police car ! It is a police game after all. ,An important note is that not everything you do during this police training is legal, so civil right will not be upheld when you break the law. You need to break the law before you can protect it right? , 6 epic police cars waiting to start the next hot pursuit ! , ,Before you drive off in your police car you need to put the civil police sirens on or you get a fine from your instructors. This will result in a lower score on your grade list, and if your grade is to low, you will be banned from this police academy. This police game will not go easy on you, next to the sirens you need to watch your speed and do not cause any crashes to the civilians. There is a civil war brewing, please finish your course as soon as possible to help the civilians. , , , Police Academy Driving School , - Game Features: , ,▶ To stop the civil war, you need to finish this and become a real police agent ! ,▶ Finish the academy with flying colors ! ,▶ A brand new police game with real fines and scores to help you learn !,▶ Police game with a real message, always obey the traffic rules ! , *** ANY IN GAME PURCHASE WILL REMOVE ADS FOREVER ***,We’re on Twitter, Facebook and more - find us on your favourite networks to hear about our newest games and other news updates:,Facebook - ,https://www.facebook.com/MobileGamesbv,Twitter - ,https://twitter.com/mobilegamesbv,YouTube - ,https://goo.gl/snGH7I",,,  50 - 100  ,19-Apr-16,1.3, 46M  ,,73,3.8,Police Academy Driving School
      2.3 and up    ,Casual,"Celebrate Dragon Story's 4th Anniversary by hatching, raising, and breeding over 500 Dragons on magical islands! Raise a village of dragons from babies to epic adults and breed them to discover new species!,Become the best Dragon Caretaker - you can be the first to discover the ultra rare Diamond Dragon! ,Introducing the ALL NEW Leaderboard events! Compete with your friends and other community members for rare, exclusive prizes. Do you have what it takes to come in 1st place?, DRAGON STORY FEATURES:,- COLLECT strong, mysterious, and fun dragons from over 20 species! Each dragon moves with a lively, and sometimes quirky, personality!,- BREED different dragon types to hatch new hybrid dragon eggs! Can you DISCOVER the rare dragons from each color combination?,- BATTLE your dragons to win awesome prizes and compete in Tournaments!,- GROW magical food on farms to feed your dragons. Then watch them grow and evolve through 4 unique stages!,- WIN new dragon eggs, habitats and decorations by competing in Dragon Tales events and World Events with bonus community prizes!,- DECORATE your islands with colorful habitats, castle towers, flowers, and more!,- Stunning graphics, animations, and sounds bring your dragon city to life!,- Invite your Facebook or Storm8 friends to play with you. Gift GOLD and help each other raise dragons!,- New dragons and events released weekly!,Which dragons will become your favorite? Mighty Fire Dragons, whimsical Air Dragons, mysterious Magic Dragons and many more await you in Dragon Story!,Dragon Story is an online only game. Your device must have an active internet connection to play.,Storm8-studios, a Storm8 studio, is the #1 Mobile Social Game Developer on Android.,Use of this application is governed by the Storm8-studios Terms of Service. Collection and use of data are subject to Storm8-studios's Privacy Policy. Both policies are available at www.Storm8-studios.com/terms and www.Storm8-studios.com/privacy,Please note that Dragon Story™ is free to play, but you can purchase in-app items with real money. To delete this feature, on your device go to the Google Play Store, tap the Menu button, select Settings > Use password to restrict purchases. Then follow the directions to complete setup. In addition, Dragon Story™ may link to social media services, such as Facebook, and Storm8 will have access to your information through such services.,Follow Storm8,www.storm8-studios.com,facebook.com/storm8,twitter.com/storm8",,,"  100,000 - 500,000  ",23-Mar-16, 2.4.0.1s53g  , 56M  ,Top Developer,"2,244",4.3,Dragon Story:Big Birthday Bash
      2.3.3 and up    ,Arcade,"Stack up the tiles correctly to clear lines! ,✓ NEW FREE 3D tile matching (blocks matching) puzzle game,✓ Incredibly simple yet extremely addictive game play,✓ Stunning 3D graphics,✓ Astonishing music and sound effects,✓ Truly immersive gaming experience,✓ Play for the high score, compete with others from all over the world on leader boards,✓ Amazingly simple controls - slide left/right/down,Play it now!",,,"  10,000 - 50,000  ",17-Apr-16,,,,296,4.3,Jengris Puzzle 3D
      4.0.3 and up    ,Casual,"Welcome to the underworld, which is fraught with many mysteries and experienced. You can try yourself as a hunter slugs, small monsters that can change shape. Collect all the slugs and earn maximum points.,Learn all the secrets of the Earth's center and the underground race.,Will your team to catch all slugterra? Catch slugs, search tips, score points! But be careful not to Zaden evil slug!,A wonderful game for boys and girls with their favorite characters cartoon,FEATURES,★ An addictive puzzle game for all ages, based on the beloved cartoon,★ Colorful graphics of the underworld,★ Wonderful sound effects!,★ Convenient control with which to handle any child ,★ Free games without wifi or internet ,Free educational games for children and adults,Please support us by ratings and reviews. Your feedback will help us make the app even better!",,,"  10,000 - 50,000  ",28-Mar-16,2, 21M  ,,205,3.7,Adventure slugs
      3.0 and up    ,Casino,"Vulkan These slot machines from the best casino now with you. Do not miss the chance to get a daily bonus and win the jackpot.,In our casino a huge selection of both classic slots and novelties from the world of slot machines. The rules do not differ from slot machines in other casinos - 5 reels, 10 paylines to bid, as well as bonus games, doubling and nice prizes.,► Features slots:,★ A wide range of slot machines: Starburst, Ultra Hot Deluxe, Silver Fox, Piggy Riches, Monster Lab, Pharaoh's Gold, Twin Spin ..,★ Optimized interface for mobile devices,★ High-quality modern graphics and sound design,★ Fast and smooth animation, spectacular special effects,★ Daily promotions and prize draws, bonus spins, jackpots,► It is important to:,★ For the game need a constant internet connection.,★ The slots are used chips - virtual currency, stocks of which it is possible to fill the in-game store.,★ You can play slot machines Vulkan only upon reaching the age that the law recognizes your country of residence.,Look for updates every week, participate in daily actions, win the jackpot in the casino Vulkan. Let the luck is on your side!",,,"  50,000 - 100,000  ",25-Mar-16,1.1, 760k  ,,"1,283",4.6,Slots Vulkan
      2.2 and up    ,Casual,"Be one with nature and try living in a Treehouse!,Experience living a simple life with nature firsthand in these gorgeous treehouses of all types. Rise and shine with the melodic chirps of the birds and fall asleep with the relaxing sounds of crickets, all while being comfy in your chosen treehouse, filled with Hidden Differences. Can you spot all the differences?,CASUAL PLAY,Relax and take your time finding the differences among the beautiful images.,CHALLENGING MODES,Challenge yourself with harder difficulty modes. Feel your pulse rise as the number of differences increases and the time limit runs down! Can you beat the tricky ""black and white"" or ""mirror"" modes?,ZOOM IT,Use the built-in zoom functionality to spot the differences like a hawk!,LOTS OF LEVELS,With 100 levels, there are plenty of differences to get stuck into.,HELPING HAND,Let the Cauldron of Wisdom guide you through those difficult levels.,MORE FUN,Try your luck in the magical Dunkin' Pumkin mini-game and win great prizes!,Game Features:,- Relaxing find the difference game!,- Challenging game modes!,- Zoom functionality!,- Lots of exciting levels!,- Helping hands available!,- Powered by Dolby® on supported devices",,,  100 - 500  ,21-Apr-16, 1.0.3  , 45M  ,,21,4.8,Hidden Difference - Treehouse
      2.3 and up    ,Simulation,"Truck simulator 2016 is a real driving simulator game in which you have a drive of  American truck to be a real truck driver. You have a variety of trucks to transport different things and can also do 3d truck parking.,Enjoy the realistic environments of transporter truck. Carry on  the daily transportation  as cargo truck driver and feel the adventure of simulation game.Transporter truck gives you the best experience of truck driving. Fulfill all your dreams of truck transportation.",,,"  5,000 - 10,000  ",15-Apr-16,1, 43M  ,,184,4,Transporter Truck Sim
      2.3 and up    ,Simulation,"Ever wanted to drive Hawk cars? Maybe fly an airplane? This game is perfect for you! Now you can drive your super Hawk sports car do stunts and drifts in dirty off-road or fly your car like an airplane, feel like a professional aircraft flight pilot. You are free in a world that you can do what you want.,Fly through amazing islands! Discover beautiful landscapes!,Fly around the World and become the best flying car pilot!,Flying Car : Helicopter Car 3D is made for all fans of free car driving games, Simulation games and Airplane Flight games,FLYING CAR : HELICOPTER CAR 3D - GAME FEATURES:,✔ Test your Car Driving Skills,✔ Improve Plane Flight Ability,✔ Stunning HD Graphics,✔ Beautiful Mountains and islands,✔ Realistic and dynamic car physics,✔ Advanced airplane helicopter flight physics,✔ Easy and Free to use,✔ No WiFi? No Problem.,✔ Offline Play,Install now and feel the best airplane flight  helicopter experience!",,,"  1,000 - 5,000  ",4-Apr-16,1, 32M  ,,49,3.7,Flying Car : Helicopter Car 3D
      2.1 and up    ,Action,"Infinity Sword is #1 stunning fantasy fighter game that combined intense action and robust strategy. From its spectacular swordplay to its breathtaking crossbow shootings, Infinity Sword offers action-packed, adrenaline-fueled combat experience with an immersive, intriguing story-line.,As it has been for all in your bloodline, this is your birthright – to free your people and rebuild a powerful kingdom. You must pick up your sword blade, crossbow or war hammer and battle against endless waves of dark monsters. Crush your enemies, humiliate demon bosses, and be the one to rule the kingdom. The game also lets you build a castle, control the action, and train elite troops to fight against enemy armies on battlefield. Slash, shoot, and cast devastating spells now!,Game Features:,- Create, evolve and customize your hero with epic weapons,- Devastate your enemies with intuitive controls,- Journey through different locations full of menacing demons,- Compete against worldwide players and dominate the leader boards",,,"  100,000 - 500,000  ",20-Apr-16, 1.2.6  , 19M  ,Top Developer,"4,649",4,Infinity Sword
      2.3.3 and up    ,Adventure,"DOT Fly: Fly as high as you can avoiding pipes.,[How to play],* Tap to to fly.,* Avoid pipes (Don’t Touch The Pipes).,* Share your best score over social media and compete your friends.",,,,19-Apr-16,1," 1,012k  ",,9,4.1,DOT Fly
      4.0 and up    ,Education,"The difficulty of being a parent or a teacher is not teaching a child how to read and write, but ensuring that a moment of curiosity and effort turns into fun and love for reading. ,The teaching method used in the game we propose to learn how to read and write is inspired by the phonic-syllabic method: each word is built by the child dragging some funny and crazy animated letters!,FEATURES AND OBJECTIVES ,- more than 50 words;,- engaging and fun animations,- recognition and memorization of the alphabet,- organization and management of the space on the sheet/tablet, for the alignment of letters, to learn and memorize details of language phonemes (eg. the ""gn"", ""gl"", ""cu"", ""qu"", ""sc"" sounds), for correct spelling.,OTHER INFO,The game can be used:,- as a game for children aged four-eight, either with an adult or on their own;,- as a teaching aid in preschool and early primary school age;,- as a rehabilitation tool for children with specific disorders in reading or writing or in case of learning difficulties,Love ""AZ Learn alphabet for toddlers""?,Like us on Facebook: ,https://www.facebook.com/games4toddlers,Follow us on Twitter: ,https://twitter.com/a3bgamelab,For information visit our website: ,http://www.a3bgamelab.com/,Contact us: ,a3bgame@gmail.com",,,"  1,000 - 5,000  ",12-Apr-16, 2.0.0  , 22M  ,,19,3.7,AZ Learn Alphabet for Toddlers
      2.3 and up    ,Casual,"Candy Happy Sweet Blast,It's the best casual match-3 game!,Exciting puzzle game with sweet candies! Enjoy tasty sweet It's candies crunch time, whip your way to make tasty candies splash!Enjoy in your jolly candies fun and show off the mania power of candies.,+++ FEATURED +++,- 100+ well-designed levels ,- Find big matches to create delicious spot for explosive combos.,- Powerful boosts help to clear obstacles!,- Fresh and beautiful style,- Bright and vibrant graphics & effects!",,,"  10,000 - 50,000  ",9-Apr-16,3.1, 17M  ,,240,4,Candy Happy Sweet Blast
      2.3 and up    ,Casual,"Fancy a cup of tea?! Or how about a coffee or some cupcakes?,Tea Time is a jigsaw-like game brimming with stunning HD artworks. Solve 20 beautiful, hand crafted puzzles as difficulty increases. Can you become the hidden piece master?,Main features:,- Unique puzzle game mechanic,- 20 hand-crafted backgrounds,- Beat your best times,- Daily rewards,- Replay for high scores,- Become the hidden piece master!,- Powered by Dolby® on supported devices",,,"  1,000 - 5,000  ",10-Apr-16, 1.0.2  , 22M  ,,33,4.8,Hidden Pieces - Tea Time
      2.3.3 and up    ,Trivia,"This app will stimulate the 4 key areas of your brain: Memory, Concentration (Attention), Problem-Solving (Analysis) and Calculation.,It’s like exercise for your brain but fun!,If your job does not allow you to train your memory, mental agility and sharpness of the brain, you should seek complementary activities outside of work that will help keep your brain in shape.,Don't forget that our brain can also be trained!,This mental games adjust their difficulty to match your skill level and continuing growth.  ,The variety, diversity and complexity of stimulation that your brain receives can make a significant difference regarding its health.,Regular training will keep your brain tuned and challenged. ,Our goal is to decrease boredom and increase the smart fun!,It's Free, It's Fun and it's Fantastic for your brain, what are you waiting for??,Leave a comment if you liked it, we read and appreciate all your comments!,:)",,,"  10,000 - 50,000  ",15-Apr-16, 1.0.2  , 11M  ,,253,4.5,Brain Games: Mental Training!
      2.3 and up    ,Casino,"Play the best Heavy Metal Free Slot Machines today! Right from the Las Vegas Casino! An explosive mix of Metal and Casino Thrills is waiting for you in this outstanding slots game designed specially for mobile devices. ,And it's really Wild because not only it will substitute any symbol to form the winning combination but also it will expand to fill the entire reel (giving you x3 Wilds) and trigger one Free Spin for you! So prepare to win really big!,We made everything to increase the payouts and brought them to the highest level! All of this together with the hard riffs of electric guitar will make your Casino experience unforgettable. You will love this Slot machine for outstanding graphics and powerful sound! Furthermore, the effects are also exemplary. ,Slot Machine Features,- Different Slot Levels,- Mind Blowing HD graphics and sound,- New Free Slot Machine added every 3 days,- Huge wins and payouts,- 5000 free coins on the house,- Free Spins ,- Exciting Bonus games and spins,- Free daily bonus coins,- Internet is not required to play,- Freezing Wilds, Expanding Wilds,Play the best Heavy Metal Free Slot Machines! Download today and get free coins!",,,"  5,000 - 10,000  ",11-Apr-16,,,,63,4.4,Heavy Metal Free Slot Machines
      4.0.3 and up    ,Arcade,The world has gone crazy – Everyone is hungering for OIL! Stretch out the pipe in order to strike oil and get ready to drink gallons of the stuff. Be prepared for astounding rewards and unlock funny creatures as you continue the quest for oil. It is the ultimate time waster with simple game play that is easy to pick up but difficult to master. How far can you get in this mystical wasteland?,,,"  50,000 - 100,000  ",19-Apr-16, 2.2.1  , 36M  ,,"1,972",4.2,Oil Hunt
      2.3 and up    ,Casino,"Ancient Druids Slot Machines free slots casino is the most magical slot machines you will ever come across, because that is full of ancient magic. It is full of everything you will want to know about mystic rituals of great druids. And joining you in this free slots game will be Master druid, the most famous magician of Celtic countries.,Set out on a journey into the casinos of Las Vegas where your co-player is none other than mysterious druids. Win massive jackpots and bonuses after playing on the most mysterious game of slots for free. There are tons of games to choose on this five-reel slot machine.,For most authentic, luxurious, and realistic free pokies experience outside of the famous and expensive casinos of Los Angeles, download Ancient Druids Slot Machines casino now.Joining the gang gives you 5,000 points. Play well and you can continue to grab millions of dollars of fantastic money that the most Las Vegas discos would rather hide., ,Download to start playing on this five-reel, high-definition (HD), and 20-machine slots machine. Playing slots was never so interesting.,Download Ancient Druids Slot Machines for free now.,Key features,- Incredible payouts,- Different ways to win,- Most authentic experience,- 5000 free coins to get you going,- High-definition (HD) graphics,- Multiple customization options,- Regular updates,- Massive bonuses",,,"  10,000 - 50,000  ",30-Mar-16,,,,767,4.5,Ancient Druids Slot Machines
      4.0.3 and up    ,Puzzle,"Dr. Link is a simple logic puzzle involving finding paths to connect dots in a grid.,Link all the matching dots on the grid with single continuous lines.,SUD Inc.",,,"  50,000 - 100,000  ",6-Apr-16,1.04, 3.1M  ,Top Developer,359,3.9,Dr. Link
      3.0 and up    ,Puzzle,"If you’ve played and loved Dynomite! and similar games and want a new fun & mind blowing challenge, Witch Puzzle Cat: Bubble Pop is the game for you. Fun gameplay with hundreds of colorful orbs will give you the most exciting and relaxing experience.,With simple and innovative gameplay, Witch Puzzle Cat: Bubble Pop  is waiting for you to join the fun and have the time of your life. The game will require wits and reflexes as well as your puzzle solving skills to complete. Let’s explore the game with us:,Features games:,-	More than 150 match-3 puzzles and worlds to explore,-	Easy to play, hard to master. Try to get all 3 stars of each level,-	Cute & eye catching graphics,-	HD graphics, well made animations and great sound effects,-	Various combo moves to help you on your way,How to play:,The mission is easy, match 3 or more balls of the same color to clear the map as quickly as possible. ,Destroy the balls to release our kittens being held in captive.,-	Rescue to required number of kittens before advance to the next level,-	Limited supply of balls so you have to think before you shoot,-	Black & spiky balls will provide challenges,-	The more scores you get, the more coins you collect,Go in your journey in this sage alone or compete with friends to see who has the highest scores. ,Witch Puzzle Cat: Bubble Pop is a popular & entertaining game that is appropriate for all ages. As the game is free of charge, we’ll need your ratings and support so we can continue making more and more amazing games.,Have lots of fun and relaxing moments with our video game. Thank you!",,,"  10,000 - 50,000  ",12-Apr-16,1.2, 36M  ,,374,4.5,Witch Puzzle Cat: Bubble Pop
      4.0 and up    ,Puzzle,"Hello, fans of hidden object games! If you like visiting haunted places and playing games which transform you into a perfect haunt detective, you're at the right place! Enter our magical haunted manor and get ready for the most interesting haunted quest! Discover all the house secrets in the land of the haunted worlds! If you like playing “fantasy games” with vampires, enchanted castles, witches, and ghosts, you're going to enjoy playing “Haunted House Hidden Objects”! The best collection of “haunted house games” is waiting for you! Download now and enjoy your journey to the mystery manor!,Features:,More than 1000 hidden objects to find!,Amazing HD graphics – 3D environment!,Text mode - good for revising vocabulary!,Collect at least three stars to move on to the next level!,Collect the maximum amount of points and beat the clock!,Use hint system to find an item!,Hidden Objects Haunted House is a new 2016 “hidden object game” with beautiful graphics and intuitive controls! Enjoy your expedition to a haunted mansion in these scary haunted house games! Ask yourself can you escape the haunted house while you're looking for “hidden objects”! If escape games, mystery games, and puzzle games are your thing, you will be thrilled to find new hidden object game 2016 with stunning levels and interesting gameplay! Get ready for a scary adventure that this hidden object haunted house games free offer! Find objects in breath-taking pictures of “haunted houses” and feel the fear! Join the evil ghosts in the haunted hollow and reveal the mystery of the haunted castle! Hidden object games free are waiting for a true detective like you! Grab your magnifying glass and enter the hidden object world! Look for hidden objects in pictures of a haunted castle, haunted manor, haunted hotel, and other haunted places! Enjoy!,Do you like playing “hidden objects games”? If so, you have a chance to look for hidden objects in a haunted house as quickly as you can. Hurry up and discover hidden things in pictures of an enchanted castle! Be a real haunt detective and look for enchanted ships, enchanted potions, and other magical things. Enter the land of fantasy and mystery and start playing “hidden object haunted house”! You surely enjoy playing “haunted games” with a haunted room in a haunted castle and that is exactly what we have created especially for you! Look for hidden pumpkins, lamps, animals, and flowers! Join the mystery society and solve the mystery case! If you like photo puzzles, this collection of “hidden games” will take your breath away! The graphics is so enchanting and interesting! Hidden object free games in a “haunted house”, enchanted castle, and mystery island are waiting for you! Escape the everyday boredom today with mystery games free! Reveal all the house secrets with the best adventure games! Find objects in a room as soon as possible and have tons of fun! Haunted mansion is waiting for you!,Haunted house hidden objects for girls and for boys! If you're a true hidden object games addict, here is our brand new collection of haunted house games which will provide you with a thrilling experience! Enjoy visiting haunted places: a hotel, a hollow, a manor, a room! Get ready for an amazing hidden object adventure while you enjoy amazing levels and beautiful hidden objects! If fantasy games are what you're looking for, get ready for a hidden object quest in a haunted house! Look for various hidden items: vases, sculptures, jewelry boxes, and pieces of furniture! This collection of haunted games in which you search and find hidden objects is just what you need in order to escape boredom! Haunted house games free are an excellent pastime for adults – all generations of users will love “Hidden Objects Haunted Houses”! Download it today and let the hidden games begin! Are you ready for the haunted quest?",,,"  5,000 - 10,000  ",5-Apr-16,2, 36M  ,,69,4.1,Hidden Objects Haunted House
